ID	Pop.total	Pop.term	Study.total	Study.term	p	p.adjusted	p.min	name
GO:0000041	6178	49	161	2	0.3666432230322875	1.0	1.3044996159050566E-123	"transition metal ion transport"
GO:0000042	6178	7	161	1	0.16883887128710764	1.0	1.4722174544616286E-23	"protein targeting to Golgi"
GO:0000049	6178	33	161	2	0.21204708390874982	1.0	7.548956042874796E-89	"tRNA binding"
GO:0000054	6178	49	161	1	0.7271968103775068	1.0	1.3044996159050566E-123	"ribosomal subunit export from nucleus"
GO:0016453	6178	1	161	1	0.02606021366142153	1.0	1.6186468112627334E-4	"C-acetyltransferase activity"
GO:0000070	6178	123	161	5	0.2169604132046159	1.0	2.1933652665172294E-261	"mitotic sister chromatid segregation"
GO:0000073	6178	13	161	1	0.2907971352988374	1.0	3.3017518341544422E-40	"spindle pole body separation"
GO:0016458	6178	158	161	2	0.9220255167607032	1.0	1.560877E-318	"gene silencing"
GO:0000075	6178	87	161	3	0.3966466668812642	1.0	6.085129478386752E-198	"cell cycle checkpoint"
GO:0000077	6178	31	161	1	0.5598327227533432	1.0	2.7007149428206348E-84	"DNA damage checkpoint"
GO:0016462	6178	426	161	10	0.6813991031442578	1.0	0.0	"pyrophosphatase activity"
GO:0000079	6178	33	161	1	0.5825899979772742	1.0	7.548956042874796E-89	"regulation of cyclin-dependent protein serine/threonine kinase activity"
GO:0000082	6178	64	161	2	0.5005470387348472	1.0	4.2791521454362524E-154	"G1/S transition of mitotic cell cycle"
GO:0000083	6178	27	161	1	0.510554023605758	1.0	5.114450318230899E-75	"regulation of transcription involved in G1/S transition of mitotic cell cycle"
GO:0016469	6178	25	161	2	0.1372725234111296	1.0	2.7578147748486836E-70	"proton-transporting two-sector ATPase complex"
GO:0000086	6178	32	161	2	0.2024429585260819	1.0	1.405935873923537E-86	"G2/M transition of mitotic cell cycle"
GO:1900619	6178	2	161	1	0.05144540155190885	1.0	5.2408833131183764E-8	"acetate ester metabolic process"
GO:0016471	6178	14	161	1	0.3093180860245719	1.0	7.497895487143899E-43	"vacuolar proton-transporting V-type ATPase complex"
GO:0000096	6178	52	161	2	0.3947056587173159	1.0	7.516769299407848E-130	"sulfur amino acid metabolic process"
GO:0016482	6178	79	161	3	0.3394731209642607	1.0	4.922224260320552E-183	"cytosolic transport"
GO:0016491	6178	333	161	14	0.05128814805477153	1.0	0.0	"oxidoreductase activity"
GO:0000109	6178	22	161	2	0.11107211326249798	1.0	4.659831018001235E-63	"nucleotide-excision repair complex"
GO:0000110	6178	2	161	1	0.05144540155190885	1.0	5.2408833131183764E-8	"nucleotide-excision repair factor 1 complex"
GO:0032878	6178	5	161	1	0.12372238275586758	1.0	1.3355029950948291E-17	"regulation of establishment or maintenance of cell polarity"
GO:0032879	6178	147	161	2	0.9010593413596347	1.0	5.534815809084123E-301	"regulation of localization"
GO:0032880	6178	65	161	1	0.8219070401876598	1.0	4.54931124389748E-156	"regulation of protein localization"
GO:0032881	6178	15	161	1	0.32735828526850314	1.0	1.8246014326231625E-45	"regulation of polysaccharide metabolic process"
GO:0000113	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"nucleotide-excision repair factor 4 complex"
GO:0000117	6178	7	161	1	0.16883887128710764	1.0	1.4722174544616286E-23	"regulation of transcription involved in G2/M transition of mitotic cell cycle"
GO:0032885	6178	11	161	1	0.25226172731852947	1.0	8.048172907631841E-35	"regulation of polysaccharide biosynthetic process"
GO:0016504	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"peptidase activator activity"
GO:0032889	6178	14	161	1	0.3093180860245719	1.0	7.497895487143899E-43	"regulation of vacuole fusion, non-autophagic"
GO:0000122	6178	147	161	6	0.1845245989763471	1.0	5.534815809084123E-301	"negative regulation of transcription from RNA polymerase II promoter"
GO:0000123	6178	50	161	4	0.0404729638939172	1.0	1.0642026561407865E-125	"histone acetyltransferase complex"
GO:0000124	6178	20	161	1	0.41077115104368356	1.0	3.8241685939355216E-58	"SAGA complex"
GO:0000127	6178	6	161	1	0.1465768613516368	1.0	1.2980751612755431E-20	"transcription factor TFIIIC complex"
GO:0016514	6178	12	161	1	0.2717827037887603	1.0	1.5660462930279868E-37	"SWI/SNF complex"
GO:0000131	6178	60	161	1	0.7964948943693503	1.0	3.9276028946387107E-146	"incipient cellular bud site"
GO:0000136	6178	7	161	1	0.16883887128710764	1.0	1.4722174544616286E-23	"alpha-1,6-mannosyltransferase complex"
GO:0000137	6178	10	161	1	0.23222079808542673	1.0	4.5128300449227395E-32	"Golgi cis cisterna"
GO:0000139	6178	144	161	4	0.5206342881196306	1.0	3.905394802944165E-296	"Golgi membrane"
GO:0000151	6178	84	161	1	0.8928284602812241	1.0	2.1643461334368525E-192	"ubiquitin ligase complex"
GO:0016538	6178	28	161	1	0.5233650790760584	1.0	2.3281516649334116E-77	"cyclin-dependent protein serine/threonine kinase regulator activity"
GO:0000166	6178	901	161	27	0.24298030773211238	1.0	0.0	"nucleotide binding"
GO:0000177	6178	14	161	1	0.3093180860245719	1.0	7.497895487143899E-43	"cytoplasmic exosome (RNase complex)"
GO:0000178	6178	19	161	1	0.39495490484810114	1.0	1.1776527184989673E-55	"exosome (RNase complex)"
GO:0000182	6178	18	161	1	0.37871682178257965	1.0	3.8180740768516367E-53	"rDNA binding"
GO:0016567	6178	132	161	4	0.4525992996093041	1.0	1.8567830572986262E-276	"protein ubiquitination"
GO:0000183	6178	32	161	1	0.5713614248263668	1.0	1.405935873923537E-86	"chromatin silencing at rDNA"
GO:0016568	6178	245	161	7	0.4572143888882857	1.0	0.0	"chromatin modification"
GO:0016569	6178	121	161	5	0.2075845445685342	1.0	5.3615388822973385E-258	"covalent chromatin modification"
GO:0016570	6178	121	161	5	0.2075845445685342	1.0	5.3615388822973385E-258	"histone modification"
GO:0016571	6178	30	161	1	0.5479959210769954	1.0	5.356127570444337E-82	"histone methylation"
GO:0016573	6178	53	161	3	0.15931434751199094	1.0	6.50324474157194E-132	"histone acetylation"
GO:0016574	6178	17	161	1	0.3620457231665315	1.0	1.3068419104069593E-50	"histone ubiquitination"
GO:0016578	6178	5	161	1	0.12372238275586758	1.0	1.3355029950948291E-17	"histone deubiquitination"
GO:0016579	6178	26	161	3	0.029110998667315636	1.0	1.1653369762157367E-72	"protein deubiquitination"
GO:0032968	6178	45	161	1	0.69655948620492	1.0	3.625916929173886E-115	"positive regulation of transcription elongation from RNA polymerase II promoter"
GO:0016591	6178	78	161	2	0.6081265620906997	1.0	3.8007048086160445E-181	"DNA-directed RNA polymerase II, holoenzyme"
GO:0016592	6178	26	161	1	0.49740082677891573	1.0	1.1653369762157367E-72	"mediator complex"
GO:0000209	6178	29	161	2	0.17398780696423286	1.0	1.0978276143602658E-79	"protein polyubiquitination"
GO:0016597	6178	23	161	1	0.45579639658664617	1.0	1.7410024921125108E-65	"amino acid binding"
GO:0000213	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"tRNA-intron endonuclease activity"
GO:0000214	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"tRNA-intron endonuclease complex"
GO:0032984	6178	88	161	1	0.9037157047054984	1.0	8.791518537120072E-200	"macromolecular complex disassembly"
GO:0000217	6178	18	161	1	0.37871682178257965	1.0	3.8180740768516367E-53	"DNA secondary structure binding"
GO:0016602	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"CCAAT-binding factor complex"
GO:0032989	6178	107	161	1	0.9421714058355908	1.0	7.394581686290755E-234	"cellular component morphogenesis"
GO:0000221	6178	8	161	1	0.19052367791836006	1.0	1.908562572615925E-26	"vacuolar proton-transporting V-type ATPase, V1 domain"
GO:0032991	6178	2129	161	56	0.49550548316049436	1.0	0.0	"macromolecular complex"
GO:0000224	6178	2	161	1	0.05144540155190885	1.0	5.2408833131183764E-8	"peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity"
GO:0000226	6178	106	161	4	0.29847063621790787	1.0	4.196252336365329E-232	"microtubule cytoskeleton organization"
GO:0000228	6178	308	161	8	0.556246321717475	1.0	0.0	"nuclear chromosome"
GO:0000229	6178	3	161	1	0.0761729420876114	1.0	2.5457658580480047E-11	"cytoplasmic chromosome"
GO:0016614	6178	83	161	2	0.6420707281624978	1.0	1.5704392480038462E-190	"oxidoreductase activity, acting on CH-OH group of donors"
GO:0016616	6178	76	161	2	0.5938857959493253	1.0	2.355873899886469E-177	"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor"
GO:0016620	6178	22	161	3	0.0185952687441122	1.0	4.659831018001235E-63	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"
GO:0016638	6178	11	161	1	0.25226172731852947	1.0	8.048172907631841E-35	"oxidoreductase activity, acting on the CH-NH2 group of donors"
GO:0016639	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor"
GO:0016645	6178	15	161	2	0.056755296586661584	1.0	1.8246014326231625E-45	"oxidoreductase activity, acting on the CH-NH group of donors"
GO:0000262	6178	3	161	1	0.0761729420876114	1.0	2.5457658580480047E-11	"mitochondrial chromosome"
GO:0016646	6178	12	161	1	0.2717827037887603	1.0	1.5660462930279868E-37	"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
GO:0016649	6178	1	161	1	0.02606021366142153	1.0	1.6186468112627334E-4	"oxidoreductase activity, acting on the CH-NH group of donors, quinone or similar compound as acceptor"
GO:0016651	6178	29	161	1	0.5358428387969096	1.0	1.0978276143602658E-79	"oxidoreductase activity, acting on NAD(P)H"
GO:0033036	6178	875	161	21	0.6943342867935515	1.0	0.0	"macromolecule localization"
GO:0000271	6178	54	161	2	0.4131010038617226	1.0	5.733472914994473E-134	"polysaccharide biosynthetic process"
GO:0000274	6178	3	161	1	0.0761729420876114	1.0	2.5457658580480047E-11	"mitochondrial proton-transporting ATP synthase, stator stalk"
GO:0033043	6178	307	161	6	0.8193558239283811	1.0	0.0	"regulation of organelle organization"
GO:0033044	6178	136	161	4	0.47566314293743717	1.0	4.551439590460273E-283	"regulation of chromosome organization"
GO:0000276	6178	6	161	1	0.1465768613516368	1.0	1.2980751612755431E-20	"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)"
GO:0033045	6178	60	161	2	0.4665420041051638	1.0	3.9276028946387107E-146	"regulation of sister chromatid segregation"
GO:0000278	6178	389	161	10	0.5655353210044101	1.0	0.0	"mitotic cell cycle"
GO:0033046	6178	43	161	1	0.6799821738594678	1.0	6.891456172239944E-111	"negative regulation of sister chromatid segregation"
GO:0033047	6178	57	161	2	0.44016660754899867	1.0	4.384807891559067E-140	"regulation of mitotic sister chromatid segregation"
GO:0000280	6178	352	161	10	0.4362421500230518	1.0	0.0	"nuclear division"
GO:0033048	6178	42	161	1	0.6713590993840352	1.0	9.83394769132953E-109	"negative regulation of mitotic sister chromatid segregation"
GO:0016667	6178	38	161	2	0.26055698404376226	1.0	5.197795158947777E-100	"oxidoreductase activity, acting on a sulfur group of donors"
GO:0016668	6178	10	161	1	0.23222079808542673	1.0	4.5128300449227395E-32	"oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor"
GO:0098588	6178	859	161	18	0.8721885888728843	1.0	0.0	"bounding membrane of organelle"
GO:0000287	6178	59	161	2	0.457830376638636	1.0	4.005500352079559E-144	"magnesium ion binding"
GO:0000288	6178	56	161	1	0.7735962459544694	1.0	4.709437528433595E-138	"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"
GO:0000289	6178	14	161	1	0.3093180860245719	1.0	7.497895487143899E-43	"nuclear-transcribed mRNA poly(A) tail shortening"
GO:0000293	6178	9	161	2	0.021543855741056717	1.0	2.78396485469723E-29	"ferric-chelate reductase activity"
GO:0000301	6178	11	161	1	0.25226172731852947	1.0	8.048172907631841E-35	"retrograde transport, vesicle recycling within Golgi"
GO:0000307	6178	22	161	1	0.4411814207486772	1.0	4.659831018001235E-63	"cyclin-dependent protein kinase holoenzyme complex"
GO:0000313	6178	86	161	1	0.8984169301910486	1.0	4.2609895151956044E-196	"organellar ribosome"
GO:0000314	6178	32	161	1	0.5713614248263668	1.0	1.405935873923537E-86	"organellar small ribosomal subunit"
GO:0000316	6178	2	161	1	0.05144540155190885	1.0	5.2408833131183764E-8	"sulfite transport"
GO:0000319	6178	1	161	1	0.02606021366142153	1.0	1.6186468112627334E-4	"sulfite transmembrane transporter activity"
GO:0000322	6178	262	161	6	0.6852853154067349	1.0	0.0	"storage vacuole"
GO:0000323	6178	262	161	6	0.6852853154067349	1.0	0.0	"lytic vacuole"
GO:0000324	6178	262	161	6	0.6852853154067349	1.0	0.0	"fungal-type vacuole"
GO:0000329	6178	178	161	6	0.319077842752836	1.0	0.0	"fungal-type vacuole membrane"
GO:0016722	6178	12	161	2	0.03753098612930687	1.0	1.5660462930279868E-37	"oxidoreductase activity, oxidizing metal ions"
GO:0016723	6178	9	161	2	0.021543855741056717	1.0	2.78396485469723E-29	"oxidoreductase activity, oxidizing metal ions, NAD or NADP as acceptor"
GO:0098655	6178	81	161	5	0.059467666331056726	1.0	8.576110124490997E-187	"cation transmembrane transport"
GO:0098656	6178	69	161	2	0.5410625851686963	1.0	6.765986964551454E-164	"anion transmembrane transport"
GO:0016740	6178	876	161	26	0.26511980053625533	1.0	0.0	"transferase activity"
GO:0098661	6178	15	161	1	0.32735828526850314	1.0	1.8246014326231625E-45	"inorganic anion transmembrane transport"
GO:0098660	6178	79	161	4	0.15013597940680096	1.0	4.922224260320552E-183	"inorganic ion transmembrane transport"
GO:0016741	6178	107	161	2	0.7736359310745725	1.0	7.394581686290755E-234	"transferase activity, transferring one-carbon groups"
GO:0098662	6178	67	161	3	0.2536455586647729	1.0	5.384267735282281E-160	"inorganic cation transmembrane transport"
GO:0016746	6178	132	161	6	0.12967229102865913	1.0	1.8567830572986262E-276	"transferase activity, transferring acyl groups"
GO:0016747	6178	106	161	6	0.057757857526136935	1.0	4.196252336365329E-232	"transferase activity, transferring acyl groups other than amino-acyl groups"
GO:0000372	6178	8	161	2	0.017045224867865808	1.0	1.908562572615925E-26	"Group I intron splicing"
GO:0016757	6178	103	161	5	0.13049271252269007	1.0	8.123766712065316E-227	"transferase activity, transferring glycosyl groups"
GO:0016758	6178	81	161	5	0.059467666331056726	1.0	8.576110124490997E-187	"transferase activity, transferring hexosyl groups"
GO:0000375	6178	117	161	2	0.814746553170208	1.0	3.545202153824399E-251	"RNA splicing, via transesterification reactions"
GO:0000376	6178	8	161	2	0.017045224867865808	1.0	1.908562572615925E-26	"RNA splicing, via transesterification reactions with guanosine as nucleophile"
GO:0000379	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"tRNA-type intron splice site recognition and cleavage"
GO:0016765	6178	45	161	3	0.11163008810507458	1.0	3.625916929173886E-115	"transferase activity, transferring alkyl or aryl (other than methyl) groups"
GO:0098687	6178	146	161	1	0.9797951772767353	1.0	2.271157072141809E-299	"chromosomal region"
GO:0016772	6178	337	161	8	0.6590225118677333	1.0	0.0	"transferase activity, transferring phosphorus-containing groups"
GO:0016773	6178	198	161	5	0.5928848568440059	1.0	0.0	"phosphotransferase activity, alcohol group as acceptor"
GO:0000394	6178	14	161	1	0.3093180860245719	1.0	7.497895487143899E-43	"RNA splicing, via endonucleolytic cleavage and ligation"
GO:0016779	6178	96	161	3	0.4593081240126636	1.0	2.4956892467085424E-214	"nucleotidyltransferase activity"
GO:0000400	6178	11	161	1	0.25226172731852947	1.0	8.048172907631841E-35	"four-way junction DNA binding"
GO:0016787	6178	984	161	24	0.6732510623710516	1.0	0.0	"hydrolase activity"
GO:0016788	6178	296	161	8	0.5102566244136587	1.0	0.0	"hydrolase activity, acting on ester bonds"
GO:0016791	6178	101	161	1	0.9320580117726923	1.0	2.8551376333495984E-223	"phosphatase activity"
GO:0000407	6178	46	161	1	0.7045252326146338	1.0	2.719585500435546E-117	"pre-autophagosomal structure"
GO:0033176	6178	14	161	1	0.3093180860245719	1.0	7.497895487143899E-43	"proton-transporting V-type ATPase complex"
GO:0033177	6178	12	161	1	0.2717827037887603	1.0	1.5660462930279868E-37	"proton-transporting two-sector ATPase complex, proton-transporting domain"
GO:0000409	6178	8	161	1	0.19052367791836006	1.0	1.908562572615925E-26	"regulation of transcription by galactose"
GO:0033178	6178	13	161	1	0.2907971352988374	1.0	3.3017518341544422E-40	"proton-transporting two-sector ATPase complex, catalytic domain"
GO:0000411	6178	8	161	1	0.19052367791836006	1.0	1.908562572615925E-26	"positive regulation of transcription by galactose"
GO:0033180	6178	8	161	1	0.19052367791836006	1.0	1.908562572615925E-26	"proton-transporting V-type ATPase, V1 domain"
GO:0016796	6178	29	161	1	0.5358428387969096	1.0	1.0978276143602658E-79	"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters"
GO:0000413	6178	14	161	1	0.3093180860245719	1.0	7.497895487143899E-43	"protein peptidyl-prolyl isomerization"
GO:0016798	6178	61	161	1	0.8018502918837767	1.0	3.9160473451005534E-148	"hydrolase activity, acting on glycosyl bonds"
GO:0016810	6178	77	161	3	0.3250911612514096	1.0	2.9728333381028742E-179	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
GO:0016811	6178	41	161	3	0.09025519919737904	1.0	1.436927071006873E-106	"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides"
GO:0000428	6178	106	161	4	0.29847063621790787	1.0	4.196252336365329E-232	"DNA-directed RNA polymerase complex"
GO:0098732	6178	27	161	1	0.510554023605758	1.0	5.114450318230899E-75	"macromolecule deacylation"
GO:0000429	6178	34	161	6	2.095465619398491E-4	0.4274749863572922	4.176802367072219E-91	"carbon catabolite regulation of transcription from RNA polymerase II promoter"
GO:0000430	6178	12	161	2	0.03753098612930687	1.0	1.5660462930279868E-37	"regulation of transcription from RNA polymerase II promoter by glucose"
GO:0000431	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"regulation of transcription from RNA polymerase II promoter by galactose"
GO:0016817	6178	426	161	10	0.6813991031442578	1.0	0.0	"hydrolase activity, acting on acid anhydrides"
GO:0000433	6178	10	161	2	0.026474374138293334	1.0	4.5128300449227395E-32	"negative regulation of transcription from RNA polymerase II promoter by glucose"
GO:0016818	6178	426	161	10	0.6813991031442578	1.0	0.0	"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
GO:0000435	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"positive regulation of transcription from RNA polymerase II promoter by galactose"
GO:0016820	6178	61	161	4	0.07387799790245543	1.0	3.9160473451005534E-148	"hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances"
GO:0000436	6178	22	161	4	0.0022522452046839325	1.0	4.659831018001235E-63	"carbon catabolite activation of transcription from RNA polymerase II promoter"
GO:0000437	6178	12	161	2	0.03753098612930687	1.0	1.5660462930279868E-37	"carbon catabolite repression of transcription from RNA polymerase II promoter"
GO:0016829	6178	112	161	3	0.5630581699484526	1.0	1.445812324265441E-242	"lyase activity"
GO:0016830	6178	37	161	1	0.6246553512110231	1.0	8.39991054501658E-98	"carbon-carbon lyase activity"
GO:0033218	6178	44	161	1	0.6883803596834376	1.0	4.9425276540935887E-113	"amide binding"
GO:0016835	6178	47	161	2	0.34766187201066723	1.0	2.084483341804701E-119	"carbon-oxygen lyase activity"
GO:0016836	6178	36	161	2	0.24108807062256837	1.0	1.3943851504690276E-95	"hydro-lyase activity"
GO:0000462	6178	100	161	3	0.48628937857135535	1.0	1.7181709441105147E-221	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0000463	6178	44	161	1	0.6883803596834376	1.0	4.9425276540935887E-113	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"
GO:0098771	6178	135	161	6	0.1399364287389792	1.0	2.0223786356652205E-281	"inorganic ion homeostasis"
GO:0098772	6178	295	161	10	0.23942035813830803	1.0	0.0	"molecular function regulator"
GO:0016853	6178	80	161	1	0.8807186496245571	1.0	6.456434510998079E-185	"isomerase activity"
GO:0000470	6178	49	161	1	0.7271968103775068	1.0	1.3044996159050566E-123	"maturation of LSU-rRNA"
GO:0033238	6178	21	161	1	0.42617645222728817	1.0	1.3041172535385284E-60	"regulation of cellular amine metabolic process"
GO:0016859	6178	16	161	1	0.34493013600303196	1.0	4.736917559957599E-48	"cis-trans isomerase activity"
GO:0098781	6178	57	161	4	0.0604781422380717	1.0	4.384807891559067E-140	"ncRNA transcription"
GO:0098791	6178	62	161	1	0.8070656103353206	1.0	3.9691831844988114E-150	"Golgi subcompartment"
GO:0033254	6178	4	161	1	0.10025976902209123	1.0	1.6490790983396384E-14	"vacuolar transporter chaperone complex"
GO:0016874	6178	143	161	4	0.515107654808584	1.0	1.6367401135967384E-294	"ligase activity"
GO:0016875	6178	39	161	3	0.08028678271038477	1.0	3.3015311270238543E-102	"ligase activity, forming carbon-oxygen bonds"
GO:0016876	6178	39	161	3	0.08028678271038477	1.0	3.3015311270238543E-102	"ligase activity, forming aminoacyl-tRNA and related compounds"
GO:0033260	6178	39	161	1	0.6440799141604956	1.0	3.3015311270238543E-102	"nuclear DNA replication"
GO:0016877	6178	19	161	1	0.39495490484810114	1.0	1.1776527184989673E-55	"ligase activity, forming carbon-sulfur bonds"
GO:0098796	6178	304	161	10	0.26849784507304764	1.0	0.0	"membrane protein complex"
GO:0098798	6178	107	161	4	0.30437856666422725	1.0	7.394581686290755E-234	"mitochondrial protein complex"
GO:0033263	6178	7	161	1	0.16883887128710764	1.0	1.4722174544616286E-23	"CORVET complex"
GO:0098800	6178	71	161	3	0.2820430579220472	1.0	9.01194208235465E-168	"inner mitochondrial membrane protein complex"
GO:0098805	6178	515	161	15	0.36471628071709894	1.0	0.0	"whole membrane"
GO:0000502	6178	63	161	1	0.8121444914213078	1.0	4.088596151429703E-152	"proteasome complex"
GO:0016887	6178	285	161	9	0.3250036285266226	1.0	0.0	"ATPase activity"
GO:0000506	6178	5	161	1	0.12372238275586758	1.0	1.3355029950948291E-17	"glycosylphosphatidylinositol-N-acetylglucosaminyltransferase (GPI-GnT) complex"
GO:0098813	6178	172	161	7	0.16132153545109984	1.0	0.0	"nuclear chromosome segregation"
GO:0016892	6178	5	161	1	0.12372238275586758	1.0	1.3355029950948291E-17	"endoribonuclease activity, producing 3'-phosphomonoesters"
GO:0016894	6178	10	161	1	0.23222079808542673	1.0	4.5128300449227395E-32	"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"
GO:0016896	6178	16	161	1	0.34493013600303196	1.0	4.736917559957599E-48	"exoribonuclease activity, producing 5'-phosphomonoesters"
GO:0016903	6178	29	161	3	0.038669731621120695	1.0	1.0978276143602658E-79	"oxidoreductase activity, acting on the aldehyde or oxo group of donors"
GO:0033290	6178	11	161	1	0.25226172731852947	1.0	8.048172907631841E-35	"eukaryotic 48S preinitiation complex"
GO:0016926	6178	7	161	1	0.16883887128710764	1.0	1.4722174544616286E-23	"protein desumoylation"
GO:0033313	6178	10	161	1	0.23222079808542673	1.0	4.5128300449227395E-32	"meiotic cell cycle checkpoint"
GO:0016929	6178	3	161	1	0.0761729420876114	1.0	2.5457658580480047E-11	"SUMO-specific protease activity"
GO:0098852	6178	178	161	6	0.319077842752836	1.0	0.0	"lytic vacuole membrane"
GO:1901089	6178	2	161	1	0.05144540155190885	1.0	5.2408833131183764E-8	"acetate ester metabolic process involved in fermentation"
GO:1901137	6178	233	161	7	0.40553607613496107	1.0	0.0	"carbohydrate derivative biosynthetic process"
GO:1901135	6178	358	161	11	0.3299858056877718	1.0	0.0	"carbohydrate derivative metabolic process"
GO:0033365	6178	388	161	12	0.3110514353522038	1.0	0.0	"protein localization to organelle"
GO:0033383	6178	2	161	1	0.05144540155190885	1.0	5.2408833131183764E-8	"geranyl diphosphate metabolic process"
GO:0033384	6178	2	161	1	0.05144540155190885	1.0	5.2408833131183764E-8	"geranyl diphosphate biosynthetic process"
GO:0033385	6178	1	161	1	0.02606021366142153	1.0	1.6186468112627334E-4	"geranylgeranyl diphosphate metabolic process"
GO:0033386	6178	1	161	1	0.02606021366142153	1.0	1.6186468112627334E-4	"geranylgeranyl diphosphate biosynthetic process"
GO:0017016	6178	33	161	1	0.5825899979772742	1.0	7.548956042874796E-89	"Ras GTPase binding"
GO:0017025	6178	18	161	1	0.37871682178257965	1.0	3.8180740768516367E-53	"TBP-class protein binding"
GO:0017038	6178	132	161	2	0.8640136921920325	1.0	1.8567830572986262E-276	"protein import"
GO:0017040	6178	2	161	1	0.05144540155190885	1.0	5.2408833131183764E-8	"ceramidase activity"
GO:0017076	6178	734	161	18	0.6466459028472632	1.0	0.0	"purine nucleotide binding"
