t;s;g;el
0;0;5239;0.01
0;0;5246;0.15
0;0;5316;-0.04
0;0;5349;0.21
0;0;5353;-0.72
0;0;5376;0.12
0;0;5460;-0.14
0;0;5473;-0.11
0;0;5489;-0.21
0;0;5577;0.15
0;0;5627;0.06
0;0;5628;0.11
0;0;5685;0.08
0;0;5725;0.25
0;0;5766;0
0;0;5825;0.03
0;0;5848;-1.16
0;0;5857;0.06
0;0;5901;0.19
0;0;5963;0.17
0;0;6075;0
0;0;6096;-0.46
0;0;6106;0.1
0;0;6128;0.09
0;1;6;-0.2
0;1;61;0.56
0;1;95;-0.02
0;1;100;0
0;1;111;-0.13
0;1;180;0
0;1;193;0
0;1;340;0.26
0;1;374;-0.46
0;1;422;-0.62
0;1;456;0.2
0;1;522;0.18
0;1;548;0.13
0;1;592;-0.2
0;1;619;0.12
0;1;643;0.33
0;1;652;-0.01
0;1;655;-0.04
0;1;700;0.05
0;1;741;-0.58
0;1;872;-0.31
0;1;879;0.07
0;1;928;0
0;1;946;0
0;1;1071;-0.45
0;1;1078;-0.29
0;1;1090;-0.07
0;1;1284;-0.33
0;1;1310;0.96
0;1;1386;0.29
0;1;1400;0.1
0;1;1484;0.12
0;1;1497;-0.71
0;1;1537;-0.14
0;1;1538;-0.15
0;1;1547;0.12
0;1;1575;0.06
0;1;1580;0.74
0;1;1586;0.42
0;1;1629;0.25
0;1;1630;1.17
0;1;1721;0
0;1;1729;-0.28
0;1;1823;0.33
0;1;1858;-0.05
0;1;1959;-0.16
0;1;1980;0.28
0;1;1984;1.36
0;1;2000;-0.13
0;1;2016;-0.31
0;1;2509;0.33
0;1;2555;-0.34
0;1;2671;-0.11
0;1;2687;-0.49
0;1;2750;-0.02
0;1;2765;-0.18
0;1;2814;0.93
0;1;2857;-0.29
0;1;2905;0.76
0;1;2907;0.17
0;1;2922;1.08
0;1;3039;0.37
0;1;3053;0.17
0;1;3072;-0.57
0;1;3076;0.19
0;1;3119;0.41
0;1;3141;0.72
0;1;3151;-0.31
0;1;3154;0.07
0;1;3202;-0.74
0;1;3213;0.6
0;1;3237;0.07
0;1;3260;-0.29
0;1;3331;0.99
0;1;3366;0.18
0;1;3373;0.18
0;1;3412;1.03
0;1;3431;0.1
0;1;3445;-0.26
0;1;3480;0.28
0;1;3530;0.09
0;1;3564;0.06
0;1;3605;-0.2
0;1;3611;-0.47
0;1;3669;-0.25
0;1;3694;-0.07
0;1;3704;-0.78
0;1;3730;-0.34
0;1;3814;-0.27
0;1;3853;0.74
0;1;3876;1.39
0;1;3922;-0.14
0;1;3932;0.28
0;1;3962;-0.29
0;1;4068;-0.82
0;1;4088;-2.61
0;1;4111;-1.17
0;1;4247;0.35
0;1;4266;0.37
0;1;4300;-0.37
0;1;4312;0.03
0;1;4322;-0.04
0;1;4339;-0.47
0;1;4357;-1.19
0;1;4362;0.46
0;1;4373;-0.06
0;1;4380;0.13
0;1;4405;0
0;1;4409;0.51
0;1;4593;-1.34
0;1;4613;0
0;1;4645;-0.14
0;1;4697;0.23
0;1;4704;-0.01
0;1;4705;0.14
0;1;4723;-1.21
0;1;4820;0.14
0;1;4821;0.02
0;1;4850;-0.13
0;1;5084;-0.75
0;1;5122;-0.78
0;1;5128;0.96
0;1;5187;-1.31
0;1;5239;-0.46
0;1;5246;-0.31
0;1;5316;0.9
0;1;5349;-0.41
0;1;5353;0
0;1;5376;-0.38
0;1;5460;-0.25
0;1;5473;0.12
0;1;5489;0.21
0;1;5577;0.17
0;1;5627;-0.42
0;1;5628;0.06
0;1;5685;0.27
0;1;5725;0.3
0;1;5766;0.32
0;1;5825;0
0;1;5848;0.96
0;1;5857;0.05
0;1;5901;0.44
0;1;5963;0.36
0;1;6075;-0.31
0;1;6096;-0.4
0;1;6106;0.44
0;1;6128;-0.87
0;2;6;1.15
0;2;61;0.76
0;2;95;0
0;2;100;0.43
0;2;111;0.08
0;2;180;-0.18
0;2;193;-0.34
0;2;340;0.32
0;2;374;1.04
0;2;422;-0.56
0;2;456;0.1
0;2;522;-0.6
0;2;548;-0.01
0;2;592;0.06
0;2;619;0.17
0;2;643;1.03
0;2;652;-0.52
0;2;655;0.39
0;2;700;0.34
0;2;741;0.13
0;2;872;1.13
0;2;879;-0.31
0;2;928;-0.69
0;2;946;0.11
0;2;1071;0.82
0;2;1078;-0.32
0;2;1090;-0.62
0;2;1284;0.7
0;2;1310;-0.69
0;2;1386;-0.1
0;2;1400;1.04
0;2;1484;-0.02
0;2;1497;-0.08
0;2;1537;-0.42
0;2;1538;0.31
0;2;1547;1.08
0;2;1575;-0.31
0;2;1580;-0.34
0;2;1586;-0.83
0;2;1629;-0.1
0;2;1630;-0.44
0;2;1721;-0.39
0;2;1729;-0.66
0;2;1823;-0.22
0;2;1858;0.57
0;2;1959;0.75
0;2;1980;0.29
0;2;1984;-0.1
0;2;2000;0.54
0;2;2016;-0.64
0;2;2509;-0.83
0;2;2555;0.48
0;2;2671;0.36
0;2;2687;0.73
0;2;2750;0.14
0;2;2765;0.36
0;2;2814;-0.77
0;2;2857;0.06
0;2;2905;-0.55
0;2;2907;0.17
0;2;2922;-0.11
0;2;3039;0.54
0;2;3053;1.56
0;2;3072;0.79
0;2;3076;-0.17
0;2;3119;-0.31
0;2;3141;0.21
0;2;3151;-0.13
0;2;3154;0.3
0;2;3202;-1.04
0;2;3213;-0.67
0;2;3237;-0.24
0;2;3260;0.51
0;2;3331;-1.89
0;2;3366;-0.04
0;2;3373;0.36
0;2;3412;-0.46
0;2;3431;-0.2
0;2;3445;-1.31
0;2;3480;-0.46
0;2;3530;-0.42
0;2;3564;-0.55
0;2;3605;0.47
0;2;3611;-0.18
0;2;3669;-0.5
0;2;3694;0.11
0;2;3704;-0.64
0;2;3730;-0.04
0;2;3814;0.41
0;2;3853;-0.2
0;2;3876;-0.2
0;2;3922;0.04
0;2;3932;0.08
0;2;3962;0.32
0;2;4068;0.52
0;2;4088;-0.06
0;2;4111;2.26
0;2;4247;-0.32
0;2;4266;-0.08
0;2;4300;-0.44
0;2;4312;0
0;2;4322;-0.38
0;2;4339;-0.32
0;2;4357;-0.63
0;2;4362;-0.04
0;2;4373;0.38
0;2;4380;0.21
0;2;4405;0
0;2;4409;-0.61
0;2;4593;0
0;2;4613;-0.44
0;2;4645;-0.43
0;2;4697;-0.26
0;2;4704;0.29
0;2;4705;0.98
0;2;4723;0.86
0;2;4820;0
0;2;4821;0.09
0;2;4850;-0.15
0;2;5084;-0.07
0;2;5122;0.91
0;2;5128;0.21
0;2;5187;-0.75
0;2;5239;-0.14
0;2;5246;0.06
0;2;5316;-0.76
0;2;5349;0.72
0;2;5353;-0.09
0;2;5376;-0.44
0;2;5460;-0.55
0;2;5473;0.47
0;2;5489;-0.56
0;2;5577;-0.43
0;2;5627;-0.43
0;2;5628;-0.2
0;2;5685;0.43
0;2;5725;0
0;2;5766;0.83
0;2;5825;-0.01
0;2;5848;0.21
0;2;5857;0.25
0;2;5901;-0.57
0;2;5963;-0.58
0;2;6075;-0.38
0;2;6096;1.49
0;2;6106;-0.24
0;2;6128;-0.18
0;3;6;0.2
0;3;61;-0.3
0;3;95;-0.36
0;3;100;-0.27
0;3;111;-0.33
0;3;180;0.16
0;3;193;-0.54
0;3;340;0.14
0;3;374;0.16
0;3;422;-1.1
0;3;456;0.55
0;3;522;-0.33
0;3;548;-0.04
0;3;592;-0.6
0;3;619;0.37
0;3;643;0.41
0;3;652;0.52
0;3;655;0.04
0;3;700;0.65
0;3;741;0.58
0;3;872;1.07
0;3;879;-0.85
0;3;928;0.17
0;3;946;-0.24
0;3;1071;0.61
0;3;1078;0.05
0;3;1090;-0.23
0;3;1284;0.38
0;3;1310;-1.22
0;3;1386;0.9
0;3;1400;-0.22
0;3;1484;0.44
0;3;1497;-0.18
0;3;1537;-0.13
0;3;1538;-0.09
0;3;1547;0.66
0;3;1575;-0.19
0;3;1580;-0.48
0;3;1586;-1.23
0;3;1629;0
0;3;1630;-0.76
0;3;1721;-0.64
0;3;1729;0.65
0;3;1823;-0.88
0;3;1858;0.51
0;3;1959;0.42
0;3;1980;0.25
0;3;1984;-0.29
0;3;2000;0.74
0;3;2016;-0.2
0;3;2509;0.97
0;3;2555;-0.21
0;3;2671;-0.64
0;3;2687;-0.41
0;3;2750;0.05
0;3;2765;-0.12
0;3;2814;-0.34
0;3;2857;1.19
0;3;2905;0.06
0;3;2907;0.2
0;3;2922;-0.39
0;3;3039;0.91
0;3;3053;0.48
0;3;3072;1.61
0;3;3076;0.85
0;3;3119;-0.52
0;3;3141;-0.06
0;3;3151;-0.84
0;3;3154;0.56
0;3;3202;-0.51
0;3;3213;-0.63
0;3;3237;0.19
0;3;3260;0.62
0;3;3331;-0.5
0;3;3366;0.02
0;3;3373;-0.4
0;3;3412;-0.93
0;3;3431;0.36
0;3;3445;-0.29
0;3;3480;-0.12
0;3;3530;0.37
0;3;3564;0.14
0;3;3605;0.22
0;3;3611;0.21
0;3;3669;0.64
0;3;3694;-0.09
0;3;3704;0.28
0;3;3730;0.08
0;3;3814;0.65
0;3;3853;-0.09
0;3;3876;-0.81
0;3;3922;0.93
0;3;3932;0.01
0;3;3962;0.42
0;3;4068;-0.12
0;3;4088;2.49
0;3;4111;0.38
0;3;4247;-0.02
0;3;4266;-1.04
0;3;4300;-0.14
0;3;4312;0.62
0;3;4322;0.07
0;3;4339;0
0;3;4357;-0.03
0;3;4362;-0.67
0;3;4373;0.4
0;3;4380;0.43
0;3;4405;0
0;3;4409;-0.68
0;3;4593;-0.51
0;3;4613;0.06
0;3;4645;1.38
0;3;4697;-0.97
0;3;4704;0.38
0;3;4705;2.5
0;3;4723;0.14
0;3;4820;0.13
0;3;4821;-0.01
0;3;4850;-0.06
0;3;5084;0.27
0;3;5122;1.1
0;3;5128;-0.11
0;3;5187;-0.91
0;3;5239;0.59
0;3;5246;0.03
0;3;5316;-0.67
0;3;5349;0.64
0;3;5353;0.42
0;3;5376;-0.34
0;3;5460;-0.14
0;3;5473;1.06
0;3;5489;0.61
0;3;5577;0.09
0;3;5627;0.06
0;3;5628;0.15
0;3;5685;-0.07
0;3;5725;0.79
0;3;5766;0.46
0;3;5825;-0.71
0;3;5848;-0.96
0;3;5857;0.38
0;3;5901;-0.82
0;3;5963;-0.97
0;3;6075;-0.57
0;3;6096;-0.32
0;3;6106;0.37
0;3;6128;1.02
1;0;6;-0.22
1;0;61;-0.16
1;0;95;-0.26
1;0;100;0.29
1;0;111;0.1
1;0;180;-0.1
1;0;193;-0.62
1;0;340;-0.33
1;0;374;1.26
1;0;422;-0.28
1;0;456;-0.04
1;0;522;0.05
1;0;548;-0.01
1;0;592;-0.5
1;0;619;0.08
1;0;643;0.02
1;0;652;-0.38
1;0;655;0.26
1;0;700;-0.1
1;0;741;0.07
1;0;872;0.71
1;0;879;-0.05
1;0;928;-0.24
1;0;946;-0.29
1;0;1071;0.81
1;0;1078;-0.33
1;0;1090;-0.1
1;0;1284;0.26
1;0;1310;-0.79
1;0;1386;0.2
1;0;1400;0.06
1;0;1484;-0.1
1;0;1497;0
1;0;1537;0.05
1;0;1538;0.39
1;0;1547;0.2
1;0;1575;-0.35
1;0;1580;-0.21
1;0;1586;-0.67
1;0;1629;-0.23
1;0;1630;-0.63
1;0;1721;-0.25
1;0;1729;0.07
1;0;1823;-0.24
1;0;1858;-0.07
1;0;1959;0.25
1;0;1980;-0.2
1;0;1984;-0.5
1;0;2000;-0.02
1;0;2016;-0.17
1;0;2509;0.05
1;0;2555;-1.16
1;0;2671;-0.06
1;0;2687;-0.26
1;0;2750;-0.48
1;0;2765;-0.03
1;0;2814;-0.52
1;0;2857;-0.05
1;0;2905;-0.72
1;0;2907;-0.13
1;0;2922;-0.84
1;0;3039;0.37
1;0;3053;0.25
1;0;3072;0.37
1;0;3076;-0.5
1;0;3119;-0.1
1;0;3141;0
1;0;3151;-0.29
1;0;3154;0.05
1;0;3202;-0.59
1;0;3213;-0.58
1;0;3237;-0.23
1;0;3260;0.11
1;0;3331;-0.48
1;0;3366;0.33
1;0;3373;-0.24
1;0;3412;-1.07
1;0;3431;0.43
1;0;3445;-0.27
1;0;3480;0.18
1;0;3530;-0.05
1;0;3564;-0.07
1;0;3605;0.03
1;0;3611;-0.39
1;0;3669;0.12
1;0;3694;0.16
1;0;3704;0.14
1;0;3730;0
1;0;3814;0.2
1;0;3853;0
1;0;3876;-0.41
1;0;3922;0.66
1;0;3932;0.27
1;0;3962;0.06
1;0;4068;0.28
1;0;4088;0.92
1;0;4111;0.39
1;0;4247;0.01
1;0;4266;-0.3
1;0;4300;0.13
1;0;4312;0.16
1;0;4322;-0.04
1;0;4339;0
1;0;4357;0.31
1;0;4362;-0.12
1;0;4373;0
1;0;4380;-0.32
1;0;4405;0
1;0;4409;-0.12
1;0;4593;-0.93
1;0;4613;-0.38
1;0;4645;0.14
1;0;4697;0
1;0;4704;0.69
1;0;4705;0.45
1;0;4723;0.16
1;0;4820;0.15
1;0;4821;-0.17
1;0;4850;-0.14
1;0;5084;0.26
1;0;5122;-0.2
1;0;5128;0.18
1;0;5187;0.63
1;0;5239;-0.58
1;0;5246;0.45
1;0;5316;-0.65
1;0;5349;0.24
1;0;5353;0.43
1;0;5376;-0.04
1;0;5460;-0.46
1;0;5473;0
1;0;5489;0.11
1;0;5577;0.01
1;0;5627;-0.22
1;0;5628;-0.21
1;0;5685;-0.03
1;0;5725;0.11
1;0;5766;0
1;0;5825;0.67
1;0;5848;-1.38
1;0;5857;0.19
1;0;5901;-0.68
1;0;5963;-0.25
1;0;6075;-0.32
1;0;6096;-0.73
1;0;6106;-0.25
1;0;6128;-0.27
1;1;6;0.04
1;1;61;0.41
1;1;95;0.31
1;1;100;0.56
1;1;111;-0.31
1;1;180;0
1;1;193;0
1;1;340;0.49
1;1;374;-0.13
1;1;422;-0.39
1;1;456;0.34
1;1;522;0.37
1;1;548;0.37
1;1;592;1.05
1;1;619;-0.13
1;1;643;0.59
1;1;652;0.05
1;1;655;-0.17
1;1;700;-0.18
1;1;741;0
1;1;872;-0.55
1;1;879;0.2
1;1;928;0
1;1;946;0
1;1;1071;-0.72
1;1;1078;0.31
1;1;1090;-0.29
1;1;1284;-0.08
1;1;1310;1.06
1;1;1386;0.02
1;1;1400;0.1
1;1;1484;0.32
1;1;1497;-0.06
1;1;1537;0.07
1;1;1538;0.27
1;1;1547;0.01
1;1;1575;-0.06
1;1;1580;0.15
1;1;1586;0.3
1;1;1629;0
1;1;1630;1.1
1;1;1721;-0.51
1;1;1729;-0.11
1;1;1823;0.71
1;1;1858;0.05
1;1;1959;0.23
1;1;1980;0.13
1;1;1984;1.24
1;1;2000;-0.22
1;1;2016;0.25
1;1;2509;0.13
1;1;2555;-0.47
1;1;2671;-0.08
1;1;2687;-0.47
1;1;2750;0.12
1;1;2765;-0.04
1;1;2814;1.12
1;1;2857;-0.37
1;1;2905;0.58
1;1;2907;0.19
1;1;2922;0.39
1;1;3039;0.48
1;1;3053;0.06
1;1;3072;-0.17
1;1;3076;0.06
1;1;3119;0.24
1;1;3141;0.64
1;1;3151;0.02
1;1;3154;0.12
1;1;3202;0.72
1;1;3213;0.64
1;1;3237;-0.04
1;1;3260;-0.24
1;1;3331;-1.2
1;1;3366;0.36
1;1;3373;0.04
1;1;3412;1.25
1;1;3431;0.15
1;1;3445;0.61
1;1;3480;0.06
1;1;3530;-0.01
1;1;3564;0.15
1;1;3605;-0.06
1;1;3611;-0.43
1;1;3669;0.33
1;1;3694;-0.53
1;1;3704;0.18
1;1;3730;0.38
1;1;3814;0.1
1;1;3853;1.11
1;1;3876;1.06
1;1;3922;-0.59
1;1;3932;0.04
1;1;3962;-0.58
1;1;4068;-0.17
1;1;4088;1.04
1;1;4111;-0.12
1;1;4247;0.17
1;1;4266;0.78
1;1;4300;0.25
1;1;4312;0.07
1;1;4322;-0.17
1;1;4339;-0.08
1;1;4357;-0.39
1;1;4362;0.44
1;1;4373;-0.11
1;1;4380;0.18
1;1;4405;0.36
1;1;4409;0.03
1;1;4593;1.21
1;1;4613;0
1;1;4645;-0.12
1;1;4697;0.51
1;1;4704;-0.65
1;1;4705;0.36
1;1;4723;0.49
1;1;4820;0.25
1;1;4821;0.08
1;1;4850;-0.43
1;1;5084;-0.41
1;1;5122;-0.7
1;1;5128;0.58
1;1;5187;-1.08
1;1;5239;-0.38
1;1;5246;-0.52
1;1;5316;1.04
1;1;5349;0.23
1;1;5353;-0.57
1;1;5376;-0.1
1;1;5460;-0.15
1;1;5473;-0.01
1;1;5489;0.4
1;1;5577;-0.05
1;1;5627;-0.52
1;1;5628;-0.09
1;1;5685;-0.5
1;1;5725;0.13
1;1;5766;-0.03
1;1;5825;-0.89
1;1;5848;1.73
1;1;5857;-0.06
1;1;5901;0.68
1;1;5963;0.62
1;1;6075;0.09
1;1;6096;-0.76
1;1;6106;0.39
1;1;6128;-0.59
1;2;6;0.67
1;2;61;0.09
1;2;95;0
1;2;100;-0.69
1;2;111;0.13
1;2;180;-0.08
1;2;193;0.24
1;2;340;-0.61
1;2;374;1.18
1;2;422;0.03
1;2;456;0.24
1;2;522;0.11
1;2;548;0.25
1;2;592;-0.17
1;2;619;-0.25
1;2;643;0.49
1;2;652;-0.23
1;2;655;-0.54
1;2;700;0.36
1;2;741;-0.48
1;2;872;0.69
1;2;879;-0.29
1;2;928;-0.96
1;2;946;-0.18
1;2;1071;-0.73
1;2;1078;0.14
1;2;1090;-0.04
1;2;1284;0.43
1;2;1310;0.38
1;2;1386;0.11
1;2;1400;1.31
1;2;1484;0.1
1;2;1497;-0.02
1;2;1537;0.07
1;2;1538;-0.09
1;2;1547;0.67
1;2;1575;0.05
1;2;1580;-0.18
1;2;1586;0.24
1;2;1629;0.44
1;2;1630;0.21
1;2;1721;-0.14
1;2;1729;0.22
1;2;1823;-0.13
1;2;1858;0.4
1;2;1959;-0.02
1;2;1980;-0.17
1;2;1984;0.13
1;2;2000;0.3
1;2;2016;-0.02
1;2;2509;-0.25
1;2;2555;0.14
1;2;2671;0.44
1;2;2687;0.23
1;2;2750;-0.09
1;2;2765;-0.01
1;2;2814;0.36
1;2;2857;-0.57
1;2;2905;0.26
1;2;2907;-0.29
1;2;2922;0.27
1;2;3039;0.75
1;2;3053;1.44
1;2;3072;-0.21
1;2;3076;-0.44
1;2;3119;0.13
1;2;3141;0.4
1;2;3151;-0.43
1;2;3154;0.48
1;2;3202;-0.28
1;2;3213;0.13
1;2;3237;-0.44
1;2;3260;0.42
1;2;3331;-0.92
1;2;3366;0
1;2;3373;0.05
1;2;3412;-0.27
1;2;3431;-0.15
1;2;3445;-0.3
1;2;3480;0.04
1;2;3530;-0.74
1;2;3564;-0.44
1;2;3605;0.27
1;2;3611;-0.38
1;2;3669;-0.56
1;2;3694;-0.02
1;2;3704;-0.49
1;2;3730;-0.22
1;2;3814;0.9
1;2;3853;0.53
1;2;3876;0.53
1;2;3922;-0.11
1;2;3932;-0.1
1;2;3962;0.25
1;2;4068;0.96
1;2;4088;0.91
1;2;4111;1.09
1;2;4247;-0.22
1;2;4266;0.56
1;2;4300;-0.31
1;2;4312;0.07
1;2;4322;0.65
1;2;4339;-0.42
1;2;4357;-1.1
1;2;4362;-0.06
1;2;4373;-0.13
1;2;4380;0.16
1;2;4405;-0.08
1;2;4409;-0.24
1;2;4593;0.21
1;2;4613;-0.22
1;2;4645;0.01
1;2;4697;0.28
1;2;4704;-0.21
1;2;4705;-0.05
1;2;4723;-0.08
1;2;4820;0.02
1;2;4821;0.41
1;2;4850;-0.14
1;2;5084;-0.07
1;2;5122;0.48
1;2;5128;0.49
1;2;5187;-0.18
1;2;5239;-0.47
1;2;5246;0.96
1;2;5316;-0.07
1;2;5349;-0.11
1;2;5353;0.06
1;2;5376;-0.21
1;2;5460;-0.11
1;2;5473;-0.15
1;2;5489;0.08
1;2;5577;0.14
1;2;5627;-0.54
1;2;5628;-0.53
1;2;5685;0.85
1;2;5725;0.06
1;2;5766;0.21
1;2;5825;-0.68
1;2;5848;-0.34
1;2;5857;0.24
1;2;5901;-0.22
1;2;5963;-0.08
1;2;6075;-0.08
1;2;6096;0.36
1;2;6106;-0.27
1;2;6128;-0.69
1;3;6;0.4
1;3;61;-0.37
1;3;95;-0.09
1;3;100;-0.01
1;3;111;-0.35
1;3;180;0.06
1;3;193;-0.36
1;3;340;-0.36
1;3;374;-0.58
1;3;422;0.06
1;3;456;-0.17
1;3;522;-0.06
1;3;548;-0.35
1;3;592;-0.31
1;3;619;-0.39
1;3;643;-0.18
1;3;652;-0.41
1;3;655;0.41
1;3;700;0.24
1;3;741;-0.08
1;3;872;0.19
1;3;879;0.17
1;3;928;-0.57
1;3;946;-0.42
1;3;1071;0.26
1;3;1078;-0.01
1;3;1090;0.41
1;3;1284;0.26
1;3;1310;-0.01
1;3;1386;0.38
1;3;1400;-0.24
1;3;1484;-0.02
1;3;1497;-0.08
1;3;1537;-0.41
1;3;1538;-0.46
1;3;1547;0.39
1;3;1575;-0.19
1;3;1580;-0.39
1;3;1586;-0.7
1;3;1629;0.27
1;3;1630;-0.34
1;3;1721;0
1;3;1729;0.03
1;3;1823;-0.53
1;3;1858;-0.17
1;3;1959;0
1;3;1980;0.06
1;3;1984;-0.09
1;3;2000;0.04
1;3;2016;-0.25
1;3;2509;-0.27
1;3;2555;1.23
1;3;2671;-0.19
1;3;2687;-0.21
1;3;2750;-0.07
1;3;2765;0.08
1;3;2814;0.37
1;3;2857;-0.02
1;3;2905;-0.23
1;3;2907;-0.19
1;3;2922;0
1;3;3039;0.27
1;3;3053;-0.05
1;3;3072;0.13
1;3;3076;0.07
1;3;3119;-0.93
1;3;3141;-0.3
1;3;3151;-0.57
1;3;3154;-0.11
1;3;3202;-0.4
1;3;3213;-0.65
1;3;3237;-0.24
1;3;3260;0.29
1;3;3331;-0.77
1;3;3366;-0.03
1;3;3373;-0.33
1;3;3412;-0.13
1;3;3431;-0.11
1;3;3445;-0.59
1;3;3480;-0.24
1;3;3530;-0.54
1;3;3564;0.1
1;3;3605;0.45
1;3;3611;-0.37
1;3;3669;0.04
1;3;3694;-0.51
1;3;3704;0.33
1;3;3730;0.41
1;3;3814;0.08
1;3;3853;-0.04
1;3;3876;-0.3
1;3;3922;0.03
1;3;3932;-0.29
1;3;3962;-0.25
1;3;4068;-0.42
1;3;4088;1.05
1;3;4111;-0.02
1;3;4247;-0.58
1;3;4266;-0.37
1;3;4300;-0.36
1;3;4312;0.23
1;3;4322;0.16
1;3;4339;0
1;3;4357;-0.44
1;3;4362;0.18
1;3;4373;0.09
1;3;4380;-0.33
1;3;4405;0
1;3;4409;-0.66
1;3;4593;-2.07
1;3;4613;-0.03
1;3;4645;-0.05
1;3;4697;-0.36
1;3;4704;0.05
1;3;4705;0.04
1;3;4723;0.58
1;3;4820;0.24
1;3;4821;-0.16
1;3;4850;-0.5
1;3;5084;-0.36
1;3;5122;0.08
1;3;5128;-0.01
1;3;5187;-0.51
1;3;5239;-0.11
1;3;5246;0.27
1;3;5316;-0.34
1;3;5349;0.15
1;3;5353;0
1;3;5376;-0.36
1;3;5460;-0.41
1;3;5473;0.11
1;3;5489;0.1
1;3;5577;-0.1
1;3;5627;-0.21
1;3;5628;-0.18
1;3;5685;-0.36
1;3;5725;-0.34
1;3;5766;-0.16
1;3;5825;0.15
1;3;5848;-0.79
1;3;5857;0.1
1;3;5901;-0.46
1;3;5963;-0.65
1;3;6075;-0.13
1;3;6096;-0.09
1;3;6106;-0.21
1;3;6128;0.1
2;0;6;-0.06
2;0;61;0.09
2;0;95;0.16
2;0;100;0.18
2;0;111;-1.26
2;0;180;-0.02
2;0;193;-0.23
2;0;340;0.09
2;0;374;-0.44
2;0;422;-0.38
2;0;456;0.28
2;0;522;-0.19
2;0;548;0.11
2;0;592;0.42
2;0;619;0
2;0;643;0.2
2;0;652;-0.48
2;0;655;0.17
2;0;700;0.04
2;0;741;0.18
2;0;872;0.95
2;0;879;-0.33
2;0;928;-0.74
2;0;946;0.42
2;0;1071;0.37
2;0;1078;-0.05
2;0;1090;-0.03
2;0;1284;-0.07
2;0;1310;-0.73
2;0;1386;0.12
2;0;1400;0.11
2;0;1484;0
2;0;1497;-0.01
2;0;1537;0.25
2;0;1538;0.18
2;0;1547;0.25
2;0;1575;-0.11
2;0;1580;-0.36
2;0;1586;-0.48
2;0;1629;-0.11
2;0;1630;-0.65
2;0;1721;-0.1
2;0;1729;0.15
2;0;1823;1.07
2;0;1858;0.07
2;0;1959;0.25
2;0;1980;-0.06
2;0;1984;-0.44
2;0;2000;0.27
2;0;2016;0.47
2;0;2509;-0.16
2;0;2555;-0.42
2;0;2671;-0.13
2;0;2687;0.32
2;0;2750;0.2
2;0;2765;0.09
2;0;2814;-0.77
2;0;2857;0.44
2;0;2905;-0.32
2;0;2907;-0.19
2;0;2922;-0.23
2;0;3039;0.15
2;0;3053;0
2;0;3072;0.42
2;0;3076;0.06
2;0;3119;0.06
2;0;3141;0.15
2;0;3151;0.05
