t;s;g;el
0;4;48;10162.67
0;4;49;13468.83
0;4;50;13371.46
0;4;51;40760.49
0;4;52;25417.47
0;4;53;34037.59
0;4;54;0
0;4;55;39654.92
0;4;56;18257.74
0;4;57;3727.25
0;4;58;16836.9
0;4;59;49181.99
0;4;60;28441.62
0;4;61;43886.74
0;4;62;5683.96
0;4;63;27021.41
0;4;64;29042.86
0;4;65;22729.73
0;4;66;8128.34
0;4;67;18873.08
0;4;68;7230.62
0;4;69;11627.29
0;4;70;8371.1
0;4;71;17745.2
0;4;72;20564.23
0;4;73;42598.83
0;4;74;27142.16
0;4;75;9060.71
0;4;76;26089.66
0;4;77;2475.56
0;4;78;29923.01
0;4;79;6047.74
0;4;80;28892.88
0;4;81;27471.33
0;4;83;38807.09
0;4;84;905.24
0;4;85;29986.18
0;4;86;23793.95
0;4;87;3887.35
0;4;88;15491.56
0;4;89;29967.81
0;4;90;16006.77
0;4;91;38683.56
0;4;92;37391.59
0;4;93;29216.96
0;4;94;20784.84
0;4;95;46267.82
0;4;96;40550.12
0;4;97;31441.13
0;4;98;46432.28
0;4;99;19513.17
0;4;100;48117.16
0;4;101;15128.69
0;4;102;22332.39
0;4;103;28892.88
0;4;104;27302.82
0;4;105;37873.25
0;4;106;6747.33
0;4;107;21956.74
0;4;108;30099.78
0;4;109;21822.11
0;4;110;27467.27
0;4;111;33355.45
0;4;112;10162.67
0;4;113;28892.88
0;4;114;905.24
0;4;115;25246.43
0;4;116;44460.95
0;4;117;37551.13
0;4;118;22562.35
0;4;119;24542.53
0;4;120;27050.94
0;4;121;11861.94
0;4;122;7230.62
0;4;123;11511.47
0;4;124;35594.54
0;4;125;21916.26
0;4;126;19157.05
0;4;127;33355.45
0;4;128;10162.67
0;4;129;13955.77
0;4;130;9672.09
0;4;131;17320.17
0;4;132;880.54
0;4;133;14499.85
0;4;134;905.24
0;4;135;28800.03
0;4;136;22861.77
0;4;137;36647.82
0;4;138;16040.05
0;4;139;33192.68
0;4;140;32565.62
0;4;141;41082.77
0;4;142;23383.01
0;4;143;31691.36
0;4;144;41148.14
0;4;145;9074.43
0;4;146;21916.26
0;4;147;35375.29
0;4;148;13125.3
0;4;149;10759.99
0;4;150;42781.35
0;4;151;6747.33
0;4;152;46832.37
0;4;153;12959
0;4;154;23612.23
0;4;155;1059.96
0;4;156;50000
0;4;157;31727.04
0;4;158;21080.28
0;4;159;21365.88
0;4;160;46871.9
0;4;161;36187.67
0;4;162;28892.88
0;4;163;903.97
0;4;164;46782.12
0;4;165;21677.99
0;4;166;17494.97
0;4;167;50000
0;4;168;26507.92
0;4;169;32158.12
0;4;170;35594.54
0;4;171;18107.44
0;4;172;15712.2
0;4;173;46001.91
0;4;174;48992.09
0;4;175;3759.84
0;4;176;3682.19
0;4;177;48330.07
0;4;178;33355.45
0;4;179;7230.62
0;4;180;38943.78
0;4;181;4286.28
0;4;182;10162.67
0;4;183;28129.1
0;4;184;0
0;4;185;1911.74
0;4;186;46090.01
0;4;187;49665.59
0;4;188;27689.85
0;4;189;9184.28
0;4;190;43384.59
0;4;191;11720
0;4;192;905.24
0;4;193;16283.98
0;4;194;49908.06
0;4;331;5346.04
0;5;0;3439.9
0;5;1;22505.82
0;5;2;47691.94
0;5;3;1931.48
0;5;4;42911.69
0;5;5;16862.12
0;5;6;17264.07
0;5;7;45877.23
0;5;8;8674.83
0;5;9;43605.55
0;5;10;153.64
0;5;11;12531.42
0;5;12;50000
0;5;13;28068.6
0;5;14;41.91
0;5;15;13985.67
0;5;16;23429.63
0;5;17;26872.13
0;5;18;38110.24
0;5;19;14154.28
0;5;20;49500.41
0;5;21;16341.65
0;5;22;43622.47
0;5;23;45877.23
0;5;24;50000
0;5;25;1028.8
0;5;26;25805.31
0;5;27;35923.95
0;5;28;50000
0;5;29;2772.38
0;5;30;35341.57
0;5;31;31200
0;5;32;33805.15
0;5;33;13582
0;5;34;38872.75
0;5;35;27761.05
0;5;36;16053.62
0;5;37;35307.6
0;5;38;17346.12
0;5;39;15495.46
0;5;40;33519.62
0;5;41;17328.79
0;5;42;1631.74
0;5;43;21057.55
0;5;44;33756.48
0;5;45;4087.14
0;5;46;10740.38
0;5;47;28709.53
0;5;48;919.5
0;5;49;25823.98
0;5;50;37804.14
0;5;51;13894.73
0;5;52;21307.15
0;5;53;32464.53
0;5;54;19835.19
0;5;55;39750.49
0;5;56;41493.34
0;5;57;9167.13
0;5;58;17524.62
0;5;59;18458.36
0;5;60;43282.43
0;5;61;16629.08
0;5;62;5080.74
0;5;63;10769.88
0;5;64;4429.85
0;5;65;28638.27
0;5;66;16112.89
0;5;67;18864.2
0;5;68;7230.62
0;5;69;17350.28
0;5;70;30568.67
0;5;71;40267.8
0;5;72;11141.12
0;5;73;26576.73
0;5;74;28202.74
0;5;75;23009.92
0;5;76;45804.97
0;5;77;27761.05
0;5;78;33253.9
0;5;79;15026.75
0;5;80;50000
0;5;81;43479.18
0;5;83;18161.27
0;5;84;45877.23
0;5;85;44222.4
0;5;86;39810.69
0;5;87;29417.81
0;5;88;41507.02
0;5;89;24513.51
0;5;90;11091.97
0;5;91;9656.59
0;5;92;8724.57
0;5;93;8598.34
0;5;94;17256.48
0;5;95;24845.18
0;5;96;19125.2
0;5;97;20489.39
0;5;98;42638.65
0;5;99;10485.9
0;5;100;11245.58
0;5;101;26144.8
0;5;102;47282.72
0;5;103;49410.97
0;5;104;9167.13
0;5;105;5205.76
0;5;106;762.67
0;5;107;44102.53
0;5;108;6308.25
0;5;109;14341.21
0;5;110;9181.03
0;5;111;38872.75
0;5;112;31506.38
0;5;113;49410.97
0;5;114;45877.23
0;5;115;27761.05
0;5;116;14332.98
0;5;117;41479.08
0;5;118;9167.13
0;5;119;43561.91
0;5;120;36004.88
0;5;121;46088.56
0;5;122;7230.62
0;5;123;20471.21
0;5;124;46068.43
0;5;125;14849.49
0;5;126;18382.65
0;5;127;38872.75
0;5;128;17845.23
0;5;129;9191.04
0;5;130;19100.51
0;5;131;38138.49
0;5;132;46803.99
0;5;133;30969.02
0;5;134;45145.56
0;5;135;12358.73
0;5;136;22861.77
0;5;137;18733.62
0;5;138;45942.43
0;5;139;7752.33
0;5;140;0
0;5;141;28507.26
0;5;142;1595.46
0;5;143;31691.36
0;5;144;5058.86
0;5;145;41668.85
0;5;146;16748.32
0;5;147;3493.97
0;5;148;44552.61
0;5;149;30469.54
0;5;150;20748.75
0;5;151;762.67
0;5;152;35006.65
0;5;153;22986.49
0;5;154;2095.59
0;5;155;14653.52
0;5;156;15303.8
0;5;157;36906.85
0;5;158;9167.13
0;5;159;43486.52
0;5;160;36605.54
0;5;161;25167.87
0;5;162;49410.97
0;5;163;31248.28
0;5;164;5742.44
0;5;165;42778.37
0;5;166;48971.58
0;5;167;47486.35
0;5;168;10934.89
0;5;169;31766.81
0;5;170;17822.33
0;5;171;13101.33
0;5;172;4770.67
0;5;173;29.45
0;5;174;36803.46
0;5;175;34491.92
0;5;176;50000
0;5;177;7987.21
0;5;178;38872.75
0;5;179;7230.62
0;5;180;4717.05
0;5;181;35553.88
0;5;182;0
0;5;183;3088.23
0;5;184;27960.2
0;5;185;20479.05
0;5;186;50000
0;5;187;40305.94
0;5;188;25160.4
0;5;189;47828.42
0;5;190;0
0;5;191;4539.2
0;5;192;45877.23
0;5;193;0
0;5;194;27761.05
0;5;331;25461.87
0;7;0;41616.88
0;7;1;6611.45
0;7;2;19608.28
0;7;3;9475.77
0;7;4;39894.59
0;7;5;40899.52
0;7;6;44586.34
0;7;7;8548.28
0;7;8;20758.26
0;7;9;8711.36
0;7;10;20722.98
0;7;11;10456.25
0;7;12;48660.89
0;7;13;33046.12
0;7;14;31792.16
0;7;15;35484.05
0;7;16;20525.19
0;7;17;23015.31
0;7;18;38102.05
0;7;19;3371.85
0;7;20;22579.37
0;7;21;23308.33
0;7;22;6321.34
0;7;23;31363.44
0;7;24;33046.12
0;7;25;12919.18
0;7;26;50000
0;7;27;23250.11
0;7;28;48660.89
0;7;29;48660.89
0;7;30;13121.47
0;7;31;1085.96
0;7;32;34320.1
0;7;33;37640.53
0;7;34;35779.95
0;7;35;27761.05
0;7;36;48577.48
0;7;37;30289.05
0;7;38;5999.39
0;7;39;6193.42
0;7;40;36575.25
0;7;41;183
0;7;42;44699.89
0;7;43;22252.83
0;7;44;3480.91
0;7;45;16998.53
0;7;46;14068.82
0;7;47;26765.72
0;7;48;24726.78
0;7;49;32176.77
0;7;50;12248.75
0;7;51;31040.58
0;7;52;442.23
0;7;53;32557.83
0;7;54;27761.05
0;7;55;3273.42
0;7;56;24149.95
0;7;57;663.01
0;7;58;7286.71
0;7;59;43299.58
0;7;60;24092.5
0;7;61;20207.75
0;7;62;33046.12
0;7;63;13369.76
0;7;64;1052.05
0;7;65;8199.15
0;7;66;3673.72
0;7;67;4251.71
0;7;68;25183.18
0;7;69;1178.34
0;7;70;36340.67
0;7;71;24427.09
0;7;72;21783.36
0;7;73;40050.87
0;7;74;44665.02
0;7;75;10510.51
0;7;76;32960.66
0;7;77;27761.05
0;7;78;5405.48
0;7;79;26551.3
0;7;80;35458.41
0;7;81;9721.12
0;7;83;28695.61
0;7;84;11068.58
0;7;85;50000
0;7;86;6735.88
0;7;87;26667.04
0;7;88;15491.56
0;7;89;5830.6
0;7;90;19905.59
0;7;91;31864.72
0;7;92;43009.06
0;7;93;40190.45
0;7;94;35173.42
0;7;95;29464.08
0;7;96;10648.3
0;7;97;39504.11
0;7;98;6210.07
0;7;99;35774.2
0;7;100;0
0;7;101;27955.68
0;7;102;25173.98
0;7;103;4788.31
0;7;104;19254.43
0;7;105;48553.66
0;7;106;31583.09
0;7;107;45840.6
0;7;108;48335.87
0;7;109;909.59
0;7;110;3040.5
0;7;111;35779.95
0;7;112;24068.94
0;7;113;0
0;7;114;36595.89
0;7;115;27761.05
0;7;116;23804.71
0;7;117;7013.77
0;7;118;15498.24
0;7;119;34077.46
0;7;120;22604.74
0;7;121;9164.16
0;7;122;6560.32
0;7;123;50000
0;7;124;48537.4
0;7;125;19608.28
0;7;126;12847.07
0;7;127;35779.95
0;7;128;24068.94
0;7;129;50000
0;7;130;28380.34
0;7;131;36081.84
0;7;132;11221.28
0;7;133;378.43
0;7;134;9112.5
0;7;135;14435.24
0;7;136;5621.69
0;7;137;50000
0;7;138;26961.21
0;7;139;41774.57
0;7;140;37305.93
0;7;141;10440.73
0;7;142;46690.83
0;7;143;10730.58
0;7;144;30941.45
0;7;145;35392.73
0;7;146;19608.28
0;7;147;18218.25
0;7;148;4154
0;7;149;0.79
0;7;150;44648.13
0;7;151;31583.09
0;7;152;25694.82
0;7;153;29018.1
0;7;154;42343.42
0;7;155;8087.65
0;7;156;24746.03
0;7;157;15521.52
0;7;158;41191.67
0;7;159;43409.26
0;7;160;33046.12
0;7;161;21176.39
0;7;162;24574.82
0;7;163;17818.51
0;7;164;28951.39
0;7;165;0
0;7;166;29375.52
0;7;167;43229.71
0;7;168;38190.1
0;7;169;19180.92
0;7;170;4424.99
0;7;171;7724.22
0;7;172;27751.19
0;7;173;34235.72
0;7;174;30374.32
0;7;175;44401.49
0;7;176;12868.84
0;7;177;32610.61
0;7;178;35779.95
0;7;179;33986.24
0;7;180;33283.74
0;7;181;48660.89
0;7;182;24068.94
0;7;183;32584
0;7;184;22349.69
0;7;185;11729.42
0;7;186;14090.36
0;7;187;41580.94
0;7;188;36822.95
0;7;189;12854.24
0;7;190;8238.43
0;7;191;44157.88
0;7;192;35260.13
0;7;193;19479.47
0;7;194;27761.05
0;7;331;26112.95
0;8;0;28196.74
0;8;1;22505.82
0;8;2;9901.21
0;8;3;36059.72
0;8;4;1319.93
0;8;5;10568.72
0;8;6;10740.38
0;8;7;29479.58
0;8;8;44704.62
0;8;9;8711.36
0;8;10;33828.81
0;8;11;14356.14
0;8;12;12970.65
0;8;13;40484.61
0;8;14;4990.56
0;8;15;36433.39
0;8;16;5243.48
0;8;17;5764.43
0;8;18;16335.69
0;8;19;48204.68
0;8;20;27689.85
0;8;21;10130.62
0;8;22;6321.34
0;8;23;29479.58
0;8;24;40484.61
0;8;25;42234.56
0;8;26;39497.09
0;8;27;46553.44
0;8;28;12970.65
0;8;29;12970.65
0;8;30;35435.49
0;8;31;48123.34
0;8;32;49819.68
0;8;33;13873.68
0;8;34;23295.34
0;8;35;27761.05
0;8;36;18868.69
0;8;37;6775.65
0;8;38;38088.83
0;8;39;39707.35
0;8;40;8720.83
0;8;41;36599.52
0;8;42;39574.84
0;8;43;10130.62
0;8;44;42026.09
0;8;45;25850.52
0;8;46;10740.38
0;8;47;2223.88
0;8;48;16236.72
0;8;49;45983.08
0;8;50;28069.52
0;8;51;13154.64
0;8;52;39497.09
0;8;53;32557.83
0;8;54;27761.05
0;8;55;38043.09
0;8;56;44206.49
0;8;57;29778.64
0;8;58;13615.66
0;8;59;13792.86
0;8;60;31646.49
0;8;61;33003.8
0;8;62;40484.61
0;8;63;47543.79
0;8;64;26333.14
0;8;65;37462.34
0;8;66;11794.97
0;8;67;49579.79
0;8;68;7230.62
0;8;69;31302.22
0;8;70;29222.47
0;8;71;39078.66
0;8;72;3105.61
0;8;73;11938.13
0;8;74;8502.67
0;8;75;26175.78
0;8;76;26510.58
0;8;77;27761.05
0;8;78;39503.33
0;8;79;17237.22
0;8;80;27896.69
0;8;81;18154.07
0;8;83;25269.46
0;8;84;29479.58
0;8;85;32771.29
0;8;86;6735.88
0;8;87;0
0;8;88;31355.4
0;8;89;17459.01
0;8;90;28456.42
0;8;91;49790.59
0;8;92;26004.7
0;8;93;29099.5
0;8;94;11737.89
0;8;95;3387.04
0;8;96;42856.51
0;8;97;21248.79
0;8;98;25139.05
0;8;99;35774.2
0;8;100;37739.76
0;8;101;46938.59
0;8;102;22332.39
0;8;103;34736.51
0;8;104;48994.97
0;8;105;43142.01
0;8;106;5005.96
0;8;107;2924.12
0;8;108;28493.2
0;8;109;12970.65
0;8;110;46576.47
0;8;111;16916.05
0;8;112;32379.75
0;8;113;29235.37
0;8;114;29479.58
0;8;115;27761.05
0;8;116;31843.03
0;8;117;37551.13
0;8;118;6604.25
0;8;119;27420.44
0;8;120;29794.74
0;8;121;26849.32
0;8;122;7230.62
0;8;123;12087.38
0;8;124;46434.81
0;8;125;9901.21
0;8;126;19172.25
0;8;127;25251.91
0;8;128;0
0;8;129;24171.9
0;8;130;31355.46
0;8;131;29055.99
0;8;132;26864.55
0;8;133;573.1
0;8;134;29479.58
0;8;135;4120.21
0;8;136;22861.77
0;8;137;14509.14
0;8;138;19430.63
0;8;139;26237.7
0;8;140;30086.78
0;8;141;9739.45
0;8;142;12607.12
0;8;143;31691.36
0;8;144;10130.62
0;8;145;18225.75
0;8;146;9901.21
0;8;147;39497.09
0;8;148;29243.76
0;8;149;28289.42
0;8;150;25340.46
0;8;151;29302.79
0;8;152;45228.14
0;8;153;5301.66
0;8;154;39497.09
0;8;155;13272.84
0;8;156;50000
0;8;157;47813.25
0;8;158;26325.7
0;8;159;49890.48
0;8;160;40484.61
0;8;161;20903.94
0;8;162;25606.79
0;8;163;2311.09
0;8;164;50000
0;8;165;5260.21
0;8;166;0
0;8;167;43229.71
0;8;168;2108.7
0;8;169;16269.59
0;8;170;41626.5
0;8;171;0
0;8;172;13972.63
0;8;173;46001.91
0;8;174;16077.48
0;8;175;43345.5
0;8;176;12200.86
0;8;177;39497.09
0;8;178;26390.27
0;8;179;7230.62
0;8;180;30538.85
0;8;181;12970.65
0;8;182;6467.48
0;8;183;7100.11
0;8;184;23589.63
0;8;185;42764.91
0;8;186;2239.4
0;8;187;49665.59
0;8;188;27689.85
0;8;189;3680.85
0;8;190;20055.7
0;8;191;34071.1
0;8;192;29479.58
0;8;193;18054.51
0;8;194;27761.05
0;8;331;23478.42
0;9;0;38456.72
0;9;1;29408.47
0;9;2;20718.27
0;9;3;18440.71
0;9;4;37028.94
0;9;5;35849.76
0;9;6;37653.67
0;9;7;17031.07
0;9;8;13241.1
0;9;9;8711.36
0;9;10;19257.89
0;9;11;3515.61
0;9;12;42661.29
0;9;13;14055.26
0;9;14;32292.75
0;9;15;49119.1
0;9;16;24570.28
0;9;17;39864.76
0;9;18;20009.46
0;9;19;48204.68
0;9;20;27689.85
0;9;21;29958.55
0;9;22;1299.28
0;9;23;20215.44
0;9;24;33435.52
0;9;25;33194.27
0;9;26;25172.1
0;9;27;38988.15
0;9;28;42661.29
0;9;29;42661.29
0;9;30;31990.99
0;9;31;30646.64
0;9;32;20946.94
0;9;33;47109.2
0;9;34;9188.04
0;9;35;14349.72
0;9;36;19719.69
0;9;37;39012.9
0;9;38;21872.04
0;9;39;0
0;9;40;11732.59
0;9;41;36733.22
0;9;42;17792.33
0;9;43;15527.48
0;9;44;41847.93
0;9;45;45209.71
0;9;46;3231
0;9;47;35594.54
0;9;48;39755.71
0;9;49;0
0;9;50;35835.66
0;9;51;34349.02
0;9;52;25172.1
0;9;53;32557.83
0;9;54;27121.92
0;9;55;40166.78
0;9;56;36100.6
0;9;57;19281.67
0;9;58;20443.92
0;9;59;6505.05
0;9;60;0
0;9;61;18751.24
0;9;62;8478.65
0;9;63;37136.14
0;9;64;9679.38
0;9;65;12654.37
0;9;66;733.16
0;9;67;5353.02
0;9;68;35201.37
0;9;69;12408.75
0;9;70;22403.02
0;9;71;47060.04
0;9;72;24964.71
0;9;73;50000
0;9;74;1335.05
0;9;75;24645.72
0;9;76;27689.85
0;9;77;14402.04
0;9;78;43159.43
0;9;79;7788.41
0;9;80;16638.37
0;9;81;28536.6
0;9;83;6885.67
0;9;84;13263.29
0;9;85;0
0;9;86;50000
0;9;87;13469.42
0;9;88;49071.76
0;9;89;12317.65
0;9;90;19225.95
0;9;91;14981.4
0;9;92;29646.66
0;9;93;14968.42
0;9;94;5462.7
0;9;95;7149.38
0;9;96;20809.07
0;9;97;30134.74
0;9;98;0
0;9;99;35774.2
0;9;100;33280.1
0;9;101;12615.06
0;9;102;22332.39
0;9;103;16638.37
0;9;104;19281.67
0;9;105;8995.69
0;9;106;40806.72
0;9;107;10833.53
0;9;108;0
0;9;109;42661.29
0;9;110;5430.98
0;9;111;20805.07
0;9;112;39755.71
0;9;113;16638.37
0;9;114;17782.49
0;9;115;33007.56
0;9;116;34350.95
0;9;117;37551.13
0;9;118;19281.67
0;9;119;8421.49
0;9;120;34616.46
0;9;121;4643.08
0;9;122;35543.23
0;9;123;13687.64
0;9;124;33671.11
0;9;125;24560.22
0;9;126;35961.15
0;9;127;46673.01
0;9;128;39755.71
0;9;129;12536.76
0;9;130;44216.72
0;9;131;31196.58
0;9;132;18485.18
0;9;133;37458.78
0;9;134;23692.81
0;9;135;41260.87
0;9;136;34174.93
0;9;137;577.25
0;9;138;37531.03
0;9;139;45367.23
0;9;140;13316.27
0;9;141;12809.23
0;9;142;23383.01
0;9;143;48271.73
0;9;144;277.85
0;9;145;0
0;9;146;21012.63
0;9;147;25172.1
0;9;148;7453.71
0;9;149;10759.99
0;9;150;30062.33
0;9;151;40806.72
0;9;152;21807.75
0;9;153;16587.33
0;9;154;25172.1
0;9;155;34716.47
0;9;156;9718.94
0;9;157;35520.05
0;9;158;19281.67
0;9;159;20334.21
0;9;160;47144.86
0;9;161;36534.65
0;9;162;16638.37
0;9;163;5023.53
0;9;164;49939.17
0;9;165;22755.77
0;9;166;586.76
0;9;167;43229.71
0;9;168;13252.09
0;9;169;37702.88
0;9;170;35594.54
0;9;171;34176.87
0;9;172;23330.15
0;9;173;46001.91
0;9;174;15622.49
0;9;175;43345.5
0;9;176;21748.64
0;9;177;25172.1
0;9;178;5724.06
0;9;179;20418.3
0;9;180;3433.58
0;9;181;42661.29
0;9;182;39755.71
0;9;183;8205.68
0;9;184;28500.85
0;9;185;39851.77
0;9;186;30218.09
0;9;187;49665.59
0;9;188;27689.85
0;9;189;12397.87
0;9;190;41897.38
0;9;191;7201.8
0;9;192;6072.19
0;9;193;18485.18
0;9;194;30604.15
0;9;331;3261.55
1;1;0;11602.5
1;1;1;40428.78
1;1;2;44072.63
1;1;3;25375.43
1;1;4;6463.66
1;1;5;14384.86
1;1;6;25375.43
1;1;7;298
1;1;8;12270.09
1;1;9;10304.23
1;1;10;14251.43
1;1;11;48525.42
1;1;12;5985.87
1;1;13;44373.2
1;1;14;21286.51
1;1;15;36719.55
1;1;16;27743.19
1;1;17;13352.78
1;1;18;30524.68
1;1;19;49008.73
1;1;20;11351.26
1;1;21;40964.67
1;1;22;41107.06
1;1;23;34863.75
1;1;24;44373.2
1;1;25;22081.67
1;1;26;3011.06
1;1;27;43168.95
1;1;28;5985.87
1;1;29;5985.87
1;1;30;18352.09
1;1;31;13460.69
1;1;32;29186.48
1;1;33;19219.37
1;1;34;1695.85
1;1;35;35506.26
1;1;36;25154.29
1;1;37;0
1;1;38;6252.84
1;1;39;35968.32
1;1;40;27022.2
1;1;41;19190.2
1;1;42;40938.15
1;1;43;7299.63
1;1;44;19322.43
1;1;45;26348.25
1;1;46;577.59
1;1;47;24614.75
1;1;48;26800.87
1;1;49;25771.37
1;1;50;50000
1;1;51;40510.75
1;1;52;25375.43
1;1;53;42676.34
1;1;54;16355.67
1;1;55;25682
1;1;56;25375.43
1;1;57;27905.3
1;1;58;12558.71
1;1;59;39969.22
1;1;60;41383.71
1;1;61;29150.84
1;1;62;44373.2
1;1;63;29093.25
1;1;64;42983.75
1;1;65;43206.79
1;1;66;31519.51
1;1;67;23605.66
1;1;68;22291.26
1;1;69;46555.61
1;1;70;33666.49
1;1;71;31517.7
1;1;72;26342.68
1;1;73;18889.14
1;1;74;9295.5
1;1;75;41166.98
1;1;76;41942.61
1;1;77;27167.43
1;1;78;43832.08
1;1;79;35782.98
1;1;80;21892.04
1;1;81;49115.18
1;1;83;38855.82
1;1;84;25357.92
1;1;85;15621.94
1;1;86;41107.06
1;1;87;37286.33
1;1;88;32747.78
1;1;89;22120.74
1;1;90;35574.52
1;1;91;12516.91
1;1;92;10515.21
1;1;93;28203.29
1;1;94;5495.49
1;1;95;47837.01
1;1;96;48223.07
1;1;97;16732.54
1;1;98;22081.67
1;1;99;44780.13
1;1;100;30181.42
1;1;101;27743.19
1;1;102;20997.12
1;1;103;24130.07
1;1;104;46965.95
1;1;105;25375.43
1;1;106;5014.87
1;1;107;5520.26
1;1;108;25686.31
1;1;109;5985.87
1;1;110;18463.51
1;1;111;7494.14
1;1;112;24680.76
1;1;113;43098.76
1;1;114;17237.26
1;1;115;18827.71
1;1;116;28392.93
1;1;117;529.92
