t;s;g;el
3;3;559;1.0187
3;3;560;18.4545
3;3;561;5.311
3;3;562;10.7203
3;3;563;11.1539
3;3;564;21.2183
3;3;565;12.5104
3;3;566;3.4693
3;3;567;12.3176
3;3;568;13.3036
3;3;569;2.2791
3;3;570;5.6507
3;3;571;2.0832
3;3;572;13.4928
3;3;573;17.1237
3;3;574;15.0969
3;3;575;3.8108
3;3;576;0.0698
3;3;577;21.244
3;3;578;5.3582
3;3;579;19.2363
3;3;580;4.6165
3;3;581;18.8427
3;3;582;24.821
3;3;583;14.8409
3;3;584;12.4061
3;3;585;15.8229
3;3;587;9.7719
3;3;588;5.3112
3;3;589;6.0003
3;3;590;10.928
3;3;591;19.3301
3;3;592;22.5317
3;3;593;7.747
3;3;594;21.9353
3;3;595;21.8701
3;3;596;19.0085
3;3;597;17.1455
3;3;598;7.0909
3;3;599;21.4653
3;3;600;9.0097
3;3;601;2.5325
3;3;602;1.4893
3;3;603;16.2655
3;3;604;16.9386
3;3;605;13.9558
3;3;606;22.7838
3;3;607;21.7341
3;3;608;6.7883
3;3;609;15.6221
3;3;610;0.4837
3;3;611;21.6343
3;3;612;9.9125
3;3;613;23.1545
3;3;614;9.6908
3;3;615;5.5579
3;3;616;17.1749
3;3;617;10.4969
3;3;618;9.9465
3;3;619;19.5457
3;3;620;9.5188
3;3;621;14.9046
3;3;622;8.7297
3;3;623;9.2306
3;3;624;5.4193
3;3;625;24.4894
3;3;626;8.9155
3;3;627;12.0277
3;3;628;2.0799
3;3;629;21.2306
3;3;630;8.5191
3;3;631;24.2981
3;3;632;19.3404
3;3;633;20.3152
3;3;634;22.8528
3;3;635;20.8745
3;3;636;20.8136
3;3;637;13.4566
3;3;638;9.8039
3;3;639;20.959
3;3;640;2.5187
3;3;641;1.5396
3;3;642;5.7703
3;3;643;9.5287
3;3;644;22.4489
3;3;645;0.3695
3;3;646;18.7242
3;3;647;8.7414
3;3;648;11.602
3;3;649;23.1477
3;3;650;5.1339
3;3;651;7.6912
3;3;652;11.5046
3;3;653;4.0918
3;3;654;9.5745
3;3;655;4.4187
3;3;656;9.5027
3;3;657;0.6705
3;3;658;8.4965
3;3;659;20.3042
3;3;660;12.5126
3;3;661;10.3844
3;3;662;5.1899
3;3;663;8.7571
3;3;664;10.8756
3;3;665;6.9456
3;3;666;24.375
3;3;667;20.2091
4;0;25;9.227
4;0;534;9.148
4;0;535;5.7793
4;0;536;4.9944
4;0;537;8.156
4;0;538;13.2479
4;0;539;13.1903
4;0;540;10.9338
4;0;541;9.9993
4;0;542;13.0479
4;0;543;8.7908
4;0;544;3.3511
4;0;545;13.5007
4;0;546;4.8086
4;0;547;9.0541
4;0;548;6.0479
4;0;549;1.4611
4;0;550;13.3491
4;0;551;8.3513
4;0;552;2.0144
4;0;553;14.874
4;0;554;11.5573
4;0;555;2.8931
4;0;556;4.0329
4;0;557;6.3958
4;0;558;12.8524
4;0;559;11.7855
4;0;560;2.6663
4;0;561;3.3205
4;0;562;1.3961
4;0;563;13.9264
4;0;564;14.7306
4;0;565;11.309
4;0;566;10.5738
4;0;567;1.6393
4;0;568;3.932
4;0;569;6.2706
4;0;570;11.6125
4;0;571;7.4106
4;0;572;6.8079
4;0;573;1.5071
4;0;574;2.6588
4;0;575;1.0139
4;0;576;8.6776
4;0;577;2.776
4;0;578;14.8138
4;0;579;6.8812
4;0;580;6.3078
4;0;581;8.9494
4;0;582;7.3875
4;0;583;10.9241
4;0;584;1.8399
4;0;585;10.762
4;0;587;1.1566
4;0;588;4.9704
4;0;589;13.2541
4;0;590;8.2503
4;0;591;13.7963
4;0;592;4.6001
4;0;593;3.5665
4;0;594;8.0801
4;0;595;13.2514
4;0;596;1.9289
4;0;597;9.5457
4;0;598;8.8822
4;0;599;2.3731
4;0;600;2.1827
4;0;601;11.5117
4;0;602;4.9005
4;0;603;4.2854
4;0;604;5.3982
4;0;605;6.2918
4;0;606;14.7951
4;0;607;9.8976
4;0;608;11.4932
4;0;609;4.4814
4;0;610;9.6045
4;0;611;4.7786
4;0;612;6.2349
4;0;613;7.2784
4;0;614;13.1673
4;0;615;4.7422
4;0;616;11.6533
4;0;617;13.8672
4;0;618;7.517
4;0;619;3.3792
4;0;620;9.9732
4;0;621;14.1279
4;0;622;7.3182
4;0;623;4.8197
4;0;624;3.6659
4;0;625;14.2153
4;0;626;11.0992
4;0;627;6.2715
4;0;628;12.5781
4;0;629;3.5731
4;0;630;3.6059
4;0;631;5.3694
4;0;632;9.4113
4;0;633;9.4579
4;0;634;10.4922
4;0;635;8.1013
4;0;636;1.8077
4;0;637;5.0365
4;0;638;10.0703
4;0;639;14.0451
4;0;640;13.9953
4;0;641;2.3349
4;0;642;3.0501
4;0;643;5.6284
4;0;644;2.9461
4;0;645;7.7692
4;0;646;3.2995
4;0;647;5.5091
4;0;648;2.6077
4;0;649;7.616
4;0;650;1.5223
4;0;651;1.6017
4;0;652;5.7417
4;0;653;2.9625
4;0;654;10.8577
4;0;655;2.4736
4;0;656;3.6702
4;0;657;7.0672
4;0;658;7.8177
4;0;659;1.3707
4;0;660;11.0617
4;0;661;2.0019
4;0;662;5.0865
4;0;663;5.3571
4;0;664;9.4603
4;0;665;4.1225
4;0;666;6.1336
4;0;667;8.2908
4;3;25;10.52
4;3;534;17.7486
4;3;535;12.7198
4;3;536;15.1227
4;3;537;6.9867
4;3;538;12.2256
4;3;539;11.9274
4;3;540;20.5364
4;3;541;18.0302
4;3;542;15.5356
4;3;543;9.0591
4;3;544;6.7959
4;3;545;11.4525
4;3;546;23.3262
4;3;547;13.5286
4;3;548;11.3494
4;3;549;10.0669
4;3;550;10.2337
4;3;551;0.7836
4;3;552;3.3898
4;3;553;13.7578
4;3;554;20.0332
4;3;555;7.9916
4;3;556;12.3086
4;3;557;2.9992
4;3;558;17.1316
4;3;559;19.0415
4;3;560;4.2766
4;3;561;19.5627
4;3;562;20.8448
4;3;563;9.2362
4;3;564;13.6611
4;3;565;10.0142
4;3;566;15.7299
4;3;567;18.0064
4;3;568;18.7462
4;3;569;13.2121
4;3;570;18.7277
4;3;571;17.7782
4;3;572;22.8334
4;3;573;19.2813
4;3;574;2.538
4;3;575;12.0582
4;3;576;9.5037
4;3;577;9.4075
4;3;578;4.3689
4;3;579;10.7436
4;3;580;19.3266
4;3;581;23.1491
4;3;582;11.7102
4;3;583;8.7406
4;3;584;24.0537
4;3;585;19.0629
4;3;587;19.1915
4;3;588;18.1087
4;3;589;22.0111
4;3;590;24.7626
4;3;591;15.2215
4;3;592;10.7763
4;3;593;1.2747
4;3;594;23.0076
4;3;595;2.6065
4;3;596;16.1892
4;3;597;21.5779
4;3;598;3.5426
4;3;599;7.8709
4;3;600;21.6337
4;3;601;2.9589
4;3;602;1.6677
4;3;603;13.5502
4;3;604;21.1876
4;3;605;16.6455
4;3;606;10.6295
4;3;607;13.5141
4;3;608;22.4715
4;3;609;12.774
4;3;610;2.9633
4;3;611;20.519
4;3;612;18.2909
4;3;613;6.5762
4;3;614;11.3141
4;3;615;24.7086
4;3;616;23.9776
4;3;617;9.2789
4;3;618;10.2096
4;3;619;10.4762
4;3;620;5.2034
4;3;621;20.8419
4;3;622;5.7931
4;3;623;17.5645
4;3;624;12.5744
4;3;625;13.4281
4;3;626;24.1495
4;3;627;7.9602
4;3;628;19.7637
4;3;629;21.6674
4;3;630;12.3767
4;3;631;10.0143
4;3;632;7.0894
4;3;633;19.8311
4;3;634;9.4807
4;3;635;21.1903
4;3;636;15.9124
4;3;637;20.7659
4;3;638;7.41
4;3;639;2.5645
4;3;640;0.3316
4;3;641;0.7727
4;3;642;22.2236
4;3;643;5.9044
4;3;644;11.5706
4;3;645;17.9621
4;3;646;16.0072
4;3;647;0.7041
4;3;648;4.468
4;3;649;7.1797
4;3;650;21.7224
4;3;651;18.4605
4;3;652;11.2229
4;3;653;16.9908
4;3;654;5.9445
4;3;655;6.5964
4;3;656;19.4335
4;3;657;21.6222
4;3;658;24.4424
4;3;659;4.8903
4;3;660;18.647
4;3;661;6.1554
4;3;662;1.0642
4;3;663;0.1645
4;3;664;8.8545
4;3;665;8.3161
4;3;666;6.494
4;3;667;12.1753
