t;s;g;el
4;2;319;61.3401
4;2;323;63.5881
4;2;332;70.8181
4;2;337;69.8421
4;2;339;72.1939
4;2;347;70.7001
4;2;364;70.4331
4;2;365;61.3478
4;2;367;60.2368
4;2;369;60.8727
4;2;378;60.4956
4;2;381;69.1007
4;2;383;66.6234
4;2;384;62.8613
4;2;401;66.8599
4;2;402;65.867
4;2;407;68.6684
4;2;415;65.8868
4;2;426;73.0534
4;2;429;68.1283
4;2;433;69.1879
4;2;435;65.7101
4;2;437;61.7382
4;2;438;63.7353
4;2;447;71.4802
4;2;452;70.8209
4;2;457;65.0883
4;2;460;70.0272
4;2;473;63.5225
4;2;476;68.4698
4;2;490;67.9213
4;2;502;67.6397
4;2;507;69.9627
4;2;512;65.2556
4;2;518;69.4833
4;2;528;66.2295
4;2;530;64.0157
4;2;531;63.3262
4;2;671;61.3753
4;2;674;74.0371
4;2;678;60.9754
4;2;683;68.0496
4;2;702;63.0147
4;2;713;73.0657
4;2;715;64.2082
4;2;716;67.8376
4;2;718;71.9387
4;2;739;60.9182
4;2;748;68.2978
4;2;760;68.9052
4;2;761;74.4394
4;2;764;61.4289
4;2;765;60.1355
4;2;789;66.6885
4;2;790;74.6099
4;2;800;60.5878
4;2;803;72.3086
4;2;813;71.1575
4;2;822;66.0483
4;2;828;68.5313
4;2;832;61.5309
4;2;833;71.6632
4;2;835;61.2137
4;2;838;73.5066
4;2;840;73.2338
4;3;60;5.5573
4;3;61;7.2054
4;3;62;10.3958
4;3;63;2.3803
4;3;64;23.1451
4;3;65;6.6413
4;3;66;5.7959
4;3;67;14.3345
4;3;68;12.9311
4;3;69;7.0026
4;3;70;2.4047
4;3;71;7.2559
4;3;72;17.0703
4;3;73;7.4536
4;3;74;18.4718
4;3;75;21.6865
4;3;76;2.6443
4;3;77;3.0967
4;3;78;5.3777
4;3;79;6.6935
4;3;80;13.9334
4;3;95;7.5276
4;3;107;23.3297
4;3;121;14.108
4;3;158;9.76
4;3;182;23.7966
4;3;207;1.903
4;3;224;15.4218
4;3;226;10.2299
4;3;239;7.4244
4;3;240;14.1985
4;3;241;0.0013
4;3;246;24.598
4;3;257;12.5158
4;3;266;18.6428
4;3;270;17.7876
4;3;274;16.1541
4;3;279;14.1994
4;3;284;17.7857
4;3;285;0.5337
4;3;293;6.8962
4;3;300;11.1468
4;3;301;2.8828
4;3;302;3.0186
4;3;307;2.7084
4;3;319;17.6254
4;3;323;19.482
4;3;332;16.6822
4;3;337;18.1108
4;3;339;23.3929
4;3;347;20.4283
4;3;364;0.1396
4;3;365;16.2862
4;3;367;21.8225
4;3;369;10.172
4;3;378;1.8809
4;3;381;18.0678
4;3;383;2.8314
4;3;384;18.0808
4;3;401;7.4375
4;3;402;20.7771
4;3;407;18.3684
4;3;415;5.329
4;3;426;6.6737
4;3;429;3.0257
4;3;433;3.7428
4;3;435;0.7498
4;3;437;3.4099
4;3;438;3.9256
4;3;447;0.2485
4;3;452;18.4849
4;3;457;13.2247
4;3;460;21.9759
4;3;473;6.8894
4;3;476;3.7565
4;3;490;6.7718
4;3;502;15.2445
4;3;507;19.106
4;3;512;15.3289
4;3;518;22.7669
4;3;528;4.0705
4;3;530;5.0475
4;3;531;1.4365
4;3;671;2.9897
4;3;674;0.5272
4;3;678;8.7776
4;3;683;2.5609
4;3;702;9.9484
4;3;713;12.1867
4;3;715;8.3771
4;3;716;10.5123
4;3;718;1.5685
4;3;739;10.4593
4;3;748;11.0058
4;3;760;10.5308
4;3;761;14.4312
4;3;764;4.8547
4;3;765;10.8333
4;3;789;19.6883
4;3;790;16.9173
4;3;800;13.9646
4;3;803;5.567
4;3;813;12.7921
4;3;822;2.4648
4;3;828;17.2274
4;3;832;17.4528
4;3;833;12.6959
4;3;835;5.5822
4;3;838;23.5061
4;3;840;9.7237
