t;s;g;el
6;2;5767;0.04
6;2;5768;-0.09
6;2;5769;-0.32
6;2;5770;0.43
6;2;5771;-0.67
6;2;5772;0.12
6;2;5773;0.12
6;2;5774;0.2
6;2;5775;-0.07
6;2;5776;-0.01
6;2;5777;-0.66
6;2;5778;0
6;2;5779;0.22
6;2;5780;-0.15
6;2;5781;-0.46
6;2;5782;-0.29
6;2;5783;0.02
6;2;5784;-0.5
6;2;5785;-0.22
6;2;5786;-0.08
6;2;5787;-0.11
6;2;5788;-0.11
6;3;5627;-0.27
6;3;5628;-0.03
6;3;5629;0.07
6;3;5630;-0.1
6;3;5631;0.32
6;3;5632;-0.18
6;3;5633;-0.11
6;3;5634;-0.09
6;3;5635;0.14
6;3;5636;0.24
6;3;5637;0.25
6;3;5638;0.14
6;3;5639;-0.1
6;3;5640;-0.28
6;3;5641;0.08
6;3;5642;-0.18
6;3;5643;-0.4
6;3;5644;0.09
6;3;5645;0.16
6;3;5646;-0.14
6;3;5647;0.24
6;3;5648;0.01
6;3;5649;-0.35
6;3;5650;0.05
6;3;5651;0.08
6;3;5652;-0.16
6;3;5653;-0.02
6;3;5654;-0.02
6;3;5655;0.01
6;3;5656;-0.12
6;3;5657;0.34
6;3;5658;-0.21
6;3;5659;0.2
6;3;5660;0.11
6;3;5661;0.18
6;3;5662;0.08
6;3;5663;0.03
6;3;5664;0.45
6;3;5665;0.35
6;3;5666;-0.06
6;3;5667;-0.24
6;3;5668;-0.02
6;3;5669;0.09
6;3;5670;-0.49
6;3;5671;0.06
6;3;5672;-0.01
6;3;5673;0.02
6;3;5674;-0.03
6;3;5675;-0.06
6;3;5676;-0.17
6;3;5677;0.05
6;3;5678;-0.61
6;3;5679;-0.68
6;3;5680;-0.2
6;3;5681;-0.28
6;3;5682;-0.32
6;3;5683;-0.19
6;3;5684;0.13
6;3;5685;0.05
6;3;5686;-0.01
6;3;5687;-0.02
6;3;5688;0.31
6;3;5689;-0.04
6;3;5691;-0.17
6;3;5692;0
6;3;5693;-0.16
6;3;5694;-0.7
6;3;5695;-0.36
6;3;5696;0.24
6;3;5697;0.27
6;3;5698;0.24
6;3;5699;-0.08
6;3;5700;0.12
6;3;5701;-0.05
6;3;5702;0.45
6;3;5703;0.1
6;3;5704;0.09
6;3;5705;0.23
6;3;5706;0.45
6;3;5707;-0.07
6;3;5708;-0.24
6;3;5709;0.22
6;3;5710;0.23
6;3;5711;0.1
6;3;5712;0.08
6;3;5713;-0.02
6;3;5714;0.09
6;3;5715;-0.06
6;3;5716;-0.51
6;3;5717;-0.07
6;3;5718;-0.43
6;3;5719;0.21
6;3;5720;-0.05
6;3;5721;-0.01
6;3;5722;0.23
6;3;5723;0.16
6;3;5724;0.18
6;3;5725;0.04
6;3;5726;0.42
6;3;5727;0.31
6;3;5728;0.17
6;3;5729;0.01
6;3;5730;0.42
6;3;5731;0.19
6;3;5732;0.35
6;3;5733;0.15
6;3;5734;0.09
6;3;5735;-0.11
6;3;5736;0.18
6;3;5737;-0.27
6;3;5738;-0.3
6;3;5739;0.1
6;3;5740;0.19
6;3;5741;0.08
6;3;5742;-0.2
6;3;5743;0.38
6;3;5744;-0.22
6;3;5745;-0.13
6;3;5746;0.29
6;3;5747;0.18
6;3;5748;0.19
6;3;5749;-0.13
6;3;5750;0.15
6;3;5751;0.14
6;3;5752;0.48
6;3;5753;0.25
6;3;5754;0.11
6;3;5755;0.07
6;3;5756;0.14
6;3;5757;-0.05
6;3;5758;-0.04
6;3;5759;-0.18
6;3;5760;-0.02
6;3;5761;-0.1
6;3;5762;-0.24
6;3;5763;0.12
6;3;5764;-0.15
6;3;5765;-0.18
6;3;5766;0.06
6;3;5767;0
6;3;5768;-0.17
6;3;5769;0.02
6;3;5770;0.2
6;3;5771;-0.02
6;3;5772;0.02
6;3;5773;-0.27
6;3;5774;0
6;3;5775;0.18
6;3;5776;0.15
6;3;5777;-0.17
6;3;5778;0.37
6;3;5779;-0.12
6;3;5780;-0.06
6;3;5781;-0.29
6;3;5782;-0.1
6;3;5783;0.35
6;3;5784;-0.02
6;3;5785;0.07
6;3;5786;0.18
6;3;5787;0.15
6;3;5788;0.09
7;2;5627;0.04
7;2;5628;-0.08
7;2;5629;0.24
7;2;5630;0.21
7;2;5631;0.1
7;2;5632;-0.34
7;2;5633;0.02
7;2;5634;0.41
7;2;5635;0.32
7;2;5636;0.25
7;2;5637;0.05
7;2;5638;-0.11
7;2;5639;-0.26
7;2;5640;0.18
7;2;5641;0.48
7;2;5642;0.34
7;2;5643;-0.41
7;2;5644;-0.39
7;2;5645;-0.02
7;2;5646;-0.38
7;2;5647;0.74
7;2;5648;0.03
7;2;5649;0.16
7;2;5650;0.02
7;2;5651;-0.29
7;2;5652;-0.22
7;2;5653;-0.08
7;2;5654;-0.33
7;2;5655;0.4
7;2;5656;0.09
7;2;5657;0.13
7;2;5658;-0.32
7;2;5659;0.17
7;2;5660;0.07
7;2;5661;0.13
7;2;5662;0.27
7;2;5663;0.27
7;2;5664;0.37
7;2;5665;-0.55
7;2;5666;0.13
7;2;5667;0.22
7;2;5668;0.06
7;2;5669;-0.55
7;2;5670;0.15
7;2;5671;-0.08
7;2;5672;0.24
7;2;5673;0.1
7;2;5674;-0.5
7;2;5675;-0.1
7;2;5676;-0.13
7;2;5677;-0.37
7;2;5678;-0.11
7;2;5679;0.2
7;2;5680;0.37
7;2;5681;0.67
7;2;5682;0.49
7;2;5683;0.32
7;2;5684;0.42
7;2;5685;0.51
7;2;5686;-0.04
7;2;5687;-0.34
7;2;5688;0.14
7;2;5689;0.02
7;2;5691;0.19
7;2;5692;0.15
7;2;5693;0.35
7;2;5694;-0.17
7;2;5695;-0.36
7;2;5696;-0.02
7;2;5697;-0.21
7;2;5698;-0.02
7;2;5699;0.09
7;2;5700;-0.11
7;2;5701;0.08
7;2;5702;0.16
7;2;5703;-0.24
7;2;5704;-0.95
7;2;5705;0.14
7;2;5706;0.44
7;2;5707;-0.28
7;2;5708;0.02
7;2;5709;-0.1
7;2;5710;0
7;2;5711;0.67
7;2;5712;0.09
7;2;5713;-0.12
7;2;5714;0.14
7;2;5715;-0.17
7;2;5716;0.48
7;2;5717;0.5
7;2;5718;-0.31
7;2;5719;0.17
7;2;5720;0.34
7;2;5721;-0.32
7;2;5722;0.08
7;2;5723;-1.44
7;2;5724;-0.19
7;2;5725;-0.07
7;2;5726;-1.18
7;2;5727;-0.3
7;2;5728;0.04
7;2;5729;0.2
7;2;5730;0.08
7;2;5731;0.21
7;2;5732;-0.01
7;2;5733;0.07
7;2;5734;0.32
7;2;5735;0.24
7;2;5736;-0.07
7;2;5737;0.22
7;2;5738;0.04
7;2;5739;0.05
7;2;5740;0.13
7;2;5741;0.37
7;2;5742;0.2
7;2;5743;0.02
7;2;5744;-0.22
7;2;5745;0.26
7;2;5746;0.06
7;2;5747;-0.31
7;2;5748;1.2
7;2;5749;-0.12
7;2;5750;-0.14
7;2;5751;0.68
7;2;5752;0
7;2;5753;0.16
7;2;5754;0.16
7;2;5755;0.08
7;2;5756;-0.08
7;2;5757;-0.07
7;2;5758;0.58
7;2;5759;0.18
7;2;5760;0.12
7;2;5761;0.11
7;2;5762;0.25
7;2;5763;0.14
7;2;5764;0.47
7;2;5765;0.21
7;2;5766;0.05
7;2;5767;0.38
7;2;5768;0
7;2;5769;-0.26
7;2;5770;0.14
7;2;5771;-0.36
7;2;5772;-0.08
7;2;5773;0.02
7;2;5774;0.3
7;2;5775;-0.07
7;2;5776;0.12
7;2;5777;-0.22
7;2;5778;-0.03
7;2;5779;0.08
7;2;5780;-0.1
7;2;5781;-0.31
7;2;5782;-0.01
7;2;5783;0.22
7;2;5784;-0.18
7;2;5785;-0.02
7;2;5786;-0.07
7;2;5787;-0.1
7;2;5788;-0.05
7;3;5627;0.15
7;3;5628;0.29
7;3;5629;0
7;3;5630;-0.03
7;3;5631;0.24
7;3;5632;0.22
7;3;5633;0.01
7;3;5634;-0.67
7;3;5635;-0.24
7;3;5636;0.02
7;3;5637;-0.02
7;3;5638;-0.13
7;3;5639;-0.23
7;3;5640;-0.23
7;3;5641;0.14
7;3;5642;0.41
7;3;5643;0.05
7;3;5644;0.6
7;3;5645;0.32
7;3;5646;0.04
7;3;5647;0
7;3;5648;-0.06
7;3;5649;0.01
7;3;5650;0.28
7;3;5651;-0.1
7;3;5652;0.24
7;3;5653;0.1
7;3;5654;-0.02
7;3;5655;-0.04
7;3;5656;0.2
7;3;5657;0.25
7;3;5658;0.22
7;3;5659;-0.05
7;3;5660;-0.35
7;3;5661;-0.18
7;3;5662;-0.23
7;3;5663;-0.09
7;3;5664;-0.16
7;3;5665;0.48
7;3;5666;0.12
7;3;5667;-0.18
7;3;5668;0.44
7;3;5669;0.17
7;3;5670;0.17
7;3;5671;0.29
7;3;5672;-0.13
7;3;5673;0.01
7;3;5674;-0.02
7;3;5675;-0.04
7;3;5676;0.21
7;3;5677;-0.23
7;3;5678;-0.3
7;3;5679;-0.15
7;3;5680;0.19
7;3;5681;-0.33
7;3;5682;-0.24
7;3;5683;-0.25
7;3;5684;0.11
7;3;5685;-0.02
7;3;5686;0.24
7;3;5687;-0.25
7;3;5688;-0.16
7;3;5689;-0.15
7;3;5691;0.08
7;3;5692;0.06
7;3;5693;0.07
7;3;5694;0.15
7;3;5695;-0.23
7;3;5696;0.05
7;3;5697;0.29
7;3;5698;0.03
7;3;5699;-0.17
7;3;5700;0.15
7;3;5701;0.01
7;3;5702;0.17
7;3;5703;0.05
7;3;5704;0.28
7;3;5705;0.16
7;3;5706;-0.08
7;3;5707;-0.02
7;3;5708;0.14
7;3;5709;-0.29
7;3;5710;-0.04
7;3;5711;-0.07
7;3;5712;0.05
7;3;5713;0.13
7;3;5714;0.17
7;3;5715;-0.16
7;3;5716;-0.05
7;3;5717;0.08
7;3;5718;0.27
7;3;5719;0.17
7;3;5720;0.06
7;3;5721;0.18
7;3;5722;0.45
7;3;5723;0.09
7;3;5724;0.04
7;3;5725;-0.05
7;3;5726;-0.09
7;3;5727;0.14
7;3;5728;0.17
7;3;5729;0
7;3;5730;0.09
7;3;5731;-0.14
7;3;5732;0.11
7;3;5733;0.11
7;3;5734;0.04
7;3;5735;-0.21
7;3;5736;0.01
7;3;5737;0
7;3;5738;0.1
7;3;5739;-0.02
7;3;5740;0.34
7;3;5741;0
7;3;5742;-0.12
7;3;5743;0.16
7;3;5744;-0.01
7;3;5745;0.06
7;3;5746;-0.14
7;3;5747;-0.14
7;3;5748;-0.29
7;3;5749;0.02
7;3;5750;-0.26
7;3;5751;0.14
7;3;5752;-0.07
7;3;5753;0.07
7;3;5754;-0.17
7;3;5755;-0.23
7;3;5756;-0.1
7;3;5757;0.24
7;3;5758;0.03
7;3;5759;0
7;3;5760;-0.32
7;3;5761;0.04
7;3;5762;0.08
7;3;5763;-0.13
7;3;5764;0.1
7;3;5765;-0.22
7;3;5766;-0.23
7;3;5767;-0.14
7;3;5768;-0.12
7;3;5769;0.26
7;3;5770;-0.17
7;3;5771;0.39
7;3;5772;-0.26
7;3;5773;0.15
7;3;5774;-0.31
7;3;5775;-0.4
7;3;5776;-0.1
7;3;5777;-0.24
7;3;5778;-0.36
7;3;5779;-0.3
7;3;5780;0.75
7;3;5781;-0.05
7;3;5782;0.37
7;3;5783;0.17
7;3;5784;0.49
7;3;5785;-0.08
7;3;5786;-0.11
7;3;5787;-0.04
7;3;5788;0.26
8;2;5627;0.18
8;2;5628;-0.13
8;2;5629;0.49
8;2;5630;0.33
8;2;5631;0.08
8;2;5632;0.02
8;2;5633;-0.31
8;2;5634;0.09
8;2;5635;-0.15
8;2;5636;0
8;2;5637;-0.1
8;2;5638;-0.15
8;2;5639;-0.52
8;2;5640;0.13
8;2;5641;0.48
8;2;5642;0.15
8;2;5643;-0.47
8;2;5644;0.57
8;2;5645;-0.25
8;2;5646;-0.22
8;2;5647;-0.32
8;2;5648;0
8;2;5649;0.21
8;2;5650;0.19
8;2;5651;-0.19
8;2;5652;-0.06
8;2;5653;0.12
8;2;5654;0.08
8;2;5655;0.14
8;2;5656;0.28
8;2;5657;-0.1
8;2;5658;-0.16
8;2;5659;-0.24
8;2;5660;0.07
8;2;5661;0.09
8;2;5662;-0.1
8;2;5663;0.14
8;2;5664;-0.57
8;2;5665;-0.43
8;2;5666;-0.14
8;2;5667;0.29
8;2;5668;-0.26
8;2;5669;-0.36
8;2;5670;0.09
8;2;5671;-0.11
8;2;5672;-0.42
8;2;5673;-0.25
8;2;5674;-0.35
8;2;5675;-0.47
8;2;5676;0.07
8;2;5677;0.28
8;2;5678;-0.17
8;2;5679;-0.24
8;2;5680;-0.01
8;2;5681;0.18
8;2;5682;0.66
8;2;5683;0.37
8;2;5684;-0.18
8;2;5685;-0.35
8;2;5686;-0.19
8;2;5687;-0.52
8;2;5688;-0.59
8;2;5689;0
8;2;5691;0.1
8;2;5692;-0.03
8;2;5693;0.44
8;2;5694;0.45
8;2;5695;0.59
8;2;5696;0.21
8;2;5697;-0.31
8;2;5698;-0.44
8;2;5699;-0.2
8;2;5700;-0.32
8;2;5701;0.05
8;2;5702;-0.13
8;2;5703;-0.55
8;2;5704;-0.12
8;2;5705;0.12
8;2;5706;0.21
8;2;5707;-0.03
8;2;5708;-0.27
8;2;5709;-0.18
8;2;5710;0
8;2;5711;-2.33
8;2;5712;-0.15
8;2;5713;-0.11
8;2;5714;0.15
8;2;5715;0.1
8;2;5716;0.49
8;2;5717;-0.73
8;2;5718;-0.31
8;2;5719;0.2
8;2;5720;0.17
8;2;5721;0.13
8;2;5722;-0.41
8;2;5723;-0.96
8;2;5724;-0.34
8;2;5725;-0.02
8;2;5726;-0.07
8;2;5727;-0.34
8;2;5728;-0.03
8;2;5729;0.04
8;2;5730;0.05
8;2;5731;0.33
8;2;5732;0.07
8;2;5733;0.14
8;2;5734;0.35
8;2;5735;0.32
8;2;5736;0.01
8;2;5737;-0.22
8;2;5738;0.03
8;2;5739;0.01
8;2;5740;-0.03
8;2;5741;0.1
8;2;5742;-0.05
8;2;5743;-0.17
8;2;5744;-0.07
8;2;5745;0.09
8;2;5746;0.09
8;2;5747;0.06
8;2;5748;1.55
8;2;5749;-0.01
8;2;5750;-0.21
8;2;5751;0.57
8;2;5752;0
8;2;5753;0.11
8;2;5754;0.02
8;2;5755;-0.1
8;2;5756;0.05
8;2;5757;-0.25
8;2;5758;0.13
8;2;5759;0.4
8;2;5760;0.1
8;2;5761;0.05
8;2;5762;0.23
8;2;5763;0.19
8;2;5764;0.38
8;2;5765;-0.15
8;2;5766;0.21
8;2;5767;-0.19
8;2;5768;-0.17
8;2;5769;-0.63
8;2;5770;-0.47
8;2;5771;-0.17
8;2;5772;-0.07
8;2;5773;-0.01
8;2;5774;0.29
8;2;5775;0.08
8;2;5776;-0.04
8;2;5777;-0.11
8;2;5778;-0.01
8;2;5779;-0.38
8;2;5780;-0.1
8;2;5781;-0.13
8;2;5782;0.44
8;2;5783;-0.08
8;2;5784;0.18
8;2;5785;0.28
8;2;5786;0.05
8;2;5787;0.23
8;2;5788;-0.01
8;3;5627;0.43
8;3;5628;0.31
8;3;5629;-0.14
8;3;5630;-0.03
8;3;5631;0.15
8;3;5632;0.06
8;3;5633;0.25
8;3;5634;-0.59
8;3;5635;-0.38
8;3;5636;-0.29
8;3;5637;0.28
8;3;5638;-0.45
8;3;5639;-0.21
8;3;5640;-0.64
8;3;5641;0.06
8;3;5642;0.36
8;3;5643;0.66
8;3;5644;0.63
8;3;5645;-0.16
8;3;5646;-0.1
8;3;5647;0
8;3;5648;-0.11
8;3;5649;0.16
8;3;5650;0.18
8;3;5651;0.03
8;3;5652;0.13
8;3;5653;0.1
8;3;5654;-0.29
8;3;5655;-0.02
8;3;5656;-0.31
8;3;5657;0.05
8;3;5658;0.12
8;3;5659;0.13
8;3;5660;-0.44
8;3;5661;-1.4
8;3;5662;-0.17
8;3;5663;0.05
8;3;5664;-0.04
8;3;5665;0.03
8;3;5666;0.18
8;3;5667;0.15
8;3;5668;0.4
8;3;5669;0.36
8;3;5670;0.41
8;3;5671;-0.03
8;3;5672;0.23
8;3;5673;-0.07
8;3;5674;-0.26
8;3;5675;0.4
8;3;5676;0.3
8;3;5677;0.26
8;3;5678;-0.35
8;3;5679;-0.2
8;3;5680;-0.24
8;3;5681;-0.28
8;3;5682;-0.4
8;3;5683;0.11
8;3;5684;0.21
8;3;5685;-0.02
8;3;5686;-0.18
8;3;5687;-0.06
8;3;5688;-0.46
8;3;5689;-0.21
8;3;5691;-0.06
8;3;5692;-0.05
8;3;5693;0.09
8;3;5694;0.29
8;3;5695;0.16
8;3;5696;0.18
8;3;5697;-0.03
8;3;5698;0.09
8;3;5699;-0.19
8;3;5700;-0.06
8;3;5701;0.07
8;3;5702;-0.21
8;3;5703;-0.04
8;3;5704;-0.13
8;3;5705;0.06
8;3;5706;-0.08
8;3;5707;-0.07
8;3;5708;-0.09
8;3;5709;-0.27
8;3;5710;-0.33
8;3;5711;0.04
8;3;5712;-0.06
8;3;5713;-0.05
8;3;5714;0.16
8;3;5715;-0.06
8;3;5716;0.32
8;3;5717;0.18
8;3;5718;0.3
8;3;5719;0.04
8;3;5720;0.24
8;3;5721;0.05
8;3;5722;0.41
8;3;5723;0.01
8;3;5724;0.04
8;3;5725;0.06
8;3;5726;0.08
8;3;5727;-0.03
8;3;5728;-0.4
8;3;5729;-0.04
8;3;5730;0.28
8;3;5731;-0.1
8;3;5732;0.14
8;3;5733;-0.12
8;3;5734;-0.03
8;3;5735;-0.11
8;3;5736;0.44
8;3;5737;-0.2
8;3;5738;0.19
8;3;5739;-0.32
8;3;5740;-0.05
8;3;5741;0.12
8;3;5742;-0.14
8;3;5743;-0.09
8;3;5744;0.18
8;3;5745;0.21
8;3;5746;0.54
8;3;5747;-0.08
8;3;5748;0.39
8;3;5749;0.29
8;3;5750;-0.72
8;3;5751;-0.13
8;3;5752;-0.45
8;3;5753;-0.17
8;3;5754;-0.4
8;3;5755;-0.43
8;3;5756;-0.08
8;3;5757;0.03
8;3;5758;0.01
8;3;5759;0.04
8;3;5760;0.01
8;3;5761;-0.14
8;3;5762;0
8;3;5763;0.23
8;3;5764;-0.24
8;3;5765;-0.04
8;3;5766;-0.37
8;3;5767;-0.2
8;3;5768;0.34
8;3;5769;0.26
8;3;5770;0.12
8;3;5771;0.41
8;3;5772;0.32
8;3;5773;0.2
8;3;5774;-0.35
8;3;5775;0.29
8;3;5776;-0.35
8;3;5777;-0.31
8;3;5778;-0.32
8;3;5779;-0.4
8;3;5780;0.32
8;3;5781;0.36
8;3;5782;0.17
8;3;5783;-0.33
8;3;5784;0.36
8;3;5785;-0.06
8;3;5786;0.02
8;3;5787;-0.2
8;3;5788;0.4
9;2;5627;0.83
9;2;5628;0.89
9;2;5629;-0.23
9;2;5630;-0.32
9;2;5631;0.32
9;2;5632;0.74
9;2;5633;-0.31
9;2;5634;-0.64
9;2;5635;-0.62
9;2;5636;0.01
9;2;5637;0.2
9;2;5638;0.47
9;2;5639;0.48
9;2;5640;0.15
9;2;5641;-0.99
9;2;5642;0.52
9;2;5643;0.61
9;2;5644;0.17
9;2;5645;0
9;2;5646;-0.38
9;2;5647;0.09
9;2;5648;-0.56
9;2;5649;0.04
9;2;5650;0.15
9;2;5651;0.54
9;2;5652;0.3
9;2;5653;0.54
9;2;5654;0.08
9;2;5655;-0.49
9;2;5656;-0.55
9;2;5657;0.43
9;2;5658;0.78
9;2;5659;-0.56
9;2;5660;-0.15
9;2;5661;-0.36
9;2;5662;-0.25
9;2;5663;0.35
9;2;5664;-0.64
9;2;5665;1.8
9;2;5666;0.27
9;2;5667;0.1
9;2;5668;-0.5
9;2;5669;0.36
9;2;5670;0.88
9;2;5671;1.23
9;2;5672;0
9;2;5673;-0.32
9;2;5674;-0.19
9;2;5675;-0.44
9;2;5676;-0.08
9;2;5677;-0.08
9;2;5678;0.37
9;2;5679;0.34
9;2;5680;0.52
9;2;5681;0.19
9;2;5682;0.49
9;2;5683;0.09
9;2;5684;0.11
9;2;5685;-0.75
9;2;5686;-0.31
9;2;5687;-0.04
9;2;5688;-0.01
9;2;5689;1.36
9;2;5691;0.01
9;2;5692;-0.09
9;2;5693;-0.23
9;2;5694;1.08
9;2;5695;0.64
9;2;5696;0.06
9;2;5697;-0.66
9;2;5698;-0.05
9;2;5699;0.28
9;2;5700;0.36
9;2;5701;0.38
9;2;5702;0.32
9;2;5703;0.57
9;2;5704;0.54
9;2;5705;0.57
9;2;5706;-0.6
9;2;5707;0.49
9;2;5708;-0.16
9;2;5709;0.58
9;2;5710;0
9;2;5711;-3.33
9;2;5712;-0.34
9;2;5713;0.3
9;2;5714;0.2
9;2;5715;-0.11
9;2;5716;0.22
9;2;5717;-0.5
9;2;5718;0.92
9;2;5719;0.03
9;2;5720;-0.13
9;2;5721;0.5
9;2;5722;-0.34
9;2;5723;0
9;2;5724;-0.1
9;2;5725;-0.42
9;2;5726;0.14
9;2;5727;1.17
9;2;5728;0.01
9;2;5729;-0.39
9;2;5730;0.11
9;2;5731;-0.4
9;2;5732;-0.42
9;2;5733;0.26
9;2;5734;-1.25
9;2;5735;-0.05
9;2;5736;0.07
9;2;5737;-0.43
9;2;5738;0.56
9;2;5739;0.12
9;2;5740;-0.25
9;2;5741;-0.32
9;2;5742;-0.3
9;2;5743;0.31
9;2;5744;-0.62
9;2;5745;0.03
9;2;5746;0.43
9;2;5747;0.44
9;2;5748;0.98
9;2;5749;0.61
9;2;5750;-0.45
9;2;5751;1.97
9;2;5752;0
9;2;5753;0.45
9;2;5754;0.03
9;2;5755;0.02
9;2;5756;0.77
9;2;5757;0.62
9;2;5758;0.09
9;2;5759;-0.18
9;2;5760;0.04
9;2;5761;-0.03
9;2;5762;-0.32
9;2;5763;0
9;2;5764;-0.29
9;2;5765;-0.08
9;2;5766;0.03
9;2;5767;-0.15
9;2;5768;0.72
9;2;5769;1.23
9;2;5770;0
9;2;5771;1.35
9;2;5772;-0.52
9;2;5773;-0.13
9;2;5774;0.12
9;2;5775;0.43
9;2;5776;0.21
9;2;5777;0.16
9;2;5778;0.3
9;2;5779;0.19
9;2;5780;0
9;2;5781;0.62
9;2;5782;-0.12
9;2;5783;0.1
9;2;5784;0.38
9;2;5785;0.13
9;2;5786;0
9;2;5787;0.47
9;2;5788;0.51
9;3;5627;0.19
9;3;5628;0.09
9;3;5629;-0.05
9;3;5630;-0.01
9;3;5631;0.56
9;3;5632;0.28
9;3;5633;0.48
9;3;5634;-0.34
9;3;5635;-0.64
9;3;5636;0.07
9;3;5637;0.2
9;3;5638;-0.29
9;3;5639;-0.27
9;3;5640;-0.46
9;3;5641;0.22
9;3;5642;0.43
9;3;5643;0.29
9;3;5644;0.23
9;3;5645;-0.08
9;3;5646;-0.21
9;3;5647;-0.7
9;3;5648;-0.35
9;3;5649;0
9;3;5650;0.18
9;3;5651;-0.14
9;3;5652;0.34
9;3;5653;-0.27
9;3;5654;-0.15
9;3;5655;0.22
9;3;5656;-0.05
9;3;5657;-0.09
9;3;5658;0.2
9;3;5659;0.14
9;3;5660;0.19
9;3;5661;-0.33
9;3;5662;0.08
9;3;5663;-0.12
9;3;5664;-0.08
9;3;5665;-0.02
9;3;5666;0.18
9;3;5667;0.02
9;3;5668;0.39
9;3;5669;0.15
9;3;5670;0.13
9;3;5671;-0.13
9;3;5672;-0.65
9;3;5673;-0.07
9;3;5674;-0.17
9;3;5675;0
9;3;5676;0.03
9;3;5677;0.33
9;3;5678;-0.37
9;3;5679;-0.17
9;3;5680;0.08
9;3;5681;-0.38
9;3;5682;-0.51
9;3;5683;-0.44
9;3;5684;-0.09
9;3;5685;-0.16
9;3;5686;-0.13
9;3;5687;-0.34
9;3;5688;-0.54
9;3;5689;0.11
9;3;5691;-0.22
9;3;5692;-0.1
9;3;5693;-0.29
9;3;5694;-0.04
9;3;5695;-0.13
9;3;5696;0.03
9;3;5697;-0.19
9;3;5698;0.17
9;3;5699;-0.06
9;3;5700;-0.12
9;3;5701;0.04
9;3;5702;0.8
9;3;5703;-0.38
9;3;5704;0.18
9;3;5705;-0.08
9;3;5706;-0.4
9;3;5707;-0.33
9;3;5708;0
9;3;5709;-0.24
9;3;5710;-0.02
9;3;5711;-0.38
9;3;5712;0.27
9;3;5713;-0.18
9;3;5714;-0.07
9;3;5715;0.01
9;3;5716;0.29
9;3;5717;-0.14
9;3;5718;0
9;3;5719;-0.13
9;3;5720;0.36
9;3;5721;-0.18
9;3;5722;0.44
9;3;5723;-0.25
9;3;5724;0.06
9;3;5725;-0.23
