t;s;g;el
0;0;4785;-1
0;0;4795;-0.61
0;0;4805;0.09
0;0;4817;0.62
0;0;4818;1.03
0;0;4931;-0.39
0;0;4948;-0.03
0;0;5092;-0.26
0;0;5110;-0.02
0;0;5133;-0.3
0;0;5149;-0.03
0;0;5312;-0.67
0;0;5397;0.13
0;0;5957;-1.12
0;0;6054;0.34
0;3;3;0.36
0;3;40;0.46
0;3;41;-0.6
0;3;70;0
0;3;190;2.44
0;3;207;0.38
0;3;220;-0.09
0;3;337;0.01
0;3;370;0.32
0;3;412;-1.39
0;3;426;-0.06
0;3;463;-0.64
0;3;478;-1.15
0;3;503;0.73
0;3;559;-0.23
0;3;620;0.48
0;3;744;-0.18
0;3;773;1.32
0;3;812;-0.27
0;3;826;0.27
0;3;840;0.37
0;3;847;0.6
0;3;930;0.23
0;3;981;-0.25
0;3;1156;-0.02
0;3;1199;0.47
0;3;1219;-0.28
0;3;1254;-0.22
0;3;1312;0.58
0;3;1331;-0.05
0;3;1367;0.24
0;3;1368;-0.11
0;3;1427;-0.38
0;3;1522;-0.02
0;3;1620;-0.77
0;3;1696;0.13
0;3;1727;-1.51
0;3;1730;0.81
0;3;1740;0
0;3;1743;-0.7
0;3;1744;0.45
0;3;1758;0.11
0;3;1781;0.43
0;3;1799;-0.44
0;3;1811;-0.05
0;3;1847;-0.12
0;3;1903;-0.1
0;3;1919;0.7
0;3;1949;-0.89
0;3;2017;-0.44
0;3;2030;0.02
0;3;2044;-0.02
0;3;2068;0.04
0;3;2222;-0.42
0;3;2237;0.43
0;3;2271;1.51
0;3;2355;0.23
0;3;2364;-0.38
0;3;2403;0.29
0;3;2435;-0.66
0;3;2453;-0.2
0;3;2486;0.56
0;3;2553;-0.43
0;3;2554;-0.6
0;3;2568;0.25
0;3;2573;0.47
0;3;2578;-0.44
0;3;2583;0.69
0;3;2617;0.01
0;3;2664;-0.26
0;3;2673;-0.26
0;3;2685;0.23
0;3;2743;-1.16
0;3;2878;0.46
0;3;2915;-0.08
0;3;3021;0.5
0;3;3040;0.36
0;3;3081;1.33
0;3;3133;-0.2
0;3;3164;0.98
0;3;3184;-0.15
0;3;3260;0.62
0;3;3267;0.54
0;3;3269;0.56
0;3;3284;0.94
0;3;3291;-0.06
0;3;3301;-0.49
0;3;3322;0.31
0;3;3357;0.33
0;3;3450;-0.19
0;3;3455;-0.38
0;3;3465;1.11
0;3;3551;0.17
0;3;3569;-1.22
0;3;3592;-0.08
0;3;3614;-0.44
0;3;3622;0.04
0;3;3625;1.29
0;3;3640;1.71
0;3;3656;-0.18
0;3;3674;-0.16
0;3;3686;-0.7
0;3;3807;-0.25
0;3;3812;0.35
0;3;3814;0.65
0;3;3819;-0.44
0;3;3862;-1.15
0;3;3937;0.26
0;3;3938;2.19
0;3;3965;-0.16
0;3;4027;0.6
0;3;4107;-1.21
0;3;4172;0.34
0;3;4253;0.76
0;3;4288;0
0;3;4374;0.29
0;3;4396;0.37
0;3;4439;1.33
0;3;4447;-1.62
0;3;4473;-0.45
0;3;4479;0.4
0;3;4481;0
0;3;4499;0.54
0;3;4519;0
0;3;4521;-0.3
0;3;4559;0.29
0;3;4561;0
0;3;4577;-0.05
0;3;4594;0.31
0;3;4606;0.54
0;3;4616;-0.23
0;3;4619;-0.05
0;3;4643;0.43
0;3;4693;-0.11
0;3;4710;-0.59
0;3;4745;-0.65
0;3;4760;0.08
0;3;4784;0.38
0;3;4785;-0.47
0;3;4795;-0.45
0;3;4805;0.61
0;3;4817;-0.74
0;3;4818;-0.23
0;3;4931;-0.69
0;3;4948;-0.23
0;3;5092;-0.68
0;3;5110;-0.39
0;3;5133;-0.19
0;3;5149;-0.54
0;3;5312;-0.08
0;3;5397;0
0;3;5957;-0.32
0;3;6054;0.57
1;0;3;-0.48
1;0;40;-0.61
1;0;41;-0.5
1;0;70;0
1;0;190;0.4
1;0;207;-0.56
1;0;220;-0.43
1;0;337;0.22
1;0;370;-0.38
1;0;412;-0.5
1;0;426;-0.72
1;0;463;-0.36
1;0;478;-1.46
1;0;503;-0.18
1;0;559;0.3
1;0;620;-0.14
1;0;744;2.51
1;0;773;0
1;0;812;-0.59
1;0;826;0.31
1;0;840;0.07
1;0;847;0.23
1;0;930;0.45
1;0;981;-0.06
1;0;1156;0.07
1;0;1199;0
1;0;1219;-0.08
1;0;1254;0
1;0;1312;0.01
1;0;1331;0.06
1;0;1367;1.28
1;0;1368;-0.65
1;0;1427;-0.43
1;0;1522;-0.03
1;0;1620;-0.12
1;0;1696;0.01
1;0;1727;0.42
1;0;1730;0.09
1;0;1740;-0.24
1;0;1743;-0.26
1;0;1744;0.17
1;0;1758;0.11
1;0;1781;-0.35
1;0;1799;0.12
1;0;1811;-0.23
1;0;1847;-0.13
1;0;1903;0.11
1;0;1919;0.14
1;0;1949;-0.56
1;0;2017;0.58
1;0;2030;-0.59
1;0;2044;0
1;0;2068;-0.52
1;0;2222;-0.2
1;0;2237;0
1;0;2271;0.85
1;0;2355;0.2
1;0;2364;-0.98
1;0;2403;0.09
1;0;2435;-0.08
1;0;2453;0.18
1;0;2486;0.02
1;0;2553;-0.35
1;0;2554;-0.25
1;0;2568;0
1;0;2573;-0.23
1;0;2578;0.06
1;0;2583;0.45
1;0;2617;0.43
1;0;2664;-0.21
1;0;2673;0.07
1;0;2685;-0.17
1;0;2743;-0.36
1;0;2878;-0.3
1;0;2915;0.15
1;0;3021;0.24
1;0;3040;0
1;0;3081;0.18
1;0;3133;-0.47
1;0;3164;-0.19
1;0;3184;0.01
1;0;3260;0.11
1;0;3267;0
1;0;3269;0.1
1;0;3284;0.26
1;0;3291;0.15
1;0;3301;0.05
1;0;3322;0
1;0;3357;-0.2
1;0;3450;-0.11
1;0;3455;-0.49
1;0;3465;0.09
1;0;3551;-0.43
1;0;3569;-0.57
1;0;3592;0.32
1;0;3614;-0.18
1;0;3622;1.02
1;0;3625;-0.14
1;0;3640;0.75
1;0;3656;0.2
1;0;3674;0.01
1;0;3686;0.15
1;0;3807;0.19
1;0;3812;0
1;0;3814;0.2
1;0;3819;-0.44
1;0;3862;-0.01
1;0;3937;-0.17
1;0;3938;-0.8
1;0;3965;0
1;0;4027;0.02
1;0;4107;-0.49
1;0;4172;-0.23
1;0;4253;0.15
1;0;4288;0
1;0;4374;-0.06
1;0;4396;0.2
1;0;4439;-0.05
1;0;4447;-0.68
1;0;4473;-0.11
1;0;4479;0.15
1;0;4481;0
1;0;4499;-0.38
1;0;4519;0.02
1;0;4521;0.12
1;0;4559;0.27
1;0;4561;0
1;0;4577;0.67
1;0;4594;0.29
1;0;4606;-0.23
1;0;4616;0.05
1;0;4619;0.52
1;0;4643;0.22
1;0;4693;0.42
1;0;4710;-0.49
1;0;4745;-1.35
1;0;4760;-0.52
1;0;4784;-0.39
1;0;4785;-0.87
1;0;4795;-0.1
1;0;4805;0.19
1;0;4817;0.23
1;0;4818;0
1;0;4931;-0.46
1;0;4948;-0.08
1;0;5092;-0.15
1;0;5110;-0.05
1;0;5133;0.01
1;0;5149;-0.36
1;0;5312;-0.14
1;0;5397;0.23
1;0;5957;-0.36
1;0;6054;0.31
1;3;3;0.1
1;3;40;-0.08
1;3;41;-0.27
1;3;70;0
1;3;190;0.46
1;3;207;-0.22
1;3;220;-0.11
1;3;337;-0.13
1;3;370;-0.21
1;3;412;-0.57
1;3;426;-0.31
1;3;463;-0.04
1;3;478;-0.35
1;3;503;-0.03
1;3;559;0.03
1;3;620;0.42
1;3;744;-0.09
1;3;773;0.3
1;3;812;-0.27
1;3;826;0.38
1;3;840;-0.31
1;3;847;0.4
1;3;930;-0.39
1;3;981;-0.19
1;3;1156;0.01
1;3;1199;-0.13
1;3;1219;-0.16
1;3;1254;0.24
1;3;1312;-0.05
1;3;1331;-0.07
1;3;1367;0.3
1;3;1368;-0.37
1;3;1427;-0.38
1;3;1522;-0.06
1;3;1620;-0.45
1;3;1696;0.09
1;3;1727;-0.65
1;3;1730;0.03
1;3;1740;-0.14
1;3;1743;0.04
1;3;1744;0.04
1;3;1758;-0.08
1;3;1781;-0.2
1;3;1799;-0.23
1;3;1811;0.09
1;3;1847;-0.26
1;3;1903;0
1;3;1919;0.03
1;3;1949;-0.5
1;3;2017;0.18
1;3;2030;-0.3
1;3;2044;0.17
1;3;2068;0.14
1;3;2222;0.04
1;3;2237;-0.23
1;3;2271;0.09
1;3;2355;-0.27
1;3;2364;-0.29
1;3;2403;-0.22
1;3;2435;-0.21
1;3;2453;-0.1
1;3;2486;-0.15
1;3;2553;-0.14
1;3;2554;-0.07
1;3;2568;0.06
1;3;2573;-0.44
1;3;2578;-0.22
1;3;2583;0.03
1;3;2617;-0.13
1;3;2664;0.03
1;3;2673;-0.08
1;3;2685;-0.08
1;3;2743;-0.26
1;3;2878;0.1
1;3;2915;0.38
1;3;3021;-0.2
1;3;3040;-0.24
1;3;3081;-0.02
1;3;3133;-0.55
1;3;3164;0.44
1;3;3184;-0.08
1;3;3260;0.29
1;3;3267;-0.08
1;3;3269;0.07
1;3;3284;0.01
1;3;3291;-0.25
1;3;3301;0.32
1;3;3322;-0.35
1;3;3357;0.13
1;3;3450;0.16
1;3;3455;-0.06
1;3;3465;-0.15
1;3;3551;0.15
1;3;3569;-0.83
1;3;3592;0.27
1;3;3614;0.28
1;3;3622;-0.07
1;3;3625;-0.04
1;3;3640;0.19
1;3;3656;0.22
1;3;3674;-0.28
1;3;3686;-0.16
1;3;3807;0.78
1;3;3812;-0.2
1;3;3814;0.08
1;3;3819;0.17
1;3;3862;-0.54
1;3;3937;-0.05
1;3;3938;1.14
1;3;3965;-0.16
1;3;4027;-0.22
1;3;4107;-0.39
1;3;4172;-0.17
1;3;4253;0.37
1;3;4288;0
1;3;4374;-0.33
1;3;4396;-0.24
1;3;4439;0.04
1;3;4447;-0.43
1;3;4473;-0.38
1;3;4479;-0.23
1;3;4481;0
1;3;4499;-0.03
1;3;4519;-0.21
1;3;4521;-0.23
1;3;4559;0.02
1;3;4561;0
1;3;4577;0.14
1;3;4594;-0.19
1;3;4606;-0.44
1;3;4616;-0.25
1;3;4619;-0.16
1;3;4643;0.29
1;3;4693;0.04
1;3;4710;-0.35
1;3;4745;-1.28
1;3;4760;-0.27
1;3;4784;-0.12
1;3;4785;-0.73
1;3;4795;-0.47
1;3;4805;0.05
1;3;4817;-0.25
1;3;4818;0.02
1;3;4931;-0.05
1;3;4948;-0.14
1;3;5092;-0.09
1;3;5110;-0.11
1;3;5133;-0.17
1;3;5149;-0.1
1;3;5312;-0.35
1;3;5397;-0.08
1;3;5957;-0.66
1;3;6054;-0.31
2;0;3;-0.11
2;0;40;-0.09
2;0;41;-0.06
2;0;70;0
2;0;190;0.66
2;0;207;-0.39
2;0;220;0.18
2;0;337;0.31
2;0;370;-0.11
2;0;412;0.09
2;0;426;0.28
2;0;463;0.39
2;0;478;-0.76
2;0;503;0.16
2;0;559;-0.43
2;0;620;0.76
2;0;744;1.41
2;0;773;0.45
2;0;812;-0.22
2;0;826;0.1
2;0;840;-0.04
2;0;847;-0.16
2;0;930;0.59
2;0;981;0.25
2;0;1156;0.05
2;0;1199;0.13
2;0;1219;0.02
2;0;1254;0.08
2;0;1312;-0.06
2;0;1331;-0.18
2;0;1367;0.24
2;0;1368;0.06
2;0;1427;0.54
2;0;1522;0.02
2;0;1620;1.08
2;0;1696;0.19
2;0;1727;1.03
2;0;1730;0.17
2;0;1740;-0.04
2;0;1743;1.36
2;0;1744;-0.08
2;0;1758;0.18
2;0;1781;-0.19
2;0;1799;-0.07
2;0;1811;0.1
2;0;1847;-0.09
2;0;1903;0.32
2;0;1919;0.35
2;0;1949;0.19
2;0;2017;1.46
2;0;2030;0.33
2;0;2044;0.19
2;0;2068;-0.37
2;0;2222;0.15
2;0;2237;0.03
2;0;2271;0.52
2;0;2355;0.47
2;0;2364;-0.85
2;0;2403;0.06
2;0;2435;0.03
2;0;2453;-0.09
2;0;2486;0.21
2;0;2553;0.16
2;0;2554;-0.06
2;0;2568;0.13
2;0;2573;-0.03
2;0;2578;0.09
2;0;2583;0.59
2;0;2617;-0.21
2;0;2664;0.02
2;0;2673;-0.24
2;0;2685;0.03
2;0;2743;-0.93
2;0;2878;0.03
2;0;2915;0.11
2;0;3021;0.32
2;0;3040;0.21
2;0;3081;0.63
2;0;3133;-0.18
2;0;3164;-0.04
2;0;3184;-0.16
2;0;3260;0.34
2;0;3267;0.24
2;0;3269;0.02
2;0;3284;0.62
2;0;3291;0.23
2;0;3301;-0.09
2;0;3322;-0.1
2;0;3357;0.36
2;0;3450;-0.2
2;0;3455;0.03
2;0;3465;-0.23
2;0;3551;0.16
2;0;3569;0.28
2;0;3592;0.53
2;0;3614;-0.5
2;0;3622;0.87
2;0;3625;0.36
2;0;3640;0.22
2;0;3656;-0.01
2;0;3674;-0.15
2;0;3686;-0.34
2;0;3807;0.05
2;0;3812;0.23
2;0;3814;0.38
2;0;3819;-0.39
2;0;3862;-0.08
2;0;3937;0.2
2;0;3938;-0.12
2;0;3965;0.16
2;0;4027;-0.05
2;0;4107;-0.19
2;0;4172;-0.01
2;0;4253;-0.09
2;0;4288;0
2;0;4374;-0.08
2;0;4396;0.28
2;0;4439;0.34
2;0;4447;-1.06
2;0;4473;0.28
2;0;4479;0.18
2;0;4481;0
2;0;4499;0.17
2;0;4519;0.18
2;0;4521;-0.22
2;0;4559;-0.17
2;0;4561;0
2;0;4577;-0.12
2;0;4594;0.15
2;0;4606;-0.05
2;0;4616;0.05
2;0;4619;0.26
2;0;4643;-0.12
2;0;4693;0.21
2;0;4710;0.25
2;0;4745;-1.46
2;0;4760;-0.49
2;0;4784;0.42
2;0;4785;0.4
2;0;4795;0.66
2;0;4805;0.46
2;0;4817;0.29
2;0;4818;-0.25
2;0;4931;0.16
2;0;4948;0.27
2;0;5092;-0.13
2;0;5110;0.16
2;0;5133;-0.55
2;0;5149;-0.23
2;0;5312;0.01
2;0;5397;-0.35
2;0;5957;1.37
2;0;6054;0.12
2;3;3;0.11
2;3;40;-0.05
2;3;41;-0.48
2;3;70;0
2;3;190;0.36
2;3;207;-0.4
2;3;220;-0.07
2;3;337;-0.06
2;3;370;-0.1
2;3;412;-0.16
2;3;426;-0.36
2;3;463;-0.07
2;3;478;-0.46
2;3;503;0
2;3;559;0.19
2;3;620;0.13
2;3;744;0.08
2;3;773;0.2
2;3;812;0.02
2;3;826;-0.49
2;3;840;0.06
2;3;847;0.19
2;3;930;-0.2
2;3;981;-0.19
2;3;1156;0.01
2;3;1199;0.29
2;3;1219;-0.28
2;3;1254;0.49
2;3;1312;0.11
2;3;1331;-0.07
2;3;1367;-0.39
2;3;1368;-0.4
2;3;1427;-0.02
2;3;1522;0.43
2;3;1620;-0.04
2;3;1696;0.17
2;3;1727;0.4
2;3;1730;0.16
2;3;1740;-0.29
2;3;1743;0.02
2;3;1744;0.11
2;3;1758;-0.13
2;3;1781;-0.22
2;3;1799;0.04
2;3;1811;-0.11
2;3;1847;0.36
2;3;1903;-0.08
2;3;1919;0
2;3;1949;-0.46
2;3;2017;-0.02
2;3;2030;0.02
2;3;2044;0.27
2;3;2068;-0.2
2;3;2222;-0.33
2;3;2237;0.32
2;3;2271;0.36
2;3;2355;-0.18
2;3;2364;-0.36
2;3;2403;0.15
2;3;2435;-0.03
2;3;2453;0.84
2;3;2486;-0.24
2;3;2553;-0.01
2;3;2554;-0.03
2;3;2568;0.19
2;3;2573;-0.03
2;3;2578;-0.29
2;3;2583;-0.09
2;3;2617;0.08
2;3;2664;0.49
2;3;2673;-0.11
2;3;2685;-0.13
2;3;2743;0.36
2;3;2878;-0.04
2;3;2915;0.12
2;3;3021;-0.11
2;3;3040;0.18
2;3;3081;-0.21
2;3;3133;-0.16
2;3;3164;-0.26
2;3;3184;0.28
2;3;3260;0.12
2;3;3267;0.06
2;3;3269;0.14
2;3;3284;0.06
2;3;3291;-0.18
2;3;3301;0.14
2;3;3322;-0.07
2;3;3357;-0.11
2;3;3450;0.09
2;3;3455;-0.24
2;3;3465;-0.34
2;3;3551;-0.19
2;3;3569;-0.49
2;3;3592;-0.03
2;3;3614;0.23
2;3;3622;-0.11
2;3;3625;-0.12
2;3;3640;0.51
2;3;3656;-0.09
2;3;3674;-0.21
2;3;3686;-0.45
2;3;3807;0.25
2;3;3812;-0.24
2;3;3814;-0.05
2;3;3819;-0.12
2;3;3862;-0.56
2;3;3937;-0.12
2;3;3938;-0.06
2;3;3965;-0.15
2;3;4027;-0.22
2;3;4107;-0.26
2;3;4172;-0.31
2;3;4253;0.06
2;3;4288;0
2;3;4374;-0.02
2;3;4396;-0.22
2;3;4439;0.2
2;3;4447;0.03
2;3;4473;-0.08
2;3;4479;-0.1
2;3;4481;0
2;3;4499;-0.27
2;3;4519;0.78
2;3;4521;-0.11
2;3;4559;-0.2
2;3;4561;0
2;3;4577;0
2;3;4594;-0.65
2;3;4606;-0.25
2;3;4616;-0.14
2;3;4619;-0.31
2;3;4643;-0.07
2;3;4693;-0.43
2;3;4710;0.01
2;3;4745;-0.42
2;3;4760;-0.25
2;3;4784;-0.09
2;3;4785;-0.52
2;3;4795;-0.01
2;3;4805;0.09
2;3;4817;-0.12
2;3;4818;0.45
2;3;4931;-0.12
2;3;4948;0.02
2;3;5092;0.61
2;3;5110;0.31
2;3;5133;-0.45
2;3;5149;-0.19
2;3;5312;-0.08
2;3;5397;0.03
2;3;5957;0
2;3;6054;-0.14
4;0;3;-0.03
4;0;40;0.03
4;0;41;0.21
4;0;70;0
4;0;190;-0.05
4;0;207;-0.26
4;0;220;0.21
4;0;337;-0.18
4;0;370;-0.13
4;0;412;-0.24
4;0;426;0.12
4;0;463;0.01
4;0;478;-0.05
4;0;503;0.09
4;0;559;-0.55
4;0;620;0.39
4;0;744;-0.47
4;0;773;-0.24
4;0;812;0.19
4;0;826;-0.25
4;0;840;0.14
4;0;847;-0.62
4;0;930;0.36
4;0;981;0.21
4;0;1156;-0.1
4;0;1199;0.11
4;0;1219;0.21
4;0;1254;-0.16
4;0;1312;-0.06
4;0;1331;-0.05
4;0;1367;0.27
4;0;1368;0.23
4;0;1427;-0.48
4;0;1522;-0.33
4;0;1620;-0.12
4;0;1696;-0.1
4;0;1727;0.64
4;0;1730;-0.11
4;0;1740;-0.04
4;0;1743;0.54
4;0;1744;-0.1
4;0;1758;0.06
4;0;1781;0.15
4;0;1799;0.15
4;0;1811;0.02
4;0;1847;0.01
4;0;1903;0.05
4;0;1919;0.13
4;0;1949;0.4
4;0;2017;1.19
4;0;2030;0.25
4;0;2044;-0.08
4;0;2068;0.07
4;0;2222;0.34
4;0;2237;-0.38
4;0;2271;0.14
4;0;2355;0.02
4;0;2364;0.21
4;0;2403;0.13
4;0;2435;0.33
4;0;2453;-0.56
4;0;2486;0.02
4;0;2553;0.2
4;0;2554;0.34
4;0;2568;-0.04
4;0;2573;0.17
4;0;2578;0.07
4;0;2583;0.11
4;0;2617;0.13
4;0;2664;-0.09
4;0;2673;-0.1
4;0;2685;0.12
4;0;2743;-0.16
4;0;2878;0.36
4;0;2915;-0.24
4;0;3021;0.05
4;0;3040;0.2
4;0;3081;-0.1
4;0;3133;0.41
4;0;3164;0.12
4;0;3184;-0.18
4;0;3260;0
4;0;3267;0.33
4;0;3269;0.08
4;0;3284;0.61
4;0;3291;-0.06
4;0;3301;-0.21
4;0;3322;0
4;0;3357;0.49
4;0;3450;0.01
4;0;3455;0.77
4;0;3465;-0.08
4;0;3551;0.25
4;0;3569;0.71
4;0;3592;-0.27
4;0;3614;-0.16
4;0;3622;0.21
4;0;3625;0.47
4;0;3640;-0.17
4;0;3656;-0.15
4;0;3674;0.06
4;0;3686;-0.27
4;0;3807;0
4;0;3812;0.27
4;0;3814;0.24
4;0;3819;0.17
4;0;3862;-0.03
4;0;3937;0.41
4;0;3938;0.1
4;0;3965;-0.02
4;0;4027;0.02
4;0;4107;0.73
4;0;4172;0.18
4;0;4253;-0.07
4;0;4288;0
4;0;4374;0.24
4;0;4396;0.04
4;0;4439;0
4;0;4447;0.13
4;0;4473;0.5
4;0;4479;0.02
4;0;4481;0
4;0;4499;-0.08
4;0;4519;0.28
4;0;4521;-0.35
4;0;4559;-0.14
4;0;4561;0
4;0;4577;-0.07
4;0;4594;0
4;0;4606;-0.01
4;0;4616;0.01
4;0;4619;0.02
4;0;4643;-0.44
4;0;4693;0
4;0;4710;0.27
4;0;4745;0.94
4;0;4760;-0.13
4;0;4784;0.15
4;0;4785;0.54
4;0;4795;0.21
4;0;4805;0.38
4;0;4817;0.18
4;0;4818;-0.33
4;0;4931;0.22
4;0;4948;0.05
4;0;5092;0.12
4;0;5110;-0.09
4;0;5133;-0.34
4;0;5149;0.27
4;0;5312;0.22
4;0;5397;0.1
4;0;5957;0.17
4;0;6054;-0.22
4;3;3;-0.15
4;3;40;0.24
4;3;41;-0.19
4;3;70;0
4;3;190;-0.75
4;3;207;-0.57
4;3;220;0.01
4;3;337;0.03
4;3;370;0.11
4;3;412;0.3
4;3;426;0.34
4;3;463;-0.06
4;3;478;0.68
4;3;503;0.11
4;3;559;0.29
4;3;620;-0.17
4;3;744;0.28
4;3;773;-0.52
4;3;812;0.16
4;3;826;-0.68
4;3;840;-0.01
4;3;847;-0.1
4;3;930;-0.19
4;3;981;0
4;3;1156;-0.2
4;3;1199;-0.14
4;3;1219;-0.21
4;3;1254;-1.04
4;3;1312;-0.24
4;3;1331;-0.01
4;3;1367;0
4;3;1368;0.5
4;3;1427;0.35
4;3;1522;0.15
4;3;1620;0.55
4;3;1696;-0.02
4;3;1727;0.01
4;3;1730;-0.05
4;3;1740;0.35
4;3;1743;0.32
4;3;1744;0.35
4;3;1758;-0.26
4;3;1781;0.45
4;3;1799;-0.06
4;3;1811;-0.09
4;3;1847;0.03
4;3;1903;0.16
4;3;1919;0.05
4;3;1949;-0.07
4;3;2017;-0.02
4;3;2030;0.33
4;3;2044;0.17
4;3;2068;0.03
4;3;2222;0.27
4;3;2237;0.02
4;3;2271;-0.01
4;3;2355;-0.38
4;3;2364;0.71
4;3;2403;0
4;3;2435;0.08
4;3;2453;0.42
4;3;2486;-0.18
4;3;2553;0.38
4;3;2554;0.36
4;3;2568;-0.3
4;3;2573;0.02
4;3;2578;0.05
4;3;2583;-0.74
4;3;2617;0.03
4;3;2664;0.25
4;3;2673;0.19
4;3;2685;0.17
4;3;2743;0.8
4;3;2878;0.35
4;3;2915;-0.01
4;3;3021;-0.24
4;3;3040;0.14
4;3;3081;-0.38
4;3;3133;0.07
4;3;3164;-0.33
4;3;3184;0.46
4;3;3260;0.03
4;3;3267;0.09
4;3;3269;0.01
4;3;3284;0.06
4;3;3291;-0.23
4;3;3301;-0.37
4;3;3322;-0.21
4;3;3357;-0.57
4;3;3450;0.33
4;3;3455;0.16
4;3;3465;-0.31
4;3;3551;-0.11
4;3;3569;0.06
4;3;3592;-0.48
4;3;3614;-0.48
4;3;3622;-0.34
4;3;3625;1.42
4;3;3640;-0.24
4;3;3656;0.2
4;3;3674;0.35
4;3;3686;0.19
4;3;3807;-0.02
4;3;3812;0.47
4;3;3814;0.12
4;3;3819;0.23
4;3;3862;0.35
4;3;3937;0.12
4;3;3938;-0.69
4;3;3965;0.29
4;3;4027;0.08
4;3;4107;-0.29
4;3;4172;-0.27
4;3;4253;-0.61
4;3;4288;0
4;3;4374;0.49
4;3;4396;-0.28
4;3;4439;-0.1
4;3;4447;0.99
4;3;4473;0.24
4;3;4479;-0.03
4;3;4481;0
4;3;4499;-0.03
4;3;4519;0.02
4;3;4521;-0.23
4;3;4559;-0.25
4;3;4561;0
4;3;4577;0.05
4;3;4594;0.02
4;3;4606;0.44
4;3;4616;0.19
4;3;4619;0.04
4;3;4643;-0.28
4;3;4693;-0.29
4;3;4710;0.34
4;3;4745;0.03
4;3;4760;-0.37
4;3;4784;-0.12
4;3;4785;0
4;3;4795;0.43
4;3;4805;0.09
4;3;4817;-0.31
4;3;4818;0.04
4;3;4931;0.09
4;3;4948;0.29
4;3;5092;0.12
4;3;5110;0.11
4;3;5133;-0.32
4;3;5149;0.23
4;3;5312;0.03
4;3;5397;0.05
4;3;5957;0.81
4;3;6054;0.15
6;0;3;0.13
6;0;40;0.05
6;0;41;0.32
6;0;70;0
6;0;190;-0.07
6;0;207;0.36
6;0;220;0.03
6;0;337;0.06
6;0;370;-0.13
6;0;412;0.14
6;0;426;0
6;0;463;-0.1
6;0;478;0.34
6;0;503;0.2
6;0;559;-0.51
6;0;620;0.2
6;0;744;-0.49
6;0;773;-0.58
6;0;812;0.47
6;0;826;-0.52
6;0;840;0.02
6;0;847;-0.6
6;0;930;-0.53
6;0;981;0.05
6;0;1156;0.15
6;0;1199;0.31
