t;s;g;el
0;1;831;-0.74
0;1;837;-0.27
0;1;851;0.13
0;1;853;-0.34
0;1;865;1.16
0;1;879;0.07
0;1;911;0
0;1;923;-0.66
0;1;953;-0.48
0;1;955;0
0;1;959;0
0;1;961;-0.02
0;1;964;-0.11
0;1;1034;0.29
0;1;1039;-0.35
0;1;1088;0.33
0;1;1102;-1.14
0;1;1117;0.86
0;1;1164;0.01
0;1;1239;-0.6
0;1;1250;-0.57
0;1;1263;-0.06
0;1;1267;-1.02
0;1;1272;1.42
0;1;1287;-0.08
0;1;1377;0.2
0;1;1383;-0.72
0;1;1424;-0.22
0;1;1459;-0.27
0;1;1497;-0.71
0;1;1539;-0.2
0;1;1594;-0.14
0;1;1609;-0.46
0;1;1616;-1
0;1;1705;0.36
0;1;1714;-0.03
0;1;1722;-0.5
0;1;1730;0.05
0;1;1756;-0.19
0;1;1759;0.8
0;1;1760;0.75
0;1;1765;-0.13
0;1;1768;0
0;1;1800;-0.03
0;1;1802;-0.05
0;1;1808;-0.69
0;1;1860;-0.44
0;1;1892;0.16
0;1;1900;-0.33
0;1;1918;0
0;1;1920;0
0;1;1959;-0.16
0;1;2024;-0.38
0;1;2114;0.54
0;1;2147;-0.22
0;1;2185;0
0;1;2200;0
0;1;2256;0.09
0;1;2261;0.14
0;1;2271;-0.08
0;1;2288;-0.4
0;1;2295;-0.34
0;1;2397;0.1
0;1;2415;0.2
0;1;2440;-0.61
0;1;2454;-0.27
0;1;2471;-0.21
0;1;2531;-0.18
0;1;2555;-0.34
0;1;2571;0.72
0;1;2661;0.15
0;1;2672;-0.7
0;1;2690;-0.45
0;1;2694;-0.49
0;1;2726;0.03
0;1;2791;-0.16
0;1;2814;0.93
0;1;2816;0.34
0;1;2822;0.23
0;1;2850;0.42
0;1;2851;-0.11
0;1;2852;-0.54
0;1;2853;0.31
0;1;2854;0.49
0;1;2855;0.89
0;1;2856;0.61
0;1;2857;-0.29
0;1;2858;0.37
0;1;2859;0.64
0;1;2860;-0.09
0;1;2861;-0.84
0;1;2862;-0.7
0;1;2863;0.23
0;1;2864;-0.27
0;1;2865;-0.5
0;1;2866;0
0;1;2867;-0.27
0;1;2868;-0.17
0;1;2869;-0.21
0;1;2870;-0.22
0;1;2871;0.15
0;1;2872;-0.09
0;1;2873;-0.1
0;1;2874;0.8
0;1;2875;0.13
0;1;2876;-0.18
0;1;2877;-0.35
0;1;2878;0.15
0;1;2879;0.68
0;1;2880;0.04
0;1;2881;-0.09
0;1;3885;-0.25
0;1;3961;-0.66
0;1;3964;0.19
0;1;3974;0.69
0;1;3987;-0.32
0;1;4128;0.11
0;1;4194;-0.28
0;1;4213;0.16
0;1;4226;-0.21
0;1;4248;0.33
0;1;4288;-0.54
0;1;4324;-0.65
0;1;4349;-0.54
0;1;4434;-0.18
0;1;4460;-0.12
0;1;4473;-0.45
0;1;4572;-0.56
0;1;4591;0.05
0;1;4663;0.12
0;1;4691;-0.24
0;1;4709;0.64
0;1;4728;0
0;1;4773;-0.41
0;1;4806;0.04
0;1;4813;0
0;1;4849;-0.01
0;1;4876;1.29
0;1;4957;0.12
0;1;5047;0
0;1;5058;-0.04
0;1;5075;0
0;1;5118;-0.13
0;1;5150;-0.67
0;2;7;0.39
0;2;46;0.11
0;2;68;-0.14
0;2;69;0.1
0;2;71;-0.34
0;2;75;-0.35
0;2;77;0.06
0;2;119;-0.19
0;2;136;-0.62
0;2;155;-0.02
0;2;222;-1.61
0;2;312;-0.18
0;2;326;0.37
0;2;334;-0.89
0;2;339;0.02
0;2;361;0.15
0;2;373;-0.32
0;2;379;0.41
0;2;391;-0.88
0;2;585;-0.46
0;2;617;1.13
0;2;677;-0.05
0;2;694;0.02
0;2;733;0.31
0;2;734;0.34
0;2;755;-0.25
0;2;831;-0.14
0;2;837;-0.05
0;2;851;-0.49
0;2;853;0.23
0;2;865;-0.6
0;2;879;-0.31
0;2;911;0.66
0;2;923;1.02
0;2;953;0.41
0;2;955;0.06
0;2;959;0.9
0;2;961;-0.4
0;2;964;0.15
0;2;1034;-0.41
0;2;1039;-0.16
0;2;1088;-0.84
0;2;1102;0.3
0;2;1117;-0.98
0;2;1164;-0.26
0;2;1239;-0.18
0;2;1250;0.63
0;2;1263;0.4
0;2;1267;-0.52
0;2;1272;0
0;2;1287;-0.43
0;2;1377;-0.82
0;2;1383;-0.56
0;2;1424;-0.03
0;2;1459;1.47
0;2;1497;-0.08
0;2;1539;0.09
0;2;1594;0.12
0;2;1609;-1.4
0;2;1616;0.01
0;2;1705;-0.21
0;2;1714;-0.8
0;2;1722;-1
0;2;1730;0.62
0;2;1756;0.04
0;2;1759;-0.39
0;2;1760;0.01
0;2;1765;0.11
0;2;1768;0.96
0;2;1800;-0.02
0;2;1802;0.8
0;2;1808;0.24
0;2;1860;-0.28
0;2;1892;-0.05
0;2;1900;-0.68
0;2;1918;0.22
0;2;1920;0.7
0;2;1959;0.75
0;2;2024;-0.34
0;2;2114;0.33
0;2;2147;0.32
0;2;2185;0.26
0;2;2200;-0.23
0;2;2256;-0.03
0;2;2261;-0.25
0;2;2271;0.47
0;2;2288;0.04
0;2;2295;0.27
0;2;2397;0.27
0;2;2415;-0.18
0;2;2440;0.67
0;2;2454;0.04
0;2;2471;-0.59
0;2;2531;0.2
0;2;2555;0.48
0;2;2571;-0.15
0;2;2661;-0.06
0;2;2672;0.94
0;2;2690;-0.12
0;2;2694;0.53
0;2;2726;-1.3
0;2;2791;-0.5
0;2;2814;-0.77
0;2;2816;-0.69
0;2;2822;-0.3
0;2;2850;0.33
0;2;2851;0.11
0;2;2852;0.23
0;2;2853;0.65
0;2;2854;0.55
0;2;2855;0.59
0;2;2856;0.14
0;2;2857;0.06
0;2;2858;-0.38
0;2;2859;-0.42
0;2;2860;0.26
0;2;2861;0.69
0;2;2862;0.6
0;2;2863;-0.09
0;2;2864;-0.54
0;2;2865;-0.07
0;2;2866;0
0;2;2867;0.82
0;2;2868;1.03
0;2;2869;-0.54
0;2;2870;-0.28
0;2;2871;-0.08
0;2;2872;0.1
0;2;2873;-0.38
0;2;2874;0.23
0;2;2875;0.18
0;2;2876;-0.15
0;2;2877;0.43
0;2;2878;0.15
0;2;2879;0.05
0;2;2880;-0.16
0;2;2881;-0.35
0;2;3885;-0.65
0;2;3961;-0.08
0;2;3964;0.48
0;2;3974;-0.26
0;2;3987;-0.03
0;2;4128;0.86
0;2;4194;0
0;2;4213;-0.21
0;2;4226;0.96
0;2;4248;0.41
0;2;4288;-0.51
0;2;4324;0.64
0;2;4349;1.23
0;2;4434;0.73
0;2;4460;0.51
0;2;4473;-1.08
0;2;4572;-0.14
0;2;4591;-0.07
0;2;4663;0.04
0;2;4691;0.52
0;2;4709;0.68
0;2;4728;0.21
0;2;4773;-0.57
0;2;4806;0.81
0;2;4813;0.25
0;2;4849;-0.06
0;2;4876;-0.08
0;2;4957;-0.24
0;2;5047;0.2
0;2;5058;0.22
0;2;5075;-0.02
0;2;5118;0
0;2;5150;-0.35
0;3;7;0.49
0;3;46;-0.29
0;3;68;0
0;3;69;0
0;3;71;0.07
0;3;75;0.5
0;3;77;-1.08
0;3;119;0.13
0;3;136;-0.4
0;3;155;-1.41
0;3;222;-0.16
0;3;312;-0.87
0;3;326;-0.28
0;3;334;-0.3
0;3;339;0.2
0;3;361;0.11
0;3;373;-0.79
0;3;379;0.32
0;3;391;-0.17
0;3;585;-0.6
0;3;617;0.27
0;3;677;-0.78
0;3;694;0.58
0;3;733;-0.4
0;3;734;-0.21
0;3;755;0.62
0;3;831;0.13
0;3;837;0.24
0;3;851;-0.73
0;3;853;-0.32
0;3;865;-0.94
0;3;879;-0.85
0;3;911;0.1
0;3;923;0.67
0;3;953;1.49
0;3;955;0.64
0;3;959;0.12
0;3;961;-0.18
0;3;964;-0.85
0;3;1034;-1.62
0;3;1039;0.55
0;3;1088;-0.73
0;3;1102;0.3
0;3;1117;-0.71
0;3;1164;-0.21
0;3;1239;0
0;3;1250;0.05
0;3;1263;1.09
0;3;1267;1.22
0;3;1272;0.7
0;3;1287;0.5
0;3;1377;0.11
0;3;1383;-1.24
0;3;1424;1.42
0;3;1459;-0.1
0;3;1497;-0.18
0;3;1539;-0.11
0;3;1594;-0.33
0;3;1609;-0.19
0;3;1616;0.65
0;3;1705;-0.94
0;3;1714;0.47
0;3;1722;-0.98
0;3;1730;0.81
0;3;1756;0.18
0;3;1759;-0.49
0;3;1760;-0.28
0;3;1765;-0.18
0;3;1768;0.51
0;3;1800;0.03
0;3;1802;-0.01
0;3;1808;0.91
0;3;1860;-0.4
0;3;1892;-0.78
0;3;1900;1
0;3;1918;1.32
0;3;1920;-0.02
0;3;1959;0.42
0;3;2024;-0.13
0;3;2114;0.81
0;3;2147;0.68
0;3;2185;-0.16
0;3;2200;0.07
0;3;2256;-0.77
0;3;2261;0.54
0;3;2271;1.51
0;3;2288;0.59
0;3;2295;0.83
0;3;2397;0.26
0;3;2415;0.33
0;3;2440;-0.85
0;3;2454;0.18
0;3;2471;0.37
0;3;2531;0.17
0;3;2555;-0.21
0;3;2571;-0.88
0;3;2661;1
0;3;2672;-0.15
0;3;2690;-0.55
0;3;2694;-1.07
0;3;2726;-0.14
0;3;2791;-1.76
0;3;2814;-0.34
0;3;2816;-0.22
0;3;2822;0.6
0;3;2850;0.66
0;3;2851;1.35
0;3;2852;0.47
0;3;2853;0.62
0;3;2854;0.22
0;3;2855;0.58
0;3;2856;-0.46
0;3;2857;1.19
0;3;2858;0.09
0;3;2859;-0.45
0;3;2860;0.22
0;3;2861;-1.19
0;3;2862;-0.29
0;3;2863;0.31
0;3;2864;-0.86
0;3;2865;-0.87
0;3;2866;0
0;3;2867;-0.04
0;3;2868;0.11
0;3;2869;0
0;3;2870;0.34
0;3;2871;0.62
0;3;2872;1.45
0;3;2873;-0.37
0;3;2874;-0.69
0;3;2875;0.68
0;3;2876;0.06
0;3;2877;0
0;3;2878;0.46
0;3;2879;0.57
0;3;2880;0.04
0;3;2881;0.58
0;3;3885;-1.24
0;3;3961;0.63
0;3;3964;0.17
0;3;3974;-0.67
0;3;3987;-1.06
0;3;4128;0.02
0;3;4194;0
0;3;4213;-0.38
0;3;4226;1.36
0;3;4248;0.63
0;3;4288;0
0;3;4324;0
0;3;4349;0
0;3;4434;0.13
0;3;4460;-0.09
0;3;4473;-0.45
0;3;4572;-0.69
0;3;4591;0.78
0;3;4663;0
0;3;4691;0.52
0;3;4709;0.39
0;3;4728;-0.52
0;3;4773;0.04
0;3;4806;1.6
0;3;4813;0.71
0;3;4849;0.61
0;3;4876;-1.18
0;3;4957;-0.32
0;3;5047;0.29
0;3;5058;0.88
0;3;5075;0.11
0;3;5118;0.32
0;3;5150;-0.98
1;0;7;-0.27
1;0;46;-0.24
1;0;68;0
1;0;69;0
1;0;71;-0.64
1;0;75;0.32
1;0;77;-0.18
1;0;119;-0.2
1;0;136;-0.37
1;0;155;0.38
1;0;222;-0.4
1;0;312;-0.28
1;0;326;0.48
1;0;334;-0.77
1;0;339;-0.54
1;0;361;0.09
1;0;373;-0.53
1;0;379;-0.17
1;0;391;0
1;0;585;-0.59
1;0;617;0.14
1;0;677;-0.41
1;0;694;0.03
1;0;733;0.51
1;0;734;-0.26
1;0;755;0.01
1;0;831;0
1;0;837;0.17
1;0;851;-0.15
1;0;853;-0.03
1;0;865;1.09
1;0;879;-0.05
1;0;911;0.09
1;0;923;-0.03
1;0;953;0
1;0;955;0.08
1;0;959;0
1;0;961;-0.55
1;0;964;0.06
1;0;1034;-0.3
1;0;1039;0
1;0;1088;-0.21
1;0;1102;-0.11
1;0;1117;0.11
1;0;1164;0
1;0;1239;0
1;0;1250;0.09
1;0;1263;-0.23
1;0;1267;-0.34
1;0;1272;-0.49
1;0;1287;0.25
1;0;1377;0.08
1;0;1383;-0.36
1;0;1424;0.21
1;0;1459;2.35
1;0;1497;0
1;0;1539;0.06
1;0;1594;0
1;0;1609;-0.17
1;0;1616;0.11
1;0;1705;0.46
1;0;1714;0.2
1;0;1722;0.69
1;0;1730;0.09
1;0;1756;-0.13
1;0;1759;-0.51
1;0;1760;-0.64
1;0;1765;-0.19
1;0;1768;0.15
1;0;1800;-0.02
1;0;1802;0.11
1;0;1808;0.37
1;0;1860;-0.39
1;0;1892;0
1;0;1900;0.16
1;0;1918;0.33
1;0;1920;-0.08
1;0;1959;0.25
1;0;2024;-0.27
1;0;2114;0.05
1;0;2147;0
1;0;2185;-0.02
1;0;2200;-0.26
1;0;2256;0.29
1;0;2261;0
1;0;2271;0.85
1;0;2288;0.08
1;0;2295;0.04
1;0;2397;1.75
1;0;2415;-0.03
1;0;2440;0.02
1;0;2454;0.22
1;0;2471;0
1;0;2531;-0.01
1;0;2555;-1.16
1;0;2571;0.75
1;0;2661;0.13
1;0;2672;0.37
1;0;2690;-0.27
1;0;2694;0.24
1;0;2726;0
1;0;2791;0.06
1;0;2814;-0.52
1;0;2816;-0.3
1;0;2822;0.22
1;0;2850;0.47
1;0;2851;0.61
1;0;2852;0
1;0;2853;-0.04
1;0;2854;0.12
1;0;2855;0.26
1;0;2856;-0.09
1;0;2857;-0.05
1;0;2858;-0.34
1;0;2859;-0.27
1;0;2860;-0.19
1;0;2861;0
1;0;2862;0
1;0;2863;-0.19
1;0;2864;0.17
1;0;2865;-0.27
1;0;2866;0
1;0;2867;0.27
1;0;2868;0.57
1;0;2869;0
1;0;2870;0
1;0;2871;-0.09
1;0;2872;-0.08
1;0;2873;-0.4
1;0;2874;1.2
1;0;2875;0.65
1;0;2876;0.85
1;0;2877;0
1;0;2878;-0.3
1;0;2879;-0.34
1;0;2880;-0.4
1;0;2881;-0.26
1;0;3885;-0.83
1;0;3961;-0.4
1;0;3964;0
1;0;3974;-0.13
1;0;3987;-0.22
1;0;4128;0.1
1;0;4194;0
1;0;4213;1.06
1;0;4226;-0.04
1;0;4248;0.19
1;0;4288;0
1;0;4324;0
1;0;4349;-0.17
1;0;4434;0.34
1;0;4460;-0.18
1;0;4473;-0.11
1;0;4572;-0.07
1;0;4591;0.48
1;0;4663;0
1;0;4691;-0.04
1;0;4709;0.08
1;0;4728;-0.21
1;0;4773;-0.12
1;0;4806;0.53
1;0;4813;-0.26
1;0;4849;0.12
1;0;4876;-0.4
1;0;4957;-0.41
1;0;5047;-0.03
1;0;5058;-0.25
1;0;5075;-0.54
1;0;5118;0.4
1;0;5150;-0.47
1;1;7;-0.02
1;1;46;0.04
1;1;68;0
1;1;69;0.38
1;1;71;0.45
1;1;75;0.05
1;1;77;0.42
1;1;119;-0.35
1;1;136;0
1;1;155;0
1;1;222;0.65
1;1;312;0.35
1;1;326;-1.21
1;1;334;0.26
1;1;339;-0.11
1;1;361;0
1;1;373;0
1;1;379;-0.83
1;1;391;-0.2
1;1;585;1.09
1;1;617;0.12
1;1;677;0.15
1;1;694;-0.35
1;1;733;0
1;1;734;0
1;1;755;-0.08
1;1;831;-0.48
1;1;837;0.07
1;1;851;0.25
1;1;853;0.38
1;1;865;1.18
1;1;879;0.2
1;1;911;0
1;1;923;-0.73
1;1;953;-0.04
1;1;955;0
1;1;959;0
1;1;961;-0.02
1;1;964;-0.33
1;1;1034;0.47
1;1;1039;-0.12
1;1;1088;0.09
1;1;1102;-0.72
1;1;1117;0.64
1;1;1164;0.24
1;1;1239;0
1;1;1250;-0.27
1;1;1263;0.19
1;1;1267;-0.45
1;1;1272;0.75
1;1;1287;0.35
1;1;1377;0.17
1;1;1383;-0.49
1;1;1424;0.18
1;1;1459;0.35
1;1;1497;-0.06
1;1;1539;0.18
1;1;1594;-0.73
1;1;1609;0.05
1;1;1616;-1.4
1;1;1705;0.24
1;1;1714;0.46
1;1;1722;-0.75
1;1;1730;0.26
1;1;1756;-0.12
1;1;1759;0.75
1;1;1760;0.85
1;1;1765;-0.19
1;1;1768;-0.4
1;1;1800;0
1;1;1802;0.01
1;1;1808;-0.19
1;1;1860;0
1;1;1892;0.83
1;1;1900;-0.02
1;1;1918;0.07
1;1;1920;0
1;1;1959;0.23
1;1;2024;-0.79
1;1;2114;0.22
1;1;2147;-0.29
1;1;2185;0
1;1;2200;0
1;1;2256;0.2
1;1;2261;0.79
1;1;2271;0.59
1;1;2288;0.18
1;1;2295;-0.12
1;1;2397;-0.03
1;1;2415;0.35
1;1;2440;1.12
1;1;2454;0.1
1;1;2471;-0.03
1;1;2531;0.19
1;1;2555;-0.47
1;1;2571;0.72
1;1;2661;0.16
1;1;2672;-0.03
1;1;2690;-0.2
1;1;2694;0.17
1;1;2726;0.53
1;1;2791;0.53
1;1;2814;1.12
1;1;2816;0.2
1;1;2822;0.14
1;1;2850;0.02
1;1;2851;-0.36
1;1;2852;-0.49
1;1;2853;0.27
1;1;2854;0.37
1;1;2855;0.66
1;1;2856;0.54
1;1;2857;-0.37
1;1;2858;0.59
1;1;2859;0.95
1;1;2860;0.31
1;1;2861;1.24
1;1;2862;0.04
1;1;2863;0.2
1;1;2864;-0.1
1;1;2865;-0.99
1;1;2866;-0.14
1;1;2867;0.15
1;1;2868;-0.15
1;1;2869;-0.15
1;1;2870;-0.37
1;1;2871;0.29
1;1;2872;-0.25
1;1;2873;-0.12
1;1;2874;0.75
1;1;2875;0.17
1;1;2876;-0.23
1;1;2877;0
1;1;2878;0.19
1;1;2879;0.57
1;1;2880;0.17
1;1;2881;0.04
1;1;3885;-0.43
1;1;3961;-0.6
1;1;3964;0.44
1;1;3974;0.74
1;1;3987;-0.08
1;1;4128;-0.01
1;1;4194;-0.29
1;1;4213;0.2
1;1;4226;0.08
1;1;4248;0.38
1;1;4288;0.15
1;1;4324;-0.4
1;1;4349;0.02
1;1;4434;-0.14
1;1;4460;0.18
1;1;4473;-0.13
1;1;4572;0.67
1;1;4591;-0.45
1;1;4663;0.17
1;1;4691;-0.18
1;1;4709;0.29
1;1;4728;0.29
1;1;4773;0.01
1;1;4806;0.15
1;1;4813;0
1;1;4849;0.27
1;1;4876;0.97
1;1;4957;0.31
1;1;5047;0
1;1;5058;0.22
1;1;5075;0
1;1;5118;-0.3
1;1;5150;0.73
1;2;7;-0.87
1;2;46;0.14
1;2;68;-0.12
1;2;69;-0.19
1;2;71;0.01
1;2;75;-0.87
1;2;77;-0.34
1;2;119;-0.1
1;2;136;0.19
1;2;155;-1.06
1;2;222;0.71
1;2;312;-0.29
1;2;326;-0.42
1;2;334;0.07
1;2;339;-0.32
1;2;361;0.09
1;2;373;-0.5
1;2;379;0.25
1;2;391;-0.66
1;2;585;0.67
1;2;617;-0.18
1;2;677;0.65
1;2;694;-1.43
1;2;733;-0.44
1;2;734;-0.43
1;2;755;0.54
1;2;831;-0.06
1;2;837;-0.55
1;2;851;0.24
1;2;853;-0.15
1;2;865;-0.14
1;2;879;-0.29
1;2;911;1.01
1;2;923;0.47
1;2;953;0.09
1;2;955;0.21
1;2;959;-0.02
1;2;961;-0.33
1;2;964;0.54
1;2;1034;-0.21
1;2;1039;0.98
1;2;1088;0.09
1;2;1102;-0.48
1;2;1117;0.4
1;2;1164;-0.01
1;2;1239;0.12
1;2;1250;-0.09
1;2;1263;-0.36
1;2;1267;0.8
1;2;1272;3.78
1;2;1287;0.08
1;2;1377;0.57
1;2;1383;-0.37
1;2;1424;-0.36
1;2;1459;1.3
1;2;1497;-0.02
1;2;1539;0.61
1;2;1594;0.27
1;2;1609;-0.05
1;2;1616;0.4
1;2;1705;0.61
1;2;1714;0.46
1;2;1722;-0.82
1;2;1730;0.47
1;2;1756;0.02
1;2;1759;0.4
1;2;1760;0.3
1;2;1765;0.39
1;2;1768;1.54
1;2;1800;0.1
1;2;1802;0.33
1;2;1808;-0.14
1;2;1860;-0.32
1;2;1892;0.29
1;2;1900;0.08
1;2;1918;0.19
1;2;1920;-0.28
1;2;1959;-0.02
1;2;2024;0.03
1;2;2114;0.36
1;2;2147;-0.73
1;2;2185;-1.21
1;2;2200;0.11
1;2;2256;-0.1
1;2;2261;0.17
1;2;2271;-0.53
1;2;2288;0.62
1;2;2295;-0.17
1;2;2397;-0.11
1;2;2415;-0.44
1;2;2440;-0.41
1;2;2454;-0.2
1;2;2471;-0.4
1;2;2531;0.26
1;2;2555;0.14
1;2;2571;0.32
1;2;2661;-0.32
1;2;2672;0.4
1;2;2690;-0.15
1;2;2694;0.05
1;2;2726;-0.2
1;2;2791;-0.23
1;2;2814;0.36
1;2;2816;-0.29
1;2;2822;0.05
1;2;2850;0.21
1;2;2851;-0.5
1;2;2852;0
1;2;2853;0.78
1;2;2854;-0.45
1;2;2855;0.18
1;2;2856;-0.22
1;2;2857;-0.57
1;2;2858;-0.44
1;2;2859;0.33
1;2;2860;0.15
1;2;2861;0.12
1;2;2862;0.09
1;2;2863;-0.27
1;2;2864;-0.1
1;2;2865;-0.24
1;2;2866;0
1;2;2867;0.99
1;2;2868;0.4
1;2;2869;-0.2
1;2;2870;-0.36
1;2;2871;-0.25
1;2;2872;-0.31
1;2;2873;-0.36
1;2;2874;0.21
1;2;2875;0.23
1;2;2876;-0.58
1;2;2877;0.16
1;2;2878;-0.14
1;2;2879;-0.02
1;2;2880;-0.14
1;2;2881;-0.13
1;2;3885;0.03
1;2;3961;0.28
1;2;3964;0.22
1;2;3974;0.1
1;2;3987;0.03
1;2;4128;-0.31
1;2;4194;0
1;2;4213;0.11
1;2;4226;0.1
1;2;4248;0.75
1;2;4288;-0.46
1;2;4324;-0.84
1;2;4349;-0.27
1;2;4434;0.81
1;2;4460;0.08
1;2;4473;-0.16
1;2;4572;0
1;2;4591;0.1
1;2;4663;0.58
1;2;4691;-0.41
1;2;4709;0.92
1;2;4728;0.29
1;2;4773;-0.44
1;2;4806;0.52
1;2;4813;-0.22
1;2;4849;-0.16
1;2;4876;0.51
1;2;4957;-0.36
1;2;5047;0.26
1;2;5058;0.13
1;2;5075;0.18
1;2;5118;0
1;2;5150;0.6
1;3;7;0.23
1;3;46;-0.08
1;3;68;0
1;3;69;0
1;3;71;-0.28
1;3;75;0.18
1;3;77;0.11
1;3;119;0.09
1;3;136;-0.51
1;3;155;0.26
1;3;222;-0.27
1;3;312;-0.17
1;3;326;0.01
1;3;334;-0.25
1;3;339;-0.14
1;3;361;-0.04
1;3;373;-0.01
1;3;379;0.08
1;3;391;-0.4
1;3;585;-0.37
1;3;617;-0.1
1;3;677;-0.04
1;3;694;-0.01
1;3;733;0.08
1;3;734;0.03
1;3;755;0.1
1;3;831;-0.05
1;3;837;0.16
1;3;851;-0.36
1;3;853;-0.18
1;3;865;-0.4
1;3;879;0.17
1;3;911;-0.04
1;3;923;1.2
1;3;953;0.52
1;3;955;0.16
1;3;959;0.07
1;3;961;-0.01
1;3;964;-0.5
1;3;1034;-0.08
1;3;1039;0.07
1;3;1088;-0.22
1;3;1102;-0.18
1;3;1117;-0.07
1;3;1164;-0.21
1;3;1239;0
1;3;1250;0.08
1;3;1263;-0.12
1;3;1267;0.23
1;3;1272;0.47
1;3;1287;-0.07
1;3;1377;-0.08
1;3;1383;-0.45
1;3;1424;0.26
1;3;1459;-0.42
1;3;1497;-0.08
1;3;1539;-0.11
1;3;1594;-0.31
1;3;1609;-0.03
1;3;1616;0.19
1;3;1705;0.05
1;3;1714;0.08
1;3;1722;1.49
1;3;1730;0.03
1;3;1756;-0.15
1;3;1759;0
1;3;1760;-0.21
1;3;1765;-0.09
1;3;1768;0.18
1;3;1800;0.01
1;3;1802;0.28
1;3;1808;0.02
1;3;1860;-0.26
1;3;1892;-0.09
1;3;1900;0.27
1;3;1918;-0.07
1;3;1920;0.34
1;3;1959;0
