t;s;g;el
6;1;5498;0.4
6;1;5545;-0.13
6;1;5546;-0.24
6;1;5555;0.31
6;1;5593;1.68
6;1;5630;0
6;1;5672;0.36
6;1;5704;0.3
6;1;5724;0.12
6;1;5730;0.68
6;1;5764;0.74
6;1;5825;0.67
6;1;5827;0.19
6;1;5836;-0.02
6;1;5861;0.21
6;1;5864;0.64
6;1;5932;0.66
6;1;5986;0
6;1;5987;0
6;2;19;0.35
6;2;20;0.57
6;2;40;0.34
6;2;142;0
6;2;178;0.87
6;2;190;-0.21
6;2;277;0.54
6;2;283;0.28
6;2;292;0.64
6;2;299;-0.75
6;2;347;-0.72
6;2;374;-0.11
6;2;380;0.37
6;2;495;0
6;2;538;0.12
6;2;540;0.05
6;2;554;-0.5
6;2;591;0.37
6;2;641;0.15
6;2;645;-0.12
6;2;654;0.51
6;2;680;-0.23
6;2;682;0.37
6;2;684;-0.35
6;2;794;-0.25
6;2;823;-0.12
6;2;926;0.03
6;2;931;-0.05
6;2;963;-0.49
6;2;1075;-0.46
6;2;1100;-0.47
6;2;1161;-0.47
6;2;1292;-0.61
6;2;1293;-0.55
6;2;1294;-0.41
6;2;1295;0.07
6;2;1296;-0.08
6;2;1297;0.16
6;2;1298;-0.03
6;2;1299;-0.05
6;2;1300;0.46
6;2;1301;0.23
6;2;1302;-0.17
6;2;1303;0
6;2;1304;-0.25
6;2;1305;-0.28
6;2;1306;-0.16
6;2;1307;-0.54
6;2;2042;0.28
6;2;2068;0.4
6;2;2098;-0.02
6;2;2130;-1.07
6;2;2163;-0.14
6;2;2175;0.06
6;2;2214;0.43
6;2;2245;-0.08
6;2;2259;-0.05
6;2;2272;-0.63
6;2;2292;0.22
6;2;2369;-0.38
6;2;2434;0.03
6;2;2446;-0.25
6;2;2474;-0.33
6;2;2601;0
6;2;2617;0.1
6;2;2641;-0.15
6;2;2701;-0.15
6;2;2722;0.17
6;2;2741;-0.18
6;2;2764;0.19
6;2;2774;0.21
6;2;2803;-1.02
6;2;2900;0.11
6;2;2921;0.27
6;2;2986;-0.28
6;2;3054;-0.05
6;2;3155;-0.26
6;2;3238;-0.19
6;2;3266;-0.28
6;2;3278;0
6;2;3320;0.14
6;2;3324;-0.44
6;2;3330;-0.11
6;2;3348;0.19
6;2;3381;-0.23
6;2;3447;0.16
6;2;3460;-0.16
6;2;3475;0.34
6;2;3530;0.04
6;2;3557;-0.49
6;2;3645;0.13
6;2;3699;-0.45
6;2;3709;-0.28
6;2;3715;0.84
6;2;3719;0.3
6;2;3769;0.24
6;2;3829;-0.6
6;2;3852;-0.57
6;2;3873;0.17
6;2;3941;0.23
6;2;4006;-0.02
6;2;4021;0.32
6;2;4034;0.4
6;2;4048;0.04
6;2;4064;0.08
6;2;4073;0.01
6;2;4138;0.16
6;2;4173;0.13
6;2;4196;-0.5
6;2;4231;0.28
6;2;4253;-0.38
6;2;4271;-0.29
6;2;4287;0.19
6;2;4333;-0.28
6;2;4392;-0.6
6;2;4433;-0.32
6;2;4458;0.24
6;2;4466;0.2
6;2;4534;0.36
6;2;4568;0.51
6;2;4569;-0.6
6;2;4577;0.24
6;2;4593;-0.34
6;2;4597;0.47
6;2;4604;0.19
6;2;4609;0.27
6;2;4620;0.23
6;2;4633;-0.25
6;2;4686;-0.59
6;2;4723;0.09
6;2;4800;0.52
6;2;4819;-0.11
6;2;4828;-0.15
6;2;4852;0.52
6;2;4987;-0.98
6;2;5040;-0.76
6;2;5165;0.2
6;2;5208;0.18
6;2;5209;0.14
6;2;5232;-0.23
6;2;5241;0.44
6;2;5258;0.33
6;2;5279;-0.26
6;2;5289;-0.35
6;2;5294;-0.42
6;2;5321;-0.01
6;2;5331;0.08
6;2;5342;0.19
6;2;5344;0.16
6;2;5382;-0.07
6;2;5438;0.29
6;2;5445;-0.02
6;2;5451;-0.01
6;2;5498;-0.4
6;2;5545;0.23
6;2;5546;0.04
6;2;5555;0.05
6;2;5593;0.33
6;2;5630;0.12
6;2;5672;-0.05
6;2;5704;-0.7
6;2;5724;-0.4
6;2;5730;-0.24
6;2;5764;-0.15
6;2;5825;-0.03
6;2;5827;0.09
6;2;5836;-0.07
6;2;5861;0.05
6;2;5864;0.39
6;2;5932;0.63
6;2;5986;0.35
6;2;5987;0.16
6;3;19;0.37
6;3;20;-0.42
6;3;40;-0.27
6;3;142;0.19
6;3;178;-0.7
6;3;190;-0.57
6;3;277;-0.01
6;3;283;0
6;3;292;-0.1
6;3;299;0.06
6;3;347;-0.66
6;3;374;0.72
6;3;380;-0.01
6;3;495;0.14
6;3;538;0.17
6;3;540;0.39
6;3;554;0.26
6;3;591;0.33
6;3;641;-0.17
6;3;645;-0.29
6;3;654;-0.04
6;3;680;-0.39
6;3;682;0.19
6;3;684;0.67
6;3;794;-0.39
6;3;823;0.39
6;3;926;0.09
6;3;931;-0.21
6;3;963;-0.51
6;3;1075;0.15
6;3;1100;-0.29
6;3;1161;-0.05
6;3;1292;-0.46
6;3;1293;0.13
6;3;1294;-0.2
6;3;1295;0.6
6;3;1296;-0.74
6;3;1297;0.27
6;3;1298;-0.28
6;3;1299;-0.16
6;3;1300;-0.01
6;3;1301;-0.02
6;3;1302;-0.48
6;3;1303;-0.06
6;3;1304;-0.14
6;3;1305;0.18
6;3;1306;0.11
6;3;1307;0.63
6;3;2042;-0.22
6;3;2068;0.11
6;3;2098;0.09
6;3;2130;0.55
6;3;2163;0.05
6;3;2175;-0.21
6;3;2214;0.11
6;3;2245;0.07
6;3;2259;0.16
6;3;2272;-0.42
6;3;2292;-0.12
6;3;2369;1.09
6;3;2434;-0.12
6;3;2446;-0.07
6;3;2474;-0.2
6;3;2601;-0.15
6;3;2617;0.43
6;3;2641;0.04
6;3;2701;0.08
6;3;2722;0.8
6;3;2741;-0.25
6;3;2764;-0.09
6;3;2774;-0.23
6;3;2803;-0.34
6;3;2900;-0.14
6;3;2921;0.37
6;3;2986;-0.45
6;3;3054;0.31
6;3;3155;-0.24
6;3;3238;0.01
6;3;3266;-0.18
6;3;3278;-0.25
6;3;3320;-0.16
6;3;3324;-0.37
6;3;3330;-0.21
6;3;3348;0.19
6;3;3381;-0.07
6;3;3447;-0.3
6;3;3460;-0.05
6;3;3475;0.18
6;3;3530;-0.24
6;3;3557;-0.34
6;3;3645;-0.3
6;3;3699;-0.22
6;3;3709;-0.33
6;3;3715;-0.33
6;3;3719;0.2
6;3;3769;0.16
6;3;3829;-0.05
6;3;3852;0.07
6;3;3873;0.12
6;3;3941;0.27
6;3;4006;-0.3
6;3;4021;0
6;3;4034;-0.12
6;3;4048;-0.19
6;3;4064;-0.25
6;3;4073;-0.09
6;3;4138;0.12
6;3;4173;-0.08
6;3;4196;-0.04
6;3;4231;0.04
6;3;4253;-0.12
6;3;4271;-0.36
6;3;4287;0.26
6;3;4333;0.31
6;3;4392;-0.17
6;3;4433;-0.09
6;3;4458;-0.24
6;3;4466;-0.11
6;3;4534;0.15
6;3;4568;-0.58
6;3;4569;0
6;3;4577;-0.07
6;3;4593;0.48
6;3;4597;0.04
6;3;4604;-0.12
6;3;4609;-0.11
6;3;4620;-0.03
6;3;4633;0.16
6;3;4686;-0.38
6;3;4723;-0.34
6;3;4800;0.33
6;3;4819;0
6;3;4828;-0.33
6;3;4852;0.04
6;3;4987;-0.14
6;3;5040;-0.83
6;3;5165;-0.33
6;3;5208;0.17
6;3;5209;0.63
6;3;5232;-0.21
6;3;5241;0.26
6;3;5258;-0.05
6;3;5279;-0.64
6;3;5289;-0.21
6;3;5294;0.32
6;3;5321;0.14
6;3;5331;-0.39
6;3;5342;0.18
6;3;5344;0.01
6;3;5382;-0.13
6;3;5438;0.17
6;3;5445;-0.1
6;3;5451;0.07
6;3;5498;0.11
6;3;5545;-0.26
6;3;5546;-0.03
6;3;5555;-0.34
6;3;5593;-0.34
6;3;5630;-0.1
6;3;5672;-0.01
6;3;5704;0.09
6;3;5724;0.18
6;3;5730;0.42
6;3;5764;-0.15
6;3;5825;-0.07
6;3;5827;0.03
6;3;5836;0.2
6;3;5861;-0.67
6;3;5864;0.28
6;3;5932;-0.02
6;3;5986;0
6;3;5987;0.26
7;0;19;0.13
7;0;20;0.04
7;0;40;0.25
7;0;142;0.04
7;0;178;0.01
7;0;190;0
7;0;277;0.26
7;0;283;0.38
7;0;292;-0.1
7;0;299;-0.64
7;0;347;0.17
7;0;374;0
7;0;380;-0.15
7;0;495;0.24
7;0;538;0.01
7;0;540;0.28
7;0;554;-0.46
7;0;591;-0.01
7;0;641;0.01
7;0;645;-0.01
7;0;654;0.29
7;0;680;0.17
7;0;682;0.24
7;0;684;-0.44
7;0;794;-0.33
7;0;823;-0.03
7;0;926;0.76
7;0;931;-0.32
7;0;963;0
7;0;1075;0.05
7;0;1100;-0.07
7;0;1161;-0.25
7;0;1292;-0.2
7;0;1293;-0.04
7;0;1294;0.02
7;0;1295;-0.16
7;0;1296;0.16
7;0;1297;0
7;0;1298;-0.11
7;0;1299;-0.18
7;0;1300;0.71
7;0;1301;-0.07
7;0;1302;-0.24
7;0;1303;0.14
7;0;1304;-0.05
7;0;1305;-0.56
7;0;1306;-0.17
7;0;1307;-0.98
7;0;2042;0.3
7;0;2068;0.28
7;0;2098;0.12
7;0;2130;0.18
7;0;2163;0.21
7;0;2175;-0.02
7;0;2214;-0.01
7;0;2245;-0.06
7;0;2259;-0.1
7;0;2272;-0.19
7;0;2292;0.04
7;0;2369;-0.03
7;0;2434;-0.03
7;0;2446;-0.21
7;0;2474;-0.17
7;0;2601;-0.04
7;0;2617;0.01
7;0;2641;0.07
7;0;2701;0.21
7;0;2722;-0.47
7;0;2741;0.07
7;0;2764;0.19
7;0;2774;0.07
7;0;2803;-0.65
7;0;2900;0.01
7;0;2921;-0.23
7;0;2986;0.17
7;0;3054;0.08
7;0;3155;-0.05
7;0;3238;0.01
7;0;3266;0.43
7;0;3278;0.03
7;0;3320;-0.06
7;0;3324;-0.17
7;0;3330;0.26
7;0;3348;0.08
7;0;3381;0
7;0;3447;-0.24
7;0;3460;0.18
7;0;3475;0
7;0;3530;-0.14
7;0;3557;0.05
7;0;3645;-0.08
7;0;3699;-0.11
7;0;3709;0.07
7;0;3715;-0.11
7;0;3719;-0.18
7;0;3769;-0.18
7;0;3829;0.18
7;0;3852;-0.18
7;0;3873;-0.09
7;0;3941;-0.1
7;0;4006;-0.05
7;0;4021;-0.05
7;0;4034;-0.08
7;0;4048;-0.14
7;0;4064;-0.06
7;0;4073;-0.1
7;0;4138;0.22
7;0;4173;-0.43
7;0;4196;0.05
7;0;4231;0.06
7;0;4253;-0.37
7;0;4271;-0.31
7;0;4287;0.02
7;0;4333;-0.13
7;0;4392;0.07
7;0;4433;0.02
7;0;4458;-0.28
7;0;4466;0.27
7;0;4534;0.05
7;0;4568;0.3
7;0;4569;0
7;0;4577;0.03
7;0;4593;-0.54
7;0;4597;0.29
7;0;4604;0.11
7;0;4609;0.04
7;0;4620;0.33
7;0;4633;0.02
7;0;4686;-0.18
7;0;4723;-0.15
7;0;4800;0.05
7;0;4819;-0.26
7;0;4828;-0.37
7;0;4852;-0.11
7;0;4987;-0.15
7;0;5040;-1.46
7;0;5165;0
7;0;5208;-0.06
7;0;5209;0.04
7;0;5232;-0.1
7;0;5241;0.36
7;0;5258;0
7;0;5279;-0.4
7;0;5289;-0.44
7;0;5294;-0.3
7;0;5321;0.08
7;0;5331;-0.08
7;0;5342;0.12
7;0;5344;-0.03
7;0;5382;0.14
7;0;5438;0.17
7;0;5445;0.05
7;0;5451;0.05
7;0;5498;0.13
7;0;5545;0
7;0;5546;-0.33
7;0;5555;0
7;0;5593;0.18
7;0;5630;0.09
7;0;5672;0.14
7;0;5704;-0.4
7;0;5724;0.14
7;0;5730;-0.14
7;0;5764;0.04
7;0;5825;0.01
7;0;5827;-0.05
7;0;5836;0.11
7;0;5861;0.1
7;0;5864;-0.11
7;0;5932;0.56
7;0;5986;-0.08
7;0;5987;-0.07
7;1;19;-0.12
7;1;20;0.32
7;1;40;0.34
7;1;142;0.27
7;1;178;0.36
7;1;190;-0.35
7;1;277;0
7;1;283;0.29
7;1;292;-0.15
7;1;299;-1.53
7;1;347;-0.07
7;1;374;-0.17
7;1;380;0.01
7;1;495;-0.04
7;1;538;-0.5
7;1;540;-0.37
7;1;554;-1.41
7;1;591;0.23
7;1;641;0.44
7;1;645;0.18
7;1;654;0.05
7;1;680;-0.1
7;1;682;0.19
7;1;684;-0.61
7;1;794;0.23
7;1;823;0
7;1;926;0.09
7;1;931;0.17
7;1;963;0.3
7;1;1075;0
7;1;1100;0.24
7;1;1161;-0.01
7;1;1292;0.13
7;1;1293;0.03
7;1;1294;-0.51
7;1;1295;-0.46
7;1;1296;0.21
7;1;1297;0.2
7;1;1298;0
7;1;1299;-0.14
7;1;1300;0.06
7;1;1301;-0.43
7;1;1302;0.16
7;1;1303;0.03
7;1;1304;0.12
7;1;1305;-0.45
7;1;1306;0.12
7;1;1307;-0.54
7;1;2042;-0.11
7;1;2068;-0.01
7;1;2098;0.29
7;1;2130;-0.13
7;1;2163;0.02
7;1;2175;0.14
7;1;2214;-0.35
7;1;2245;-0.17
7;1;2259;-0.13
7;1;2272;0
7;1;2292;0.02
7;1;2369;0.04
7;1;2434;0.19
7;1;2446;-0.35
7;1;2474;-0.33
7;1;2601;0.3
7;1;2617;0.02
7;1;2641;-0.37
7;1;2701;-0.05
7;1;2722;0.01
7;1;2741;-0.09
7;1;2764;0
7;1;2774;0.1
7;1;2803;0.2
7;1;2900;0.21
7;1;2921;0.12
7;1;2986;-0.22
7;1;3054;-0.24
7;1;3155;-0.13
7;1;3238;-0.34
7;1;3266;0.47
7;1;3278;0.42
7;1;3320;-0.07
7;1;3324;-0.2
7;1;3330;0.11
7;1;3348;-0.57
7;1;3381;-0.28
7;1;3447;0.64
7;1;3460;0.28
7;1;3475;0.11
7;1;3530;0
7;1;3557;0.28
7;1;3645;0.3
7;1;3699;0.06
7;1;3709;0.3
7;1;3715;-0.23
7;1;3719;-0.41
7;1;3769;0.52
7;1;3829;0.51
7;1;3852;-0.33
7;1;3873;0.5
7;1;3941;0.42
7;1;4006;0.32
7;1;4021;0
7;1;4034;0.07
7;1;4048;-0.26
7;1;4064;0.13
7;1;4073;-0.16
7;1;4138;0.01
7;1;4173;0.25
7;1;4196;0.45
7;1;4231;-0.17
7;1;4253;-0.31
7;1;4271;-0.51
7;1;4287;-0.17
7;1;4333;0.34
7;1;4392;0.22
7;1;4433;-0.07
7;1;4458;0.17
7;1;4466;-0.12
7;1;4534;0.14
7;1;4568;-0.61
7;1;4569;-0.5
7;1;4577;-0.2
7;1;4593;-1.31
7;1;4597;0
7;1;4604;0.4
7;1;4609;0
7;1;4620;0.07
7;1;4633;0
7;1;4686;0
7;1;4723;0
7;1;4800;-0.11
7;1;4819;0.56
7;1;4828;-0.38
7;1;4852;0.25
7;1;4987;0
7;1;5040;-0.4
7;1;5165;0.03
7;1;5208;0.42
7;1;5209;0.15
7;1;5232;0.18
7;1;5241;-0.08
7;1;5258;0.25
7;1;5279;0.34
7;1;5289;-0.01
7;1;5294;-0.06
7;1;5321;-0.08
7;1;5331;-0.08
7;1;5342;0.24
7;1;5344;0.23
7;1;5382;0.05
7;1;5438;0.35
7;1;5445;0.03
7;1;5451;0.07
7;1;5498;-0.21
7;1;5545;-0.5
7;1;5546;-0.32
7;1;5555;0.2
7;1;5593;1.28
7;1;5630;-0.14
7;1;5672;0.22
7;1;5704;-0.01
7;1;5724;0.21
7;1;5730;-0.22
7;1;5764;-0.31
7;1;5825;0.19
7;1;5827;0.15
7;1;5836;0.14
7;1;5861;0.13
7;1;5864;-0.04
7;1;5932;-0.08
7;1;5986;0.56
7;1;5987;0
7;2;19;0
7;2;20;0.64
7;2;40;0.28
7;2;142;-0.09
7;2;178;0.87
7;2;190;-0.06
7;2;277;0.39
7;2;283;0.36
7;2;292;0.72
7;2;299;-1.33
7;2;347;0.28
7;2;374;0.04
7;2;380;0.13
7;2;495;0.23
7;2;538;-0.1
7;2;540;-0.16
7;2;554;-1.03
7;2;591;0.18
7;2;641;0.08
7;2;645;0.25
7;2;654;0.2
7;2;680;-0.33
7;2;682;0.21
7;2;684;-0.12
7;2;794;0.06
7;2;823;-0.09
7;2;926;0.21
7;2;931;-0.17
7;2;963;0.09
7;2;1075;-0.07
7;2;1100;0
7;2;1161;0.1
7;2;1292;-0.07
7;2;1293;0.01
7;2;1294;-0.15
7;2;1295;0
7;2;1296;-0.33
7;2;1297;-0.04
7;2;1298;-0.27
7;2;1299;-0.14
7;2;1300;-0.53
7;2;1301;-0.14
7;2;1302;-0.27
7;2;1303;-0.14
7;2;1304;0.14
7;2;1305;-0.31
7;2;1306;0.18
7;2;1307;-0.65
7;2;2042;0.05
7;2;2068;0.32
7;2;2098;-0.02
7;2;2130;-0.65
7;2;2163;0.26
7;2;2175;0.09
7;2;2214;0.32
7;2;2245;-0.52
7;2;2259;-0.15
7;2;2272;-0.7
7;2;2292;0.26
7;2;2369;-0.28
7;2;2434;-0.1
7;2;2446;-0.33
7;2;2474;-0.36
7;2;2601;0.01
7;2;2617;-0.16
7;2;2641;-0.25
7;2;2701;-0.27
7;2;2722;0.27
7;2;2741;-0.32
7;2;2764;0.38
7;2;2774;0.28
7;2;2803;-0.98
7;2;2900;-0.02
7;2;2921;0.27
7;2;2986;-0.22
7;2;3054;-0.12
7;2;3155;0.32
7;2;3238;-0.08
7;2;3266;0.02
7;2;3278;0
7;2;3320;0.18
7;2;3324;-0.14
7;2;3330;0.53
7;2;3348;0.17
7;2;3381;0.26
7;2;3447;0.8
7;2;3460;0.47
7;2;3475;0.1
7;2;3530;-0.23
7;2;3557;0.05
7;2;3645;-0.02
7;2;3699;0.07
7;2;3709;-0.72
7;2;3715;0.45
7;2;3719;-0.4
7;2;3769;-0.1
7;2;3829;0.05
7;2;3852;-0.27
7;2;3873;-0.16
7;2;3941;0.28
7;2;4006;-0.36
7;2;4021;0.3
7;2;4034;-0.18
7;2;4048;-0.02
7;2;4064;-0.14
7;2;4073;-0.01
7;2;4138;-1.43
7;2;4173;-0.37
7;2;4196;-0.5
7;2;4231;0.73
7;2;4253;-0.43
7;2;4271;-0.35
7;2;4287;-0.21
7;2;4333;0.15
7;2;4392;-0.46
7;2;4433;0.16
7;2;4458;-0.21
7;2;4466;0.65
7;2;4534;0.15
7;2;4568;0.75
7;2;4569;-0.09
7;2;4577;0.18
7;2;4593;-0.66
7;2;4597;0.18
7;2;4604;0.61
7;2;4609;-0.62
7;2;4620;-0.04
7;2;4633;-0.19
7;2;4686;-0.62
7;2;4723;-0.57
7;2;4800;0.04
7;2;4819;-0.58
7;2;4828;0.06
7;2;4852;0.34
7;2;4987;-0.86
7;2;5040;-1.03
7;2;5165;0.24
7;2;5208;0.15
7;2;5209;0.14
7;2;5232;-0.4
7;2;5241;0.35
7;2;5258;0.33
7;2;5279;-0.11
7;2;5289;-0.36
7;2;5294;0.03
7;2;5321;0.03
7;2;5331;0.07
7;2;5342;0.42
7;2;5344;0.31
7;2;5382;-0.35
7;2;5438;0.34
7;2;5445;-0.08
7;2;5451;-0.17
7;2;5498;-0.58
7;2;5545;0.42
7;2;5546;0.1
7;2;5555;0.12
7;2;5593;0.33
7;2;5630;0.21
7;2;5672;0.24
7;2;5704;-0.95
7;2;5724;-0.19
7;2;5730;0.08
7;2;5764;0.47
7;2;5825;0.07
7;2;5827;0.39
7;2;5836;0.18
7;2;5861;0
7;2;5864;0.55
7;2;5932;0.79
7;2;5986;0.78
7;2;5987;0.22
7;3;19;-0.1
7;3;20;-0.01
7;3;40;-0.01
7;3;142;0.26
7;3;178;0.11
7;3;190;-0.26
7;3;277;0.16
7;3;283;-0.32
7;3;292;-0.04
7;3;299;0.03
7;3;347;-0.45
7;3;374;0.03
7;3;380;-0.07
7;3;495;0.15
7;3;538;-0.06
7;3;540;0.04
7;3;554;0.41
7;3;591;0.31
7;3;641;0.12
7;3;645;0.13
7;3;654;-0.34
7;3;680;0.05
7;3;682;0.14
7;3;684;0.66
7;3;794;0.2
7;3;823;0.22
7;3;926;-0.05
7;3;931;0.03
7;3;963;-0.32
7;3;1075;-0.49
7;3;1100;-0.24
7;3;1161;0.17
7;3;1292;0.08
7;3;1293;0.1
7;3;1294;0.14
7;3;1295;0.46
7;3;1296;0.21
7;3;1297;-0.04
7;3;1298;-0.02
7;3;1299;-0.06
7;3;1300;0.32
7;3;1301;0.14
7;3;1302;0.15
7;3;1303;0
7;3;1304;0.06
7;3;1305;0.31
7;3;1306;0.07
7;3;1307;0.43
7;3;2042;0.06
7;3;2068;0.03
